CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Geoffrey Murphy,Director General,2016-05-03,2022-02-09,2,Geoffrey Murphy
Geoffrey Oliver,"Director, Policy Analysis and Research",2019-01-28,2019-01-28,1,Geoffrey Oliver
Geoffrey Rafe Hall,Chief of Staff,2016-10-24,2017-02-09,2,Geoffrey Rafe Hall
Geoffrey Solomon,Economist,2023-01-24,2023-01-24,1,Geoffrey Solomon
Geoffrey Wilson,President and Chief Executive Officer,2018-08-15,2019-07-11,2,Geoffrey Wilson
Geoffroi Montpetit,Chief of Staff,2015-12-08,2021-03-10,160,"Geffroi Montpetit, Geoffrio Montpetit, Geoffroi Monpetit, Geoffroi MontPetit, Geoffroi Montpetit, Geoffroi Montpetit,, Geoffroni Montpetit, Geoffroy Montpetit, Goffroi Montpetit"
Geordie Summars-lubar,Atlantic Desk,2020-11-10,2020-11-10,1,Geordie Summars-Lubar
Geordie Summers - Lubar,"Special Assistant, Communications and Regional Desk",2020-03-10,2020-03-10,1,Geordie Summers - Lubar
Geordie Summers-lubar,Special Assistant,2018-09-13,2021-07-20,32,Geordie Summers-Lubar
Geordie Summers-lumbar,Policy Advisor,2021-02-08,2021-02-08,1,Geordie Summers-Lumbar
Georganne Burke,"Director, Indigenous Outreach",2012-09-10,2014-10-07,4,Georganne Burke
George A. Da Pont,"Vice President, Executive",2010-08-05,2010-08-05,1,George A. Da Pont
George Anai,Assistant Deputy Minister,2018-10-24,2018-10-24,1,George Anai
George Arcand,Regional Director General,2011-03-09,2011-03-09,1,George Arcand
George Arsenigevic,Deputy Commissioner,2008-12-16,2008-12-16,1,George Arsenigevic
George Arsenijevic,Assistant Commissioner,2010-05-26,2010-06-29,3,George Arsenijevic
George Arvanitakis,"Head, Biotechnology 2 Section",2016-08-09,2016-08-09,1,George Arvanitakis
George Baker,Senator,2011-03-08,2017-01-31,10,George Baker
George Braden,Policy Advisor,2010-08-24,2014-10-29,13,George Braden
George Cah,Member of Parliament,2023-06-05,2023-06-05,1,george cah
George Chahal,Member of Parliament,2021-10-21,2025-02-21,336,"George  Chahal, George Chahal, Georges Chahal, george  Chahal"
George Chow,"Minister of State, Trade",2019-10-22,2019-10-22,1,george chow
George Claydon,Principal Advisor,2022-04-06,2023-05-16,11,"George  Claydon, George Claydon"
George Collier,Acting Manager,2020-06-02,2023-10-03,4,"George Collier, Goerge Collier, george collier"
George Comeau,Senator,2012-11-08,2012-11-08,1,George Comeau
George Da Pont,Deputy Minister,2008-07-29,2016-01-28,101,"GEORGE DA PONT, George Da Point, George Da Pont, George da Pont"
George Dapont,President,2010-10-14,2016-01-18,39,"George DaPont, George Dapont, George DuPont, George Dupont, George daPont, George de Pont"
George Eleftheriou,Deputy Director,2024-02-07,2024-02-07,1,George Eleftheriou
George Enei,Assistant Deputy Minister,2008-10-20,2020-11-19,40,"GEORGE ENEI, George Enei, Georges Enei"
George Furey,Senator,2010-11-18,2023-02-08,24,George Furey
George Green,Vice President,2013-10-15,2017-01-26,9,George Green
George Greene,Chief Administrative Officer,2013-10-15,2013-10-15,1,George Greene
George Groeneveld,"Minister, Agriculture and Rural Development",2008-09-05,2008-09-05,1,George Groeneveld
George Heyman,"Minister, Environment and Climate Change Strategy",2019-10-22,2019-10-22,1,george heyman
George Hriscu,Acting Regional Deputy Director,2022-08-30,2024-05-09,3,George Hriscu
George J. Furey,Speaker of the Senate,2016-06-09,2021-02-15,3,"George J Furey, George J. Furey"
George Kendros,Physical Sciences Planning Officer,2022-09-20,2024-11-14,8,George Kendros
George Kitchen,Senior Advisor,2017-03-23,2020-08-18,2,George Kitchen
George Lepine,Transportation Security Inspector,2017-04-19,2017-04-19,1,George Lepine
George Mawussi,"Deputy Director, Trade Portfolio and Strategy",2023-12-01,2023-12-01,1,George  Mawussi
George Mcclinchey,Chief of Staff,2016-03-24,2016-03-24,1,George McClinchey
George Michaliszyn,Director,2008-08-28,2009-03-11,3,George Michaliszyn
George Paisiovich,Staffer,2016-12-02,2022-01-12,2,George Paisiovich
George Pikor,Special Advisor,2009-06-29,2009-06-29,1,George Pikor
George Rae,Senior Policy Advisor,2011-03-22,2024-12-04,148,"GEORGE RAE, George  Rae, George Rae, George Ray, george rae"
George Ross,Deputy Minister,2009-10-06,2009-10-06,1,George Ross
George Saibel,Regional Director General,2009-09-25,2012-05-22,6,"George Saibel, Georges SAIBEL, Georges Saibel"
George Shaw,Vice President,2008-12-16,2010-05-27,5,George Shaw
George Smith,"Director, Leader's Affairs",2013-05-10,2015-07-21,11,George Smith
George Soule,Leader's Affairs,2011-11-30,2012-02-28,3,George Soule
George W. Rae,Director of Policy,2015-03-24,2015-03-24,1,George W. Rae
George Williams,"Special Assistant, Parliamentary Affairs and Issues",2023-04-05,2024-11-05,9,"George  Williams, George Williams"
George Young,Chief of Staff,2016-02-23,2022-09-15,138,"George  Young, George Young"
Georges Arseneau,Regional Director,2014-07-02,2020-09-02,5,Georges Arseneau
Georges Beaino,"Analyst, Strategic Initiatives",2018-08-29,2018-08-29,1,Georges Beaino
Georges Lambert,Director,2010-10-07,2010-10-07,1,Georges Lambert
Georges Maechling,Parliamentary Secretary,2023-05-30,2023-05-30,1,Georges Maechling
Georges Rae,"Political Advisor, Ministry of Public Security",2012-05-18,2012-11-30,3,"Georges Rae, Georges Rea"
Georges Rioux,"Vice President, Corporate Affairs Branch",2011-10-17,2011-12-20,2,Georges Rioux
Georgette Habib,Board Member,2008-09-02,2008-09-02,1,Georgette Habib
Georgette Pepper,Trade Commissioner,2023-01-30,2023-01-30,1,Georgette Pepper
Georgette Roy,"Director, Office of Regulatory Affairs",2016-11-22,2018-05-22,5,Georgette Roy
Georgi Hannas,Senior Advisor,2023-11-09,2023-11-09,1,Georgi Hannas
Georgina Galloway,Director,2018-09-07,2024-05-23,8,"Georgina  Galloway, Georgina Galloway"
Georgina Georgilopoulos,Senior Analyst,2022-10-24,2023-09-01,4,"Georgina  Georgilopoulos, Georgina Georgilopoulos"
Georgina Jolibois,Member of Parliament,2016-02-01,2019-05-28,30,Georgina Jolibois
Georgina Lloyd,Assistant Deputy Minister,2013-10-22,2025-05-28,52,"Georgina  Lloyd, Georgina Lloyd, Georgina Llyod"
Georgina Naismith,"Manager, Regulations",2012-07-17,2012-07-17,1,Georgina Naismith
Georgina Wainwright-kemdirim,Senior Policy Analyst,2016-12-01,2016-12-01,1,Georgina Wainwright-Kemdirim
Geraint Breeze,"Senior Director, Investments",2018-09-13,2018-09-13,1,Geraint Breeze
Gerald Butts,Principal Secretary,2014-04-03,2019-01-30,103,"Gerald Butts, Gerard Butts, Gerry Butts"
Gerald Comeau,Senator,2010-11-24,2013-05-29,28,"Gerald Comeau, Gerald J. Comeau, Gérald C. Comeau, Gérald Comeau, Gérald J. Comeau, gerald comeau"
Gerald Cossette,Director,2009-11-20,2017-05-11,44,"Gerad Cossette, Gerald Cossette, Gerard Cossette, Gérald Cossette"
Gerard Etienne,Vice President,2013-04-22,2016-10-14,8,"Gerald Etienne, Gerard Etienne, Gerard etienne, Gérard Étienne"
Gerald Farthing,"Deputy Minister, Education",2010-12-13,2010-12-13,1,Gerald Farthing
Gerald Gosselin,Director General,2020-08-25,2025-02-13,8,"Gerald  Gosselin, Gerald Gosselin, gerald  gosselin"
Gerald Keddy,Member of Parliament,2008-08-14,2015-06-30,187,"GERALD KEDDY, Gerald Keddy, Gerald Keddy, M.P., Mr. Gerald Keddy, M.P., gerald Keddy, gerald keddy"
Gerard Kennedy,Member of Parliament,2010-09-20,2013-05-14,23,"Gerald Kennedy, Gerard Kennedy, Gerrard Kennedy"
Gerald Kenny,Parliamentary Secretary,2010-11-01,2010-11-01,1,Gerald Kenny
Gerard Peets,Assistant Deputy Minister,2011-11-04,2025-05-30,199,"GERARD PEETS, Gerald Peets, Gerard 	  Peets, Gerard  Peets, Gerard Peets, Gerard Peets,, Gerard Petes, Gerrard Peets"
Gerald Ritz,Member of Parliament,2011-03-22,2012-07-09,4,Gerald Ritz
Gerald Soroka,Member of Parliament,2019-10-25,2024-12-04,153,"Gerald  Soroka, Gerald Soroka, Gerald Sorotka, Gerold Soroka, Gérald Soroka, Mr. Gerald Soroka"
Geraldine Nardjivanian,Assistant Director,2024-08-09,2024-08-09,1,Geraldine  Nardjivanian
Geraldine Underdown,"Executive Director, National Search and Rescue Secretariat",2014-02-03,2014-02-03,1,Geraldine Underdown
Gerard Mcdonald,Assistant Deputy Minister,2008-09-08,2014-01-04,144,"GERARD MCDONALD, GERARD McDONALD, Gerald McDonald, Gerard A McDonald, Gerard A. McDonald, Gerard MacDonald, Gerard Macdonald, Gerard McDonald, Gerard Mcdonald"
Gerard Asselin,Member of Parliament,2010-09-29,2011-03-02,7,"Gerard Asselin, Gérard Asselin"
Gerard Deltell,Member of Parliament,2016-01-14,2025-06-03,722,"Gerald Deltel, Gerald Deltell, Gerard  Deltel, Gerard  Deltell, Gerard  Deltell , Gerard Deltel, Gerard Deltell, Gerard Deltelle, Gerard Detltell, Gerraard Deltell, Gerrald Deltell, Gerrard Deltell, Gérald Deltell, Gérard  Deltell, Gérard  Deltell , Gérard Deltell"
Gerard Gerard Deltell,Member of Parliament,2016-09-20,2016-09-20,1,Gérard Gérard Deltell
Gerard Keddy,Parliamentary Secretary,2010-10-21,2010-10-28,2,Gerard Keddy
Gerard Lalonde,Director of Policy,2009-01-12,2011-11-15,9,"Gerard Lalonde, Gerry Lalonde, Gérard Lalonde"
Gerard Peets Gerard Peets,Assistant Deputy Minister,2019-01-29,2019-01-29,1,Gerard Peets Gerard Peets
Gerett Rusnak,Senior Economic Advisor,2019-03-29,2019-03-29,1,Gerett Rusnak
Gerrit Nieuwoudt,Director of Policy,2010-04-28,2015-04-21,159,"Gerit Nieuwoudt, Gerri Nieuwoudt, Gerrit Nienwoudt, Gerrit Nierwoudt, Gerrit Nieuoudt, Gerrit Nieuwoudt, Gerrit Nieuwouldt, Gerrit Niewoudt, Gerritt Nieuwoudt"
Germain Laigle,Senior Economic Advisor,2023-05-11,2024-02-13,2,Germain Laigle
Gerri-lynn Dolan,Policy Analyst,2020-07-09,2020-07-09,1,Gerri-Lynn Dolan
Gerrit Van Dorland,Legislative Assistant,2022-10-25,2022-10-25,1,Gerrit Van Dorland
Gerry Byrne,Member of Parliament,2010-09-28,2015-06-10,34,"Gerry Bryne, Gerry Byrne, Hon. Gerry Byrne, Hon. Gerry Byrne PC, Mr. Gerry Bryne, The Honourable Gerry Byrne, P.C."
Gerry Cancilla,LCMM,2015-02-10,2015-02-10,1,Gerry Cancilla
Gerry Frappier,Director General,2018-10-01,2020-01-28,4,Gerry Frappier
Gerry Gallagher,Executive Director,2012-11-20,2019-06-13,6,Gerry Gallagher
Gerry Marques,Operations Manager,2024-02-13,2025-01-31,2,Gerry Marques
Gerry Morrissey,"Manager, Community Investment and Official Languages",2021-06-08,2021-06-08,1,Gerry Morrissey
Gerry Nera,Director,2012-05-16,2019-02-27,6,Gerry Nera
Gerry Nott,Chief of Staff,2012-06-21,2012-06-21,1,Gerry Nott
Gerry Philippe,"Constituency Assistant, Minister Cannon",2011-02-15,2011-02-15,1,Gerry Philippe
Gerry Pitz,Minister,2013-05-07,2013-05-07,1,Gerry Pitz
Gerry Rtiz,Member of Parliament,2016-05-31,2016-05-31,1,Gerry Rtiz
Gerry Salembier,Assistant Deputy Minister,2008-07-17,2020-11-13,90,"Gerry Salambier, Gerry Salembier, Gerry Salemiber"
Gerry St. Germain,Senator,2010-10-01,2012-10-17,18,"Gerry St-Germain, Gerry St. Germain, Gerry St.Germain, Senator Gerry Germain"
Gerry Thom,Acting President,2017-02-03,2017-02-03,1,Gerry Thom
Gerry Xie,"Policy Advisor, Prairies",2024-11-13,2024-11-13,1,Gerry Xie
Gerstein Irving,Senator,2012-02-06,2012-02-06,1,Gerstein Irving
Gert De Boeverm,Senior Investment Officer,2024-12-09,2024-12-09,1,Gert De Boeverm
Gertrude Zagler,"Director, Labour Programs",2023-12-28,2023-12-28,1,Gertrude Zagler
Gervais Colombe,"Senior Director, Excise Taxation and Litigation",2022-02-17,2022-02-17,1,Gervais Colombe
Gervais Coulombe,"Senior Director, Excise Taxation and Legislation",2016-09-22,2024-03-19,32,"Gervais Coulombe, Gervais coulombe"
Gervais Marc,"Director, Parliamentary Affairs and Issues Management",2017-09-20,2017-09-20,1,Gervais Marc
Gery Ritz,Member of Parliament,2011-03-10,2013-06-28,3,"Gary Ritz, Gery Ritz"
Gery Syroteuk,"Director, Strategic Partnering",2023-09-03,2023-09-03,1,Gery Syroteuk
Ghada Abid,Legislative Assistant,2023-04-17,2024-09-26,10,"Ghada  Abid, Ghada Abid"
Ghazal Zazai,Policy Analyst,2024-11-04,2024-11-04,1,Ghazal Zazai
Ghislain Blanchard,Director General,2012-05-16,2016-03-22,12,Ghislain Blanchard
Ghislain Chenier,Issues Manager,2014-05-08,2014-05-08,1,Ghislain Chenier
Ghislain Ethier,Advisor,2015-01-12,2017-05-31,17,"Ghislain Ethier, Ghislain Éthier, Ghyslain Ethier"
Ghislain Lalime,Senior Regulatory Development Engineer,2016-06-07,2016-06-07,1,Ghislain Lalime
Ghislain Maltais,Senator,2012-02-06,2019-04-09,58,"Ghislain Maltais, Ghislain maltais, Gislain Maltais, Gyslain Maltais, Hon. Ghislain Maltais, SENATOR GHISLAIN MALTAIS, The Hon. Senator Ghislain Maltais, ghislain maltais"
Ghislain Sauve,Director General,2017-04-18,2021-03-23,2,"Ghislain Sauve, Ghislain Sauvé"
Ghislaine Charlebois Saikaley,Assistant Commissioner,2013-09-13,2013-09-18,2,Ghislaine Charlebois Saikaley
Ghislaine Lalonde,"Deputy Chief Financial Officer, Corporate Resource Management",2017-06-19,2017-06-19,1,Ghislaine Lalonde
Ghislaine Saikaley,Assistant Commissioner,2013-10-23,2020-02-03,8,Ghislaine Saikaley
Ghislaine Tremblay,"Assistant Commissioner, Compliance Assurance Branch",2018-03-29,2018-03-29,1,ghislaine Tremblay
Ghungsen Leung,Member of Parliament,2014-12-04,2014-12-04,1,Ghungsen Leung
Ghyslaine Cote,Director General,2020-07-06,2020-07-06,1,Ghyslaine Côté
Gian-andrea Lacombe,Policy Advisor,2024-12-05,2024-12-05,1,Gian-Andrea Lacombe
Gian-luca Porcari,"Technical Advisor, Harmonization and Special Initiatives",2023-08-31,2023-08-31,1,Gian-Luca  Porcari 
Giancarlo Cairo,Chief of Staff,2017-10-06,2018-10-23,3,Giancarlo Cairo
Giancarlo Luca,Chief of Staff,2019-06-17,2019-06-17,1,Giancarlo Luca
Gianluca Cairo,Chief of Staff,2015-12-09,2019-07-31,394,"Gianaluca Cairo, Giancula Cairo, Gianluca Cairo, Gianluca Cario, Gianluca Ciaro, Gianluco Cairo, Giuanluca Cairo"
Gianluca Gianluca,Chief of Staff,2019-06-16,2019-06-16,1,Gianluca Gianluca
Gianluca Tatone,"Senior Manager, Executive Operations",2022-08-09,2024-11-15,21,"Gianluca Tatone, Gianluca Tatone "
Gianni Caravaggio,Research Scientist,2017-10-18,2017-10-18,1,Gianni Caravaggio
Gianni Rossi,Program Officer,2013-08-06,2013-08-06,1,Gianni Rossi
Gibby Armstrong,"Executive Director, Industrial Division",2016-10-20,2016-10-20,1,Gibby Armstrong
Gigi Ho,Senior Business Officer,2023-02-15,2024-03-19,5,Gigi Ho
Gigi Mandy,Director,2017-01-24,2017-01-24,1,Gigi Mandy
Gigi Osler,Senator,2022-11-22,2024-11-26,13,"Gigi Osler, Gigi Osler "
Gilbert Ghantous,Manager,2022-03-16,2022-03-16,1,Gilbert Ghantous
Gilbert Masin,Senior Investment Analyst,2011-05-06,2011-09-30,7,Gilbert Masin
Giles Anthony,"Assistant Deputy Minister, Policy, Dispute Resolution and International Affairs",2019-12-04,2019-12-04,1,Giles Anthony
Giles Morrell,"Manager, Oil and Gas Regulatory Affairs | Petroleum Geologist",2013-01-15,2013-01-15,2,Giles Morrell
Giles Norman,Ambassador to Serbia,2022-06-09,2022-06-10,2,Giles Norman
Gilles Patry,President and CEO,2015-07-13,2017-04-27,7,"Giles Patry, Gilles Patry"
Giles Rivard,Ambassador and Deputy Permanent Representative,2011-06-20,2011-06-20,1,Giles Rivard
Gill Gaggan,"Senior Special Assistant, Multiculturalism",2014-12-02,2014-12-02,1,Gill Gaggan
Gilles Couturier,"Commander, MARPAC",2015-11-24,2016-04-27,2,Gilles Couturier
Gilles Doucet,"Advisor, Research and Development",2009-06-14,2009-06-14,1,Gilles Doucet
Gilles Duceppe,Member of Parliament,2009-03-26,2011-03-02,22,Gilles Duceppe
Gilles Dufour,Director General,2023-05-30,2023-05-30,1,Gilles Dufour
Gilles Froment,Senior Director,2012-11-20,2012-11-20,1,Gilles Froment
Gilles Gauthier,Director General and Chief Agriculture Negotiator,2009-02-24,2017-05-16,93,"GILLES GAUTHIER, Gilles Gauthier, gilles gauthier"
Gilles J. Brunet,Economic Development Program Advisor,2008-07-07,2008-07-07,2,Gilles J. Brunet
Gilles Leclerc,Director General,2011-11-29,2021-07-15,25,"Gilles LeClerc, Gilles Leclerc"
Gilles Lusier,"Manager, Highway Engineering Services",2023-05-16,2023-05-16,1,Gilles  Lusier
Gilles Martin,Commissioner,2009-11-30,2012-11-20,5,"Gilles Martin, Gilles Martins"
Gilles Mcdougall,Secretary General,2010-02-25,2013-05-16,2,Gilles McDougall
Gilles Mercier,Acting Director,2009-05-05,2010-08-27,4,Gilles Mercier
Gilles Moreau,Assistant Commissioner,2013-04-05,2013-08-02,2,Gilles Moreau
Gilles P. Vinet,"Vice President, Program Development",2009-09-24,2009-09-24,1,Gilles P. Vinet
Gilles Pelletier,"Director General, Regional Operations",2017-03-08,2017-03-08,8,Gilles Pelletier
Gilles Saindon,Assistant Deputy Minister,2010-01-18,2025-05-28,111,"Dr. Gilles Saindon, GILLES SAINDON, Giles Saindon, Gilles  Saindon, Gilles Saindon"
Gilles Sarrazin,"Advisor, Technology",2017-09-18,2018-09-25,7,Gilles Sarrazin
Gilles Seutin,Chief Scientist,2023-03-08,2023-03-08,1,Gilles Seutin
Gilles Theriault,Senior Program Advisor,2021-03-05,2022-08-19,4,Gilles Thériault
Gilles Vinet,Vice President,2012-04-12,2014-12-10,2,Gilles Vinet
Gillespie Ian,"Director, Temporary Resident Policy",2022-01-24,2022-01-24,1,Gillespie Ian
Gillian Andrews,Policy Advisor,2011-02-09,2012-11-22,3,Gillian Andrews
Gillian Cardillo,Program Officer,2021-07-07,2023-03-10,3,Gillian Cardillo
Gillian Dawson,"Senior Director, Transformation and Transparency",2022-03-03,2022-03-03,1,Gillian Dawson
Gillian Ferguson,Constituency Assistant,2019-02-11,2019-02-22,2,Gillian Ferguson
Gillian Frost,Executive Director,2021-10-19,2021-10-19,1,Gillian Frost
Gillian Grant,"Advisor, Transport",2014-04-09,2024-11-26,6,Gillian Grant
Gillian Hanson,"Special Assistant, Western Canada",2016-02-16,2017-05-19,18,Gillian Hanson
Gillian Harris,Senior Analyst,2024-01-29,2024-01-29,1,Gillian Harris
Gillian Hatko,Senior Program Engineer,2023-10-17,2024-05-24,4,Gillian Hatko
Gillian Johnson,Executive Assistant to the Minister,2009-12-01,2010-11-24,2,Gillian Johnson
Gillian Moore,Manager,2022-12-14,2025-02-24,4,Gillian Moore
Gillian Nycom,Special Assistant and Office Manager,2016-02-19,2016-02-19,1,Gillian Nycom
Gillian Nycum,Staffer,2016-03-07,2016-12-07,6,Gillian Nycum
Gillian Ouimet,Policy Analyst,2017-09-28,2017-09-28,2,Gillian Ouimet
Gillian Owens,"Director, Education, Child Protection and Gender Equality",2016-11-01,2016-11-01,1,Gillian Owens
Gillian Pranke,Assistant Commissioner,2019-07-08,2025-02-03,21,"Gillian  Pranke, Gillian  Pranke , Gillian Pranke"
Gillian Prendergast,Executive Assistant,2011-02-09,2011-02-09,1,Gillian Prendergast
Gillian Shields,Grant Officer,2020-07-20,2020-08-21,2,Gillian Shields
Gillian Sullivan,Analyst,2023-09-11,2025-01-29,4,Gillian Sullivan
Gillian Swan,Policy and Program Specialist,2019-11-27,2019-11-27,1,Gillian Swan
Gillian Wan,"Director, IRCC Settlement Network – Ontario Region",2018-03-08,2018-03-08,1,Gillian Wan
Gillian Webster,Senior Policy Advisor,2022-03-11,2024-04-10,5,Gillian Webster
Gillian White,Director of Policy,2019-02-11,2022-10-13,2,Gillian White
Gillies Leclerc,Acting President,2013-02-25,2013-02-25,1,Gillies Leclerc
Gillis Kelly,Senior Assistant Deputy Minister,2014-07-17,2014-07-17,1,Gillis Kelly
Gina Byrne,"Chief, Member Risk and Resolution",2022-01-13,2023-01-26,3,Gina Byrne
Gina Charos,Director General,2017-08-15,2020-12-21,6,Gina Charos
Gina Howell,Director,2018-06-25,2018-06-25,1,Gina Howell
Gina Lum,"Acting Director, Human Resources",2024-07-09,2024-07-09,1,Gina Lum
Gina Mettalic,Senior Manager,2023-02-06,2023-02-17,2,Gina Mettalic
Gina Petrakos,Executive Assistant,2009-02-25,2009-02-25,1,Gina Petrakos
Gina Rallis,Assistant Deputy Minister,2011-03-18,2013-06-21,5,Gina Rallis
Gina Sinclair,Director,2013-05-23,2016-11-23,6,Gina Sinclair
Gina Smith,Executive Director,2018-11-26,2018-11-26,1,Gina Smith
Gina Watson,"Deputy Director, International Assistance Research and Knowledge",2018-06-18,2018-06-18,1,Gina Watson
Gina Wilson,Deputy Minister,2010-03-23,2025-04-14,98,"Gina  Wilson, Gina  Wilson , Gina Wilson, gina wilson"
Ginette Brazeau,Chairperson,2011-06-08,2019-02-20,6,Ginette Brazeau
Ginette C. Petitpas Taylor,"Minister, Health",2017-09-27,2019-02-04,3,"Ginette C. Petitpas Taylor, Ginette Petitpas Taylow, The Honourable Ginette C. Petitpas Taylor"
Ginette Clarke,"Manager, Institutional and Community Mental Health Services",2024-03-05,2024-09-20,2,Ginette Clarke
Ginette Gagnon,Parliamentary Assistant,2013-05-09,2014-05-13,3,Ginette Gagnon
Ginette Gervais,"Manager, Data Methods and Analysis Unit",2016-07-13,2016-07-13,2,Ginette Gervais
Ginette Pattipas-taylor,Member of Parliament,2016-02-23,2016-02-23,1,Ginette Pattipas-Taylor
Ginette Petipas,Parliamentary Secretary,2017-02-16,2017-02-16,1,Ginette Petipas
Ginette Petitpas,Member of Parliament,2016-02-02,2016-02-02,3,Ginette Petitpas
Ginette Petitpas Taylor,"Minister, Health",2015-11-07,2025-03-05,408," Ginette Petitipas Taylor, Ginette  Petitpas Taylor, Ginette Pepitas Taylor, Ginette Petipas Taylor, Ginette Petipas-Taylor, Ginette Petirpas Taylor, Ginette Petitipas Taylor, Ginette Petitipas-Taylor, Ginette Petitpas Taylor, Ginette Petitpas – Taylor, Ginette Petitpas-Taylor, Ginette PetitpasTaylor, Ginette Petitspas Taylor, Ginette Pettipas Taylor, Ginette Pettipas-Taylor, Ginette pettypas taylor, Ginetter Petitpas-Taylor, Hon Ginette Petitpas Taylor, Hon. Ginette Petitpas Taylor, Hon. Ginette Petitpas-Taylor, Hon. Ginette Pettipas-Taylor, The Hon Ginette Petitpas Taylor, The Hon. Ginette Petitpas Taylor, The Honourable Ginette Petitpas Taylor, The Honourable Ginette Petitpas-Taylor, P.C., ginette petitpas taylor"
Ginette Taylor,Parliamentary Secretary,2017-06-05,2017-06-05,1,Ginette Taylor
Ginette Tognet,Director,2016-06-07,2016-06-07,1,Ginette Tognet
Ginette Tremblay,Senior Advisor,2020-02-18,2020-02-18,1,Ginette Tremblay
Gingras Alain,Head,2022-05-13,2022-05-13,1,Gingras Alain
Gini Bethell,Assistant Deputy Minister,2018-03-21,2019-06-17,4,Gini Bethell
Ginnette Pettipas,Member of Parliament,2022-01-05,2022-01-05,1,Ginnette Pettipas
Ginny Flood,Director General,2008-07-02,2011-11-22,8,Ginny Flood
Gino Castonguay,Chief Grain Inspector,2018-06-28,2018-06-28,1,Gino Castonguay
Gino Cateau,Deputy Managing Director,2019-04-09,2019-04-09,2,Gino Cateau
Gino Dufour,"Associate Director, Operations",2016-11-23,2016-11-23,1,Gino Dufour
Giokas Greg,Director General,2012-04-25,2012-04-25,1,Giokas Greg
Giovanna Roma,"Senior Desk Officer, Estonia, Latvia, Lithuania, Poland, Europe Bilateral and EU Institutions",2020-01-29,2020-01-29,1,Giovanna Roma
Giovanni Prato,"Consul General, Canada in New York",2016-04-14,2016-04-14,1,Giovanni (John) Prato
Giraldez Roxana,"Advisor, Economic Development",2024-03-11,2024-03-28,2,Giraldez Roxana
Girdon Voogd,Manager,2020-07-16,2020-07-16,1,Girdon Voogd
Girouard Louise,"Director, Policy and Stakeholder Relations",2011-07-21,2011-07-21,1,Girouard Louise
Gisele Yasmeen,"Vice President, Partnerships",2008-11-28,2013-01-30,13,Gisele Yasmeen
Giselle Ananny,Deputy Director,2022-04-25,2023-05-05,4,"Giselle  Ananny, Giselle Ananny"
Giselle Marasco,"Director General, Infrastructure Security Operations",2023-09-25,2023-09-25,1,Giselle Marasco
Gita Nayeri,Senior Advisor,2020-04-10,2022-05-31,7,Gita Nayeri
Gitane De Silva,Chief Executive Officer,2020-08-24,2023-05-18,12,"Gitane De Silva, Gitane de Silva"
Giuliana Endrizzi,Legislative Assistant,2023-09-15,2024-10-23,5,"Giuliana  Endrizzi, Giuliana Endrizzi"
Giuliana Natale,Director,2016-08-17,2023-05-24,6,Giuliana Natale
Giulianna Endrizzi,Legislative Advisor and Parliamentary Assistant,2024-10-11,2024-10-11,1,Giulianna  Endrizzi
Giuliano Tolusso,Deputy Director,2009-07-09,2024-11-21,8,"Giuliano  Tolusso , Giuliano Tolusso"
Giuseppe Basile,"Director, Case Management Division",2022-07-18,2022-07-19,2,"Giuseppe Basile, giuseppe Basile"
Giuseppe Esposito,Senior Innovation Advisor,2020-09-22,2020-09-22,2,"Giuseppe Esposito, Guiseppe Esposito"
Giuseppe Ivan Sestini,Legislative Assistant,2024-02-27,2024-10-31,2,"Giuseppe  Ivan Sestini, Giuseppe Ivan Sestini"
Giuseppe Ramacieri,"Director, Land Requirements 2-3",2021-05-12,2021-05-12,1,Giuseppe Ramacieri
Giuseppe Sestini,Legislative Assistant,2023-05-10,2024-12-03,5,Giuseppe Sestini
Gizem Eras,"Counsellor, Agriculture and Fisheries",2017-10-04,2024-06-19,4,Gizem Eras
Glad Boyce,Economic Development Officer,2011-03-07,2011-05-17,6,Glad Boyce
Glasha Obrekht,Director,2021-06-16,2023-05-31,9,Glasha Obrekht
Glen Bornais,Assistant Director,2016-08-22,2016-08-22,1,Glen Bornais
Glen Burley,Staffer,2019-02-26,2019-02-26,2,"Glen Burley, Glenn Burley"
Glenn Campbell,Assistant Deputy Minister,2014-09-16,2023-12-18,240,"Glen Cambell, Glen Campbell, Glenn  Campbell, Glenn  Campbell , Glenn Campbell"
Glenn Hargrove,Assistant Deputy Minister,2013-11-01,2025-04-22,317,"GLENN HARGROVE, Glen  Hargrove, Glen Hargrove, Glenn  Hargrove, Glenn  Hargrove , Glenn Hargrove, Glenn Hargrove "
Glen Linder,Assistant Deputy Minister,2022-10-27,2024-06-11,8,Glen Linder
Glen Mcpherson,Deputy Director,2011-10-27,2018-02-12,4,Glen McPherson
Glen Motz,Member of Parliament,2016-08-15,2025-06-11,218,"Glen Motz, Glen Motz, MP, Glenn Motz"
Glen Murray,Safety Evaluator,2012-01-04,2012-01-04,1,Glen Murray
Glen Nakamura,Senior Policy Manager,2017-05-26,2017-05-26,1,Glen Nakamura
Glen Pearson,Member of Parliament,2008-07-10,2016-08-04,16,"Glen Pearson, Glenn Pearson"
Glenn Purves,Assistant Deputy Minister,2016-06-23,2023-07-10,180,"Glen Perves, Glen Purves, Glenn  Purves, Glenn Purves, Glenn Purvis"
