CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Nathalie Peloquin,"Chief, Research Development, Promotion and Coordination",2019-05-24,2019-05-24,1,Nathalie Peloquin
Nathalie Perron,Director,2021-03-26,2021-03-26,1,Nathalie Perron
Nathalie Poirier-mizon,Director,2020-09-30,2023-10-30,3,"Nathalie Poirier-Miznon, Nathalie Poirier-Mizon"
Nathalie Quann,Principal Analyst,2023-06-22,2023-06-22,1,Nathalie Quann
Nathalie Rainville,Gender Equality Specialist,2014-10-22,2021-07-14,2,Nathalie Rainville
Nathalie Roberge,"Director, Issues Management",2019-04-16,2019-04-16,1,Nathalie Roberge
Nathalie Robillard,Senior Advisor,2009-12-30,2009-12-30,1,Nathalie Robillard
Nathalie Ross,"Senior Policy Advisor, Science",2019-09-04,2022-06-15,4,Nathalie Ross
Nathalie Rouleau,"Advisor, Industrial Technology",2016-12-01,2016-12-08,2,Nathalie Rouleau
Nathalie Sinclair-desgagne,Member of Parliament,2021-11-11,2025-03-12,27,"Natalie Sinclair-Desgagne, Natalie Sinclair-Desgagné , Nathalie   Sinclair-Desgagné, Nathalie  Sinclair-Desgagnés, Nathalie Sinclair-Desgagne, Nathalie Sinclair-Desgagné"
Nathalie Skov,Manager,2020-04-28,2022-11-16,2,Nathalie Skov
Nathalie Theberge,Director General,2015-10-14,2025-04-08,37,"Natalie Theberge, Natalie Theberge , Nathalie  Théberge, Nathalie Theberge, Nathalie Théberge"
Nathalie Valdes,Senior Policy Advisor,2016-01-21,2016-01-21,1,Nathalie Valdes
Nathalie Vanasse,"Director, Council Operations and Communications",2014-11-28,2014-11-28,1,Nathalie Vanasse
Nathalie Verville,Chief of Staff,2022-08-02,2022-08-02,1,Nathalie Verville
Nathalie Zhou,Parliamentary Assistant,2022-10-24,2022-10-24,1,Nathalie  Zhou
Nathan Besner,"Special Assistant to the Minister, Innovation, Science and Economic Development",2019-04-23,2019-04-23,1,Nathan Besner
Nathan Bessner,Policy Advisor,2019-05-07,2024-06-28,136,"Nathan  Bessner, Nathan Bessnar, Nathan Bessner"
Nathan Bowles,Policy Advisor,2020-05-04,2024-12-05,81,"Nathan  Bowles, Nathan Bowles"
Nathan Canning,Policy Advisor,2022-02-08,2025-02-27,44,"Nathan  Canning, Nathan Canning"
Nathan Caranci,Assistant to Member of Parliament,2016-11-23,2017-05-01,2,Nathan Caranci
Nathan Cardinal,Director,2023-02-16,2023-02-16,1,Nathan Cardinal
Nathan Cato,Policy Advisor,2010-10-14,2015-09-22,138,Nathan Cato
Nathan Cullen,Member of Parliament,2008-12-02,2019-04-02,206,"Mr. Nathan Cullen, M.P., NATHAN CULLEN, Nathan Cullen, Nathen Cullen, nathan Cullen, nathan cullen"
Nathan Dempster,Manager,2022-05-27,2022-05-27,1,Nathan Dempster
Nathan Dettingmeijer,Negotiator,2024-10-08,2024-10-08,1,Nathan Dettingmeijer
Nathan Draaistra,Administrative Assistant,2024-10-03,2024-10-03,2,"Nathan Draaistra, nathan Draaistra"
Nathan Ellis,Chief of Staff,2023-10-17,2023-10-17,2,Nathan Ellis
Nathan Erskine-smith,Member of Parliament,2015-11-26,2020-06-29,2,Nathan Erskine-Smith
Nathan Funk,Trade Commissioner,2020-03-17,2020-03-17,1,Nathan Funk
Nathan Gerelus,"Manager, National Affairs",2018-06-28,2024-06-10,4,"Nathan  Gerelus, Nathan Gerelus"
Nathan Gorall,"Director General, NWP Task Force",2012-11-08,2012-11-08,1,Nathan Gorall
Nathan Grundy,Parliamentary Assistant,2020-07-13,2023-02-28,11,Nathan Grundy
Nathan Gunn,Innovation Advisor,2016-05-03,2016-07-21,10,Nathan Gunn
Nathan Lemphers,Senior Economic Advisor,2024-10-22,2024-10-22,3,"Nathan  Lemphers, Nathan Lemphers"
Nathan Lysons,Senior Trade Commissioner,2022-01-26,2022-01-26,1,Nathan Lysons
Nathan Martin,Economic Development Officer,2014-06-09,2014-06-09,1,Nathan Martin
Nathan Murray,Junior Economist,2018-09-25,2023-01-25,8,Nathan Murray
Nathan Niu,"Chief, Forecasting and Program Analysis",2016-03-08,2016-03-08,1,Nathan Niu
Nathan Nuytten,Senior Business Officer,2023-01-19,2023-01-19,1,Nathan Nuytten
Nathan Prier,Economic Policy Analyst,2021-11-30,2022-01-19,2,Nathan Prier
Nathan Scaiff,"Acting Program Manager, AgriScience Program",2022-02-08,2023-03-21,2,Nathan Scaiff
Nathan Schaffer,Senior Policy Advisor,2018-01-18,2023-07-19,6,Nathan Schaffer
Nathan Scheewe,Policy Advisor,2013-08-22,2013-10-03,4,Nathan Scheewe
Nathan Van Beselaere,"Special Assistant, Saskatchewan",2021-03-05,2021-05-19,2,Nathan Van Beselaere
Nathanael Olson,Policy Advisor,2009-10-22,2010-05-14,5,Nathanael Olson
Nathanial Finestone,Legislative Assistant,2014-11-04,2014-11-04,1,Nathanial Finestone
Nathaniel Dueck,Staffer,2017-11-07,2018-10-15,2,Nathaniel Dueck
Nathaniel Erskine-smith,Member of Parliament,2015-12-10,2025-05-27,378,"NATHANIEL ERSKINE-SMITH, Nathanial Erskine-Smith, Nathaniel  Erskine-Smith, Nathaniel Erksine-Smith, Nathaniel Erskin-Smith, Nathaniel Erskine Smith, Nathaniel Erskine – Smith, Nathaniel Erskine-Smith, Nathaniel Erskine-Smith "
Nathaniel Erskine,Member of Parliament,2017-10-03,2017-10-03,1,Nathaniel Erskine
Nathaniel Finestone,Parliamentary Assistant,2015-05-13,2015-05-13,1,Nathaniel Finestone
Nathaniel Garrow,Policy and Program Officer,2024-12-13,2025-02-05,3,"Nathaniel  Garrow, Nathaniel Garrow, Nathaniel Garrow "
Nathaniel Lewis-george,"Senior Policy Analyst, Office of the Ambassador for Climate Change",2023-07-13,2023-07-13,1,Nathaniel Lewis-George
Nathaniel Morrow,"Policy and Program Officer, Band Creation and Membership",2024-11-20,2024-11-20,1,Nathaniel  Morrow
Nathaniel Mullin,Policy Advisor,2016-06-16,2023-07-05,131,"Nathaniel Mullin, Nathaniel mullin"
Nathaniel Mulllin,Senior Regional Advisor,2020-11-05,2020-11-05,1,Nathaniel Mulllin
Nathaniel Smith,Member of Parliament,2018-10-16,2018-10-16,1,Nathaniel Smith
Nathanielle Morin,Policy Advisor,2022-02-09,2025-03-07,112,"Nathanielle  Morin, Nathanielle  Morin , Nathanielle Morin"
Nathon Gunn,Policy Advisor,2015-05-11,2016-10-18,45,"Mr. Nathon Gunn, NATHON GUNN, Nathon Gunn, nathon gunn"
Natilien Joseph,Member of Parliament,2025-06-03,2025-06-03,1,Natilien Joseph
National Research Council Fowler,Robert,2011-05-09,2011-05-09,1,National Research Council Fowler
Natynczyk Walter,President,2013-10-29,2013-10-29,1,Natynczyk Walter
Nault Robert,Member of Parliament,2017-02-14,2017-02-14,1,Nault Robert
Navdeep Bains,Minister,2009-11-17,2022-02-22,814,"Hon Navdeep Bains, Hon. Navdeep Bains, Hon. Navdeep Bains, P.C., M.P., Honourable Navdeep Bains, NAVDEEP BAINS, Navdeep Bain, Navdeep Baines, Navdeep Bains, Navdeep Bains,, Navedeep Bains, The Hon. Navdeep Bains, The Hon. Navdeep Bains, P.C., M.P., The Honourable Navdeep Bains, The Honourable Navdeep Bains, P.C., M.P., The Honourable Navdeep Bains, P.C., MP"
Navdeep Bains Bains,Minister,2017-10-24,2017-10-24,1,Navdeep Bains Bains
Navdeep Singh Bains,Minister,2010-12-15,2020-02-26,17,"Honourable Navdeep Singh Bains, Navdeep Singh Bains, The Honourable Navdeep Singh Bains"
Navjot Sanghera,Regional Advisor,2021-03-30,2021-08-11,5,"Navjot Sanghera, navjot Sanghera"
Navneet Khinda,Policy Advisor,2016-10-24,2021-05-19,248,"Navneep Khinda, Navneet Khandi, Navneet Khinda, Navneet Kinda, Navneet khinda, Navnett Khinda"
Navneet Sohi,Special Assistant,2017-05-09,2017-05-09,1,Navneet Sohi
Navpreet Chhatwal,Communications Advisor,2024-09-06,2024-09-06,1,Navpreet Chhatwal
Navpreet Johal,"Manager, Parliamentary Affairs",2024-03-01,2024-03-01,1,Navpreet Johal
Neal Burnham,Deputy Director,2013-09-24,2013-11-19,2,Neal Burnham
Neal Hill,"Vice President, Fund Investments",2012-04-19,2016-10-20,5,Neal Hill
Neal Macdonald,Special Assistant,2018-11-05,2022-03-29,7,"Neal MacDonald, neal MacDonald"
Neal Peacocke,Manager,2022-06-30,2023-03-29,4,Neal Peacocke
Neela Todd,Policy Analyst,2022-08-23,2022-08-31,2,Neela Todd
Neelofer Mansuri,"Special Assistant, Outreach",2018-10-23,2019-07-25,2,Neelofer Mansuri
Neelu Shanker,"Deputy Director, Operations",2018-10-10,2020-06-16,3,Neelu Shanker
Neena Kushwaha,Manager,2021-11-01,2021-11-01,2,"Neena  Kushwaha, Neena Kushwaha"
Neeraj Bhalla,"Director, Constituency Affairs",2016-01-29,2018-11-30,3,Neeraj Bhalla
Neeve Zikman,Acting Manager,2021-03-19,2021-03-19,1,Neeve Zikman
Negar Hashemi,Counsel,2019-01-16,2019-01-16,1,Negar Hashemi
Negash Haile,"Director, Economic Analysis and Modelling Policy and Results Branch",2024-01-11,2025-01-15,2,Negash Haile
Negash Naile,"Director, Economics and Technology",2022-11-25,2022-11-25,1,Negash Naile
Neguest Alemayehu,Director,2016-10-31,2024-03-11,2,Neguest Alemayehu
Neha Beri,Legislative Assistant,2016-06-09,2017-05-29,3,"Neha Beri, Nehi Beri"
Neida Santini,Officer,2021-07-22,2022-02-22,2,Neida Santini
Neil Bouwer,Assistant Deputy Minister,2009-02-13,2021-10-08,111,"J.D. Neil Bouwer, JD Neil Bouwer, JD Neil Bower, Neil Bouwer"
Neil Bouwers,"Vice President, Policy and Programs",2011-06-17,2011-06-17,1,Neil Bouwers
Neil Brodie,Director of Policy,2008-08-25,2015-05-20,98,"Neil Brodie, neil brodie"
Neil Burke,Director,2018-05-17,2023-05-02,2,Neil Burke
Neil Burnett,Director,2013-10-11,2013-10-11,1,Neil Burnett
Neil Burron,Manager,2021-11-18,2022-12-16,3,Neil Burron
Neil Davis,Regional Director,2021-04-30,2024-12-12,6,Neil Davis
Neil Desai,Chief of Staff,2008-08-25,2013-04-16,60,"NEIL DESAI, NEIL DESIA, Neil Desai"
Neil Drabkin,Chief of Staff,2009-03-23,2012-05-17,19,"NEIL DRABKIN, Neil Drabkin"
Neil Ellis,Member of Parliament,2016-02-10,2021-08-11,150,"Neil Elis, Neil Ellis, Neil R. Ellis, neil ellis"
Neil Fisher,"Team Leader, Hydro and Flows Regulatory Review",2017-09-13,2022-11-09,2,Neil Fisher
Neil Goedhuis,Manager,2024-11-18,2024-11-19,2,Neil Goedhuis
Neil Kocchar,Senior Policy Advisor,2014-11-25,2014-11-25,1,Neil Kocchar
Neil Krell,"Regional Manager, Europe, Middle East and Africa, Global Business Development",2023-10-24,2024-03-01,3,"Neil  Krell, Neil Krell"
Neil Macintosh,Manager,2013-02-19,2015-07-29,2,Neil MacIntosh
Neil Macisaac,Director of Operations,2013-02-14,2025-05-28,192,"Neil  MacIsaac, Neil MacISaac, Neil MacIsaac, Neil Macisaac, Neil McIsaac"
Neil Macisaacs,"Chief of Staff, Fisheries, Oceans and the CCG",2022-10-27,2022-12-13,2,"Neil MacIsaacs, Neil Maclsaac"
Neil Macissac,Policy Advisor,2020-03-11,2024-05-01,4,"Neil  MacIssac, Neil MacIssac"
Neil Mackinnon,Economist,2016-03-31,2023-04-26,9,"Neil MacKinnon, Neil Mackinnon, neil mackinnon"
Neil Maxwell,Assistant Auditor General,2008-09-26,2014-01-08,5,Neil Maxwell
Neil Mckenna,Policy Advisor,2018-11-01,2023-05-24,31,"Nei McKenna, Neil  McKenna, Neil McKenna, Neil Mckenna, neil mckenna"
Neil O'rourke,Director General,2016-04-18,2025-02-20,7,"Neil  O'Rourke, Neil O'Rourke"
Neil Parkinson-dow,Constituency Assistant,2016-07-06,2016-07-06,1,Neil Parkinson-Dow
Neil Parry,Vice President,2013-05-15,2024-11-27,56,Neil Parry
Neil Reeder,"Director General, Latin America and Caribbean",2010-10-08,2013-07-04,4,Neil Reeder
Neil Swain,Deputy Director,2017-08-14,2023-02-01,3,Neil Swain
Neil Tolson,Head,2009-02-13,2009-02-13,2,Neil Tolson
Neil Weatherdon,Executive Director,2021-06-21,2024-12-11,3,Neil Weatherdon
Neil Yeates,Deputy Minister,2008-09-11,2020-06-08,56,"Neil Yates, Neil Yeates, Neil Yeats"
Nell Stewart,Ambassador,2017-04-26,2023-07-20,4,Nell Stewart
Nelly Desrosiers,Senior Policy Analyst,2017-10-11,2019-04-29,2,"Nelly DesRosiers, Nelly Desrosiers"
Nelly Shin,Member of Parliament,2020-02-04,2021-07-20,43,"Ms. Nelly Shin, NELLY SHIN, Nelly Shin"
Nelson Barbosa,Director,2016-05-26,2024-10-09,12,"Nelson Barbosa, Nelson Barbosa , nelson barbosa"
Nelson Bouffard,"Special Assistant, Regional Affairs",2009-08-06,2009-08-06,2,Nelson Bouffard
Nelson Ferguson,Manager,2020-02-21,2020-02-26,2,Nelson Ferguson
Nelson Kalil,Director,2020-12-18,2022-10-28,2,Nelson Kalil
Nelson Millar,Senior Policy Analyst,2020-12-17,2020-12-17,1,Nelson Millar
Nelson Montgomery,Senior Program Advisor,2019-03-19,2019-03-19,1,Nelson Montgomery
Nelson Paterson,Senior Director,2016-06-23,2024-11-27,6,"Nelson Paterson, Nelson Patterson"
Neomimyra Jeevanesan,Technical Officer,2024-01-09,2024-03-26,6,Neomimyra Jeevanesan
Neor Tiku,Policy Advisor,2022-11-23,2025-02-20,13,Neor Tiku
Nermine Assaad,Investment Analyst,2020-12-22,2020-12-22,1,Nermine Assaad
Nero Tiku,Senior Operations Assistant,2024-09-23,2024-09-23,1,Nero Tiku
Nesreen Mandanas,Policy Analyst,2024-10-24,2024-10-24,1,Nesreen Mandanas
Netasha Basra,Executive Regional Director,2019-05-31,2020-09-18,3,Netasha Basra
Neve Adams,Junior Policy Analyst,2022-02-15,2022-05-12,2,Neve Adams
Neville Henderson,Assistant Superintendent,2016-04-05,2021-04-14,25,Neville Henderson
Neville Johnson,Acting Manager,2024-09-25,2024-09-25,1,Neville Johnson
Nevin Buconjic,Initiatives Officer,2024-12-11,2025-02-13,2,Nevin Buconjic
Nevison Douglas,Assistant Deputy Minister,2021-07-08,2021-07-08,1,Nevison Douglas
Newton Shortliffe,"Assistant Director, Collection",2022-05-02,2022-05-02,1,Newton Shortliffe
Ngole Philip Ngwese,High Commissioner,2024-11-05,2024-11-05,1,Ngole Philip Ngwese
Ngozi Etolue,Not Specified,2023-04-27,2023-04-27,1,Ngozi Etolue
Niall Cronin,Associate Director General,2013-05-10,2023-05-17,11,Niall Cronin
Niall Mcevoy,RCMP Officer,2024-02-08,2024-02-08,1,Niall McEvoy
Niall O'dea,Senior Assistant Deputy Minister,2013-10-07,2025-06-05,200,"Nial O'Dea, Niall  O’Dea, Niall O'Dea, Niall O'dea, Niall ODea, Niall Odea, Niall O’Dea"
Nichola Lovrics,"Special Assistant, Parliamentary Affairs and Issues Management",2024-05-23,2025-02-03,2,"Nichola Lovrics, Nicolas  Lovrics"
Nicholas A Tinker,Research Scientist,2017-10-26,2017-11-01,2,Nicholas A Tinker
Nicholas Anderson,Policy Analyst,2024-10-02,2025-01-13,4,"Nicholas Anderson, Nicholas Andreson"
Nicholas Barber,"Assistant Director, Policy",2024-05-02,2025-04-07,2,Nicholas Barber
Nicholas Bergamini,Press Secretary,2014-09-16,2015-07-10,7,Nicholas Bergamini
Nicholas Best,Staffer to Member of Parliament,2013-05-07,2017-05-19,3,Nicholas Best
Nicholas Bishop,Senior Program Scientist,2024-08-28,2024-08-28,1,Nicholas Bishop
Nicholas Bransfield,Special Assistant to the Chief of Staff,2021-01-13,2021-01-13,1,Nicholas Bransfield
Nicholas Brewer,"Economist, Financial Sector Stability",2009-02-05,2009-04-28,2,Nicholas Brewer
Nicholas Brigden-rene De Cotret,Executive Assistant to the Assistant Deputy Minister,2024-06-25,2024-06-25,1,Nicholas Brigden-René de Cotret
Nicholas Brousseau,"Ambassador Extraordinary and Plenipotentiary, Kingdom of Belgium",2025-04-30,2025-04-30,3,Nicholas Brousseau
Nicholas Brown,"Senior Special Assistant, Communications",2017-08-25,2017-08-25,1,Nicholas Brown
Nicholas Charney,Policy Analyst,2017-10-16,2017-10-16,1,Nicholas Charney
Nicholas Chesterley,Senior Director,2021-11-23,2025-03-12,13,"Nicholas  Chesterley, Nicholas Chesterley, Nicholas Chesterley , Nicholas Chesterly"
Nicholas Chisnall,Executive Assistant to the Deputy Minister,2024-04-23,2024-04-23,1,Nicholas Chisnall
Nicholas Dang,Policy Advisor,2018-04-17,2024-09-26,2,"Nicholas Dang, Nicholas Zhang"
Nicholas Daube,Director of Policy,2018-11-09,2021-12-09,47,"Nicholas Daube, Nicolas Daube"
Nicholas Duprey,Senior Science Advisor,2024-09-27,2024-09-27,1,Nicholas Duprey
Nicholas Duval-mace,Manager,2023-06-29,2023-06-29,1,Nicholas Duval-Mace
Nicholas Fedorkiw,Policy Advisor,2015-07-01,2015-07-01,1,Nicholas Fedorkiw
Nicholas Gauthier,Trade Policy Analyst,2013-10-30,2021-06-23,4,Nicholas Gauthier
Nicholas Gordon,Senior Trade Policy Officer,2017-06-27,2024-10-10,3,Nicholas Gordon
Nicholas Grillas,"Manager, Banking Initiatives",2010-10-07,2017-10-10,9,Nicholas Grillas
Nicholas Haley,Assistant to Member of Parliament,2021-04-08,2021-04-08,1,Nicholas Haley
Nicholas Harper,Senior Policy Analyst,2015-02-02,2025-03-07,13,"Nicholas  Harper, Nicholas Harper, Nicholas Harper "
Nicholas Harrison,Policy Analyst,2023-10-18,2024-08-13,5,Nicholas Harrison
Nicholas Hoffman,"Senior Advisor, Equipment",2015-02-18,2015-02-18,1,Nicholas Hoffman
Nicholas Ignatieff,Manager,2020-09-04,2024-02-15,10,"Nicholas  Ignatieff, Nicholas Ignatieff, Nicolas Ignatieff"
Nicholas Insley,"Manager, Stakeholder Relations and Press Secretary",2014-01-14,2015-05-05,12,"Nicholas Insley, Nicholas Isley"
Nicholas James Kalogerakos,Policy Advisor,2012-11-29,2019-01-31,12,"Nicholas James Kalogerakos, Nicholas-James Kalogerakos"
Nicholas Kalogerakos,Policy Advisor,2012-10-26,2019-06-14,35,"Nicholas Kalogerakos, Nicolas Kalogerakos"
Nicholas Kaminsky,Policy Analyst,2017-05-30,2024-08-28,3,Nicholas Kaminsky
Nicholas Kang,Senior Policy Advisor,2016-05-31,2025-05-14,440,"Nichoals Kang, Nichola Kang, Nicholas  Kang, Nicholas  Kang , Nicholas Kang, Nicholas Khang, Nickolas Kang, Nicolas Kang, nicholas Kang, nicholas kang"
Nicholas King,Director of Policy,2018-05-08,2022-01-24,2,Nicholas King
Nicholas Kung,Special Assistant,2016-10-24,2016-10-24,1,Nicholas Kung
Nicholas Leswick,Assistant Deputy Minister,2016-09-08,2016-09-08,1,Nicholas Leswick
Nicholas Lochhead,Acting Chief of Staff,2021-07-23,2021-07-23,1,Nicholas Lochhead
Nicholas Lovics,"Special Assistant to the Minister, Foreign Affairs",2024-06-17,2024-06-17,1,Nicholas  Lovics
Nicholas Lovrics,"Senior Advisor, Parliamentary Affairs and Issues Management",2023-05-03,2025-03-10,14,"Nicholas  Lovrics, Nicholas Lovircs, Nicholas Lovrics"
Nicholas Mackiewicz,Policy Advisor,2023-09-18,2025-03-20,8,"Nicholas  Mackiewicz, Nicholas Mackiewicz"
Nicholas Mahoney,Policy Advisor,2022-08-17,2024-04-23,120,"Nicholas  Mahoney, Nicholas  Mahoney , Nicholas Mahonay, Nicholas Mahoney, Nicholas Mahoney , Nicolas Mahoney"
Nicholas Malouin,Parliamentary Affairs Assistant,2021-02-24,2024-05-16,4,Nicholas Malouin
Nicholas Marum,"Director, Industry Relations, Analysis and Policy",2022-04-29,2023-01-13,2,"Nicholas Marum, Nicolas Marum"
Nicholas Mccue,Parliamentary Assistant,2018-05-15,2018-05-15,1,Nicholas McCue
Nicholas Millen,National Manager,2023-08-11,2024-04-23,2,"Nicholas Millen, nicholas millen"
Nicholas Mitchell,Director,2022-10-26,2022-10-26,1,Nicholas Mitchell
Nicholas Moody,Parliamentary Affairs Advisor,2024-05-16,2024-05-16,1,Nicholas Moody
Nicholas Nagy,Senior Advisor,2023-09-26,2023-09-26,2,Nicholas Nagy
Nicholas Natale,Project Manager,2024-04-10,2024-04-10,1,Nicholas Natale
Nicholas Ogden,Director,2024-01-25,2024-01-25,1,Nicholas Ogden
Nicholas Osborne,Executive Director,2022-05-31,2023-12-01,2,Nicholas Osborne
Nicolas Pappalardo,Chief of Staff,2008-11-21,2015-07-29,149,"Nicholas Pappalardo, Nicolas Papallardo, Nicolas Pappalardo"
Nicholas Pashkoski,Policy Advisor,2016-01-27,2016-01-27,1,Nicholas PashKoski
Nicholas Pozhke,Policy Advisor,2010-04-13,2013-06-04,12,"Nicholas Pohzke, Nicholas Pozhke"
Nicholas Proulx,Service Delivery Manager,2023-08-31,2023-08-31,1,Nicholas Proulx
Nicholas Robinson,"Director General, Civil Aviation",2018-12-06,2025-05-07,132,"NIcholas Robinson, Nicholas Robinson, Nicholas Robinson "
Nicholas Ryan,Policy Analyst,2022-10-17,2023-06-02,3,Nicholas Ryan
Nicholas Shipley,Manager,2020-12-21,2023-04-03,2,Nicholas Shipley
Nicholas Smith,Advisor,2013-05-08,2013-05-08,1,Nicholas Smith
Nicholas Stewart,Senior Trade Policy Officer,2013-11-26,2015-12-04,5,"Nicholas Stewart, Nicolas Stewart"
Nicholas Sylvestri,Policy Analyst,2017-05-08,2017-05-08,1,Nicholas Sylvestri
Nicolas Thibodeau,Parliamentary Assistant,2014-05-15,2024-06-19,14,"Nicholas Thibodeau, Nicolas  Thibodeau, Nicolas R. Thibodeau, Nicolas Thibodeau"
Nicholas Watts,Staffer,2023-10-24,2023-10-24,1,Nicholas  Watts
Nicholas Whalen,Member of Parliament,2018-02-26,2018-02-26,1,Nicholas Whalen
Nicholas Winfield,Director General,2013-03-13,2025-02-25,85,"Nicholas Windfield, Nicholas Winfield, Nicolas Winfield"
Nicholas Winfiield,Assistant Deputy Minister,2017-05-10,2017-05-10,1,Nicholas Winfiield
Nicholas Wise,Chief Information Officer,2011-10-26,2022-02-14,4,Nicholas Wise
Nicholas Wright,Special Assistant,2023-06-29,2024-04-17,3,"Nicholas Wright, Nicholas Wright "
Nicholas Yee,Operations Manager,2018-10-31,2024-06-04,3,Nicholas Yee
Nicholas Zrinyi,Policy Analyst,2021-12-15,2022-07-11,6,Nicholas Zrinyi
Nichole Beck,Policy Advisor,2016-12-08,2018-04-19,3,Nichole Beck
Nicole Folliet,Executive Director,2018-02-23,2025-05-15,11,"Nichole Folliet, Nicole Folliet"
Nichole Saba,Director,2022-10-21,2022-10-21,1,Nichole Saba
Nicholson James,Director of Policy,2014-06-03,2014-06-10,2,Nicholson James
Nicholson Rob,Member of Parliament,2018-02-12,2018-02-12,1,Nicholson Rob
Nick Bransfield,Officer,2022-12-01,2023-01-20,4,"Nick  Bransfield, Nick Bransfield"
Nick Cheeseman,Director,2022-02-16,2024-10-23,5,"Nick  Cheeseman, Nick Cheeseman"
Nick Coolbergen,Policy Advisor,2009-04-09,2009-04-09,1,Nick Coolbergen
Nick Daube,Director of Policy,2018-12-17,2020-12-10,11,Nick Daube
Nick Drain,Legislative Assistant,2022-03-08,2022-03-08,1,Nick Drain
Nick Driscoll,Legislative Assistant,2022-11-21,2023-02-09,2,Nick Driscoll
Nick Fabiano,Vice President,2023-06-26,2024-11-19,12,"Nick  Fabiano , Nick Fabiano"
Nick Fedorkiw,Policy Advisor,2015-07-09,2015-07-09,1,Nick Fedorkiw
Nick Gamache,"Acting Director, Media Relations and Issues Management",2020-09-28,2020-10-09,2,Nick Gamache
Nick Haley,Parliamentary Secretary,2021-06-07,2021-06-07,2,Nick Haley
Nick Hann,Head of Investments,2019-02-13,2019-02-13,1,Nick Hann
Nick Heseltine,Assistant Deputy Minister,2009-03-03,2009-03-03,1,Nick Heseltine
Nick Kalogerakos,Policy Advisor,2013-01-16,2019-10-11,4,"Nic Kalogerakos, Nick Kalogerakos, Nick Kolagerakos"
Nick Kang,Policy Advisor,2016-07-25,2024-09-25,24,"Nick Kang, nick Kang"
Nick Koolsbergen,Director of Communications,2008-12-03,2015-01-23,10,Nick Koolsbergen
Nick Leswick,Associate Deputy Minister,2013-04-04,2025-02-20,109,"Nick  Leswick, Nick  Leswick , Nick Leswick"
Nick Lewis,Associate Deputy Minister,2023-08-18,2023-08-18,1,Nick Lewis
Nick Macaluso,Director,2009-09-09,2023-05-31,10,Nick Macaluso
Nick Mahoney,Policy Advisor,2022-12-15,2023-06-16,9,"Nick Mahoney, Nick Mahoney "
Nick Manley,DNCS 5-6,2016-06-15,2016-10-14,2,Nick Manley
Nick Marion,Senior Director,2021-10-21,2022-11-25,3,Nick Marion
Nick Marum,Policy Advisor,2016-02-02,2016-02-02,1,Nick Marum
Nick Moody,Parliamentary Affairs Advisor,2024-12-04,2024-12-04,1,Nick Moody
Nick Nassios,Principal Analyst,2021-01-13,2021-01-13,1,Nick Nassios
Nick Naube,Director of Policy,2019-04-08,2019-04-08,1,Nick Naube
Nick Nick Koolsbergen,Director of Communications,2014-08-18,2014-08-18,1,Nick Nick Koolsbergen
Nick Orphanos,Senior Policy Analyst,2017-06-09,2017-06-09,1,Nick Orphanos
Nick Pappalardo,Chief of Staff,2009-02-20,2014-11-06,3,Nick Pappalardo
Nick Pashkoski,Policy Advisor,2015-12-10,2016-12-08,38,"Nick PashKoski, Nick Pashkoski, Nick Pashkowski"
Nick Penner,Operations Advisor,2024-11-26,2025-01-31,12,"Nick  Penner , Nick Penner"
Nick Robinson,"Director General, Civil Aviation",2020-09-01,2024-10-10,4,"Nick  Robinson, Nick Robinson"
Nick Sibbeston,Senator,2010-07-29,2016-01-15,13,"Nick G. Sibbeston, Nick Sibbeston"
Nick Switalski,Parliamentary Secretary Assistant,2011-12-12,2013-11-28,7,Nick Switalski
Nick Thibodeau,Parliamentary Assistant,2017-10-17,2017-10-17,1,Nick Thibodeau
Nick Whalen,Member of Parliament,2016-02-01,2019-07-23,117,"Nick Wahalen, Nick Whaken, Nick Whalen, Nick Whelan"
Nick Winfield,Director,2012-11-13,2019-08-12,19,"Nick Winfeld, Nick Winfield"
Nick Wright,Special Assistant,2023-01-25,2024-09-23,6,Nick Wright
Nick Xenos,Executive Director,2010-10-07,2024-10-23,59,Nick Xenos
Nick Zrinyi,Policy Analyst,2022-03-23,2023-05-18,4,"Nick  Zrinyi, Nick Zrinyi"
Nick Zylstra,Director,2015-03-04,2015-03-04,1,Nick Zylstra
Nicky Cayer,Legislative Assistant,2017-05-01,2017-05-01,1,Nicky Cayer
Nico Pau,"Director, Engineering Support",2014-05-13,2014-05-13,1,Nico Pau
Nico Paul,"Director, Community Infrastructure",2021-10-22,2025-01-22,4,Nico Paul
Nicola Bianco,Policy Analyst,2022-09-21,2024-09-27,2,Nicola Bianco
Nicola Bill,Manager,2018-09-05,2018-09-05,1,Nicola Bill
Nicola Di Iorio,Member of Parliament,2016-02-07,2018-09-21,33,"Nicola Di Iori, Nicola Di Ioria, Nicola Di Iorio, Nicola Di lorio, Nicola DiIorio, Nicola Diiorio, Nicola di Iorio, Nicolas Di Iorio"
Nicola Epprecht,Regional Manager,2019-09-27,2019-11-04,2,Nicola Epprecht
Nicola Gall,Policy Advisor,2018-04-03,2018-04-23,2,Nicola Gall
Nicola Langille,Policy Advisor,2018-11-09,2020-07-02,34,"Nicola Langilee, Nicola Langille, Nicola Languille"
Nicola Lino Contini,Senior Counsel,2023-05-18,2023-05-18,1,Nicola Lino Contini
