CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Alexa Kalsatos,Operations Advisor,2024-06-27,2025-05-22,13,"Alexa Kalsatos, Alexa Kalsatos , alexa KALSATOS, alexa kalsatos"
Alexa Keating,Manager,2021-03-23,2021-04-08,2,Alexa Keating
Alexa Lewis,Staffer,2020-11-20,2022-03-04,10,Alexa Lewis
Alexa Mucyo Kayonga,"Special Assistant, Operations | Parliamentary Secretary Assistant",2023-11-08,2024-06-05,11,"Alexa  Mucyo Kayonga, Alexa Mucyo Kayonga"
Alexa Mucyokayonga,"Special Assistant, Operations | Parliamentary Secretary Assistant",2023-08-29,2024-05-23,13,"Alexa  MucyoKayonga, Alexa MucyoKayonga, Alexa Mucyokayonga"
Alexa-maude Raymond,Junior Research Analyst,2021-11-22,2021-11-22,2,Alexa-Maude Raymond
Alexabder Blades,Administrative Assistant,2021-06-15,2021-06-15,1,Alexabder Blades
Alexander Armstrong,Senior Economist,2021-03-01,2021-03-01,1,Alexander Armstrong
Alexander As Steinhouse,Parliamentary Secretary Liaison,2017-01-17,2017-01-17,1,Alexander AS Steinhouse
Alexander Beatti,Parliamentary Affairs Assistant,2024-10-08,2024-10-08,1,Alexander Beatti
Alexander Beattie,Legislative Assistant,2023-03-22,2025-02-25,12,Alexander Beattie
Alexander Bonnyman,"Director, Debt Management",2023-10-10,2023-10-10,1,Alexander Bonnyman
Alexander Cohen,Chief of Staff,2024-02-28,2024-03-21,2,Alexander Cohen
Alexander Craney,Senior Policy Advisor,2020-05-06,2024-07-05,242,"Alexander  Carney , Alexander  Craney, Alexander  Craney , Alexander Craney, Alexander Craney , alexander craney, alexender craney"
Alexander Darchiev,Ambassador for Canada,2020-02-06,2020-02-06,1,Alexander Darchiev
Alexander Devonish,"Coordinator, Environmental Programs",2021-12-17,2022-12-19,2,"Alexander  Devonish, Alexander Devonish"
Alexandra Dostal,Assistant Deputy Minister,2013-05-13,2025-05-29,120,"Alexander Dostal, Alexandra  Dostal, Alexandra Dostal"
Alexander Fernandes,Communications Advisor,2022-05-03,2022-05-03,1,Alexander Fernandes
Alexander Jagric,"Advisor, Parliamentary Affairs and Issues",2016-02-09,2023-06-21,12,Alexander Jagric
Alexander Jeglic,Procurement Ombudsman,2018-09-11,2025-06-04,17,Alexander Jeglic
Alexander Jokic,Acting Senior Competition Law Officer,2016-02-09,2016-02-09,1,Alexander Jokic
Alexander Kostenko,Parliamentary Assistant,2020-11-19,2020-11-19,1,Alexander Kostenko
Alexander Lawton,Director,2024-11-20,2024-11-20,3,Alexander Lawton
Alexander Laxton,Officer,2023-08-16,2023-08-16,1,Alexander Laxton
Alexander Long,Principal Advisor,2021-05-04,2022-03-25,3,Alexander  Long
Alexander Mac Donald,Stakeholder Relations,2021-07-12,2021-07-12,1,Alexander Mac Donald
Alexander Macdonald,Policy Advisor,2021-05-27,2022-02-01,36,"Alexander MacDonald, Alexander McDonald"
Alexander Mackenzie,Legislative Assistant,2016-04-18,2024-09-05,9,"Alexander MacKenzie, Alexander Mackenzie"
Alexander Mackinnon,Constituency Assistant,2022-03-01,2024-01-15,4,"Alexander MacKinnon, alexander mackinnon"
Alexandra Maclean,"Senior Chief, Deferred Income Plans",2010-04-07,2024-09-09,43,"Alexander MacLean, Alexandra MacLean, Alexandra Maclean"
Alexandra Muir,Chief of Staff to the Deputy Minister,2017-08-29,2024-10-24,8,"Alexander Muir, Alexandra Muir"
Alexander Munro,Business Advisor,2024-04-19,2024-04-19,1,Alexander Munro
Alexander Nuttall,Member of Parliament,2015-12-08,2019-02-05,45,"Alexander Nutall, Alexander Nuttal, Alexander Nuttall, Alexandre Nuttall, Mr. Alexandre Nuttall"
Alexander Osorio,Policy Advisor,2019-01-22,2019-01-22,1,Alexander Osorio
Alexander Pickett,Trade Commissioner,2024-05-01,2024-05-01,1,Alexander Pickett
Alexander Robinson,Advance to the Prime Minister,2015-01-21,2015-01-21,1,Alexander Robinson
Alexander Ruff,Member of Parliament,2020-06-23,2020-06-23,1,Alexander Ruff
Alexander Salomie,Member's Assistant,2016-02-05,2016-02-05,3,Alexander Salomie
Alexander Schembri,Policy Advisor,2016-06-20,2016-11-29,5,Alexander Schembri
Alexander Slusar,Policy Analyst,2016-04-12,2017-05-17,13,Alexander Slusar
Alexander Smith,Deputy Director,2022-07-28,2022-07-28,1,Alexander Smith
Alexander Steinhouse,Chief of Staff,2017-01-17,2023-09-21,25,Alexander Steinhouse
Alexander Su,Parliamentary Assistant,2023-11-07,2023-11-07,1,Alexander Su
Alexander Townson,Deputy Director,2024-04-16,2024-04-16,1,Alexander Townson
Alexander Vincic,Senior Trade Policy Officer,2013-05-09,2024-04-18,4,"ALEXANDER VINCIC, Alexander Vincic"
Alexander Wellstead,Director of Communications,2022-03-17,2023-01-13,6,"Alexander  Wellstead, Alexander Wellstead"
Alexander Wozny,Parliamentary Affairs Advisor,2020-02-03,2024-08-15,9,"Alexander Wozny, Alexander Wozny "
Alexandra Alacchi,"Acting Special Assistant, Quebec",2016-07-29,2016-08-11,4,Alexandra Alacchi
Alexandra Alexandra Howell,Policy Advisor,2018-08-16,2018-08-16,1,Alexandra Alexandra Howell
Alexandra Bernier,Advisor,2018-05-07,2022-05-30,3,Alexandra Bernier
Alexandra Budgell,Deputy Legal Advisor,2021-06-02,2021-06-14,3,Alexandra Budgell
Alexandra Bugailiskis,Ambassador to the Italian Republic,2009-01-14,2021-03-04,4,Alexandra Bugailiskis
Alexandra Bugailskis,"Assistant Deputy Minister, Europe, Middle East and Maghreb",2016-02-04,2016-02-04,1,Alexandra Bugailskis
Alexandra Bugaliskis,Assistant Deputy Minister,2011-02-15,2011-02-15,1,Alexandra Bugaliskis
Alexandra Creighton,Special Assistant,2018-11-16,2019-06-06,7,Alexandra Creighton
Alexandra Day,Press Secretary,2013-12-18,2015-04-14,6,Alexandra Day
Alexandra Epp,Senior Policy Advisor,2024-04-09,2024-04-09,1,Alexandra Epp
Alexandra Fensome,Negotiations Analyst,2023-03-13,2023-03-13,1,Alexandra Fensome
Alexandra Fortier,Director of Communications,2014-07-05,2014-10-30,2,Alexandra Fortier
Alexandra Graham,Project Officer,2022-04-29,2022-04-29,1,Alexandra Graham
Alexandra Halkett,"Manager, Program Development and Engagement",2016-12-14,2018-12-12,3,Alexandra Halkett
Alexandra Hincke,Parliamentary Affairs Advisor,2017-11-09,2019-06-14,13,"Alexandra Hincke, Alexandra Hinke"
Alexandra Holland,Staff,2016-05-18,2016-05-18,1,Alexandra Holland
Alexandra Howard,Special Assistant,2010-03-24,2010-03-24,1,Alexandra Howard
Alexandra Howell,Special Assistant,2014-11-19,2022-11-15,30,Alexandra Howell
Alexandra Ianoul,Deputy Project Manager,2022-05-06,2022-05-06,1,Alexandra Ianoul
Alexandra J Dostal,"Senior Chief, Framework Policy",2016-10-28,2016-10-28,1,Alexandra J Dostal
Alexandra Jacquet,Parliamentary Secretary,2018-02-02,2018-12-04,4,Alexandra Jacquet
Alexandra Kowbel,Senior Policy Analyst,2022-03-18,2022-03-18,1,Alexandra Kowbel
Alexandra Lai,"Senior Director, Regulatory Policy",2018-04-25,2019-12-06,3,Alexandra Lai
Alexandra Larocque,Manager,2023-04-21,2023-04-21,1,Alexandra Larocque
Alexandra Lemieux,Press Secretary,2013-10-30,2014-11-27,11,Alexandra Lemieux
Alexandra Macdonald,"Trade Commissioner, Education",2024-06-14,2024-06-14,1,Alexandra MacDonald
Alexandra Maceachern,Policy Advisor,2014-06-20,2015-07-30,86,"Alexandra MacEachern, Alexandra MacEachren, Alexandra Maceachern, Alexandria MacEachern"
Alexandra Madeline,Supervisor,2023-12-07,2023-12-07,1,Alexandra  Madeline
Alexandra Maheux,Director of Communications,2023-12-18,2024-11-28,3,Alexandra Maheux
Alexandra Mclean,"Chief of Staff, Legislative Affairs",2011-07-22,2011-07-22,1,Alexandra McLean
Alexandra Mendes,Member of Parliament,2009-11-03,2024-10-22,166,"ALEXANDRA MENDÈS, Alexandra Mendes, Alexandra Mendez, Alexandra Mendès, Alexandra Mendès, M.P., alexandra Mendes"
Alexandra Nur,Acting Senior Advisor,2014-10-21,2020-05-14,3,Alexandra Nur
Alexandra Palsat,Manager,2024-10-21,2024-10-21,1,Alexandra Palsat
Alexandra Paslat,Policy Advisor,2023-06-16,2025-03-20,3,"Alexandra  Paslat, Alexandra Paslat"
Alexandra Raymond,Communications Officer,2019-08-20,2019-08-20,1,Alexandra Raymond
Alexandra Rotman,Parliamentary Assistant to the Minister of Natural Resources,2014-03-04,2014-03-04,1,Alexandra Rotman
Alexandra Sewell,Special Assistant,2012-12-19,2015-04-17,32,Alexandra Sewell
Alexandra Spiess,"Policy Advisor, Human Rights and Governance",2014-05-27,2014-05-27,1,Alexandra Spiess
Alexandra Stefanopoulos,Senior Analyst,2019-12-12,2024-01-29,2,Alexandra Stefanopoulos
Alexandra Sutton,"Senior Director, Department of Canadian Heritage",2014-07-28,2016-08-16,3,Alexandra Sutton
Alexandra Swell,Policy and Stakeholder Relations Advisor,2014-03-26,2014-03-26,1,Alexandra Swell
Alexandra Thompson,Research Officer,2022-11-29,2023-03-28,2,"Alexandra  Thompson , Alexandra Thompson"
Alexandra Valcour,"Senior Policy Advisor, Status of Women",2014-06-03,2015-02-25,3,"Alexandra Valcour, Alexandra Valcourt"
Alexandra Valcov,Special Assistant,2013-02-28,2013-02-28,2,Alexandra Valcov
Alexandra Wright,Senior Program Officer,2022-02-08,2024-05-29,3,Alexandra Wright
Alexandra Young,Director,2015-06-26,2015-06-26,1,Alexandra Young
Alexandre Andre Carter,Senior Director,2023-10-24,2023-10-24,1,Alexandre Andre Carter
Alexandre Beaularice,Member of Parliament,2015-02-03,2015-02-03,1,Alexandre Beaularice
Alexandre Bleau,Political Advisor,2022-03-11,2022-11-22,2,Alexandre Bleau
Alexandre Boucher,Office of the Auditor General of Canada,2018-05-04,2018-05-04,1,Alexandre Boucher
Alexandre Boule,"Director, Regional Affairs",2021-03-08,2025-01-16,88,"Alexandre  Boulé, Alexandre Boule, Alexandre Boule , Alexandre Boulé"
Alexandre Boulerice,Member of Parliament,2011-06-02,2025-04-29,497,"Alendre Boulerice, Alexander Boulerice, Alexandre  Boulerice, Alexandre Boulerice, Alexandre Boulericie, Alexandre Boulerine, Alexandre Boulrice, Alexandre Doulerice, Alexandre MP Boulerice, Alexendre Boulrice"
Alexandre Bourque,"Director, Digital Product Management",2022-11-02,2022-11-02,1,Alexandre Bourque
Alexandre Bourque-viens,Senior Policy Advisor,2019-05-28,2024-10-10,5,Alexandre Bourque-Viens
Alexandre Catta,Policy and Parliamentary Affairs Advisor,2017-05-17,2017-11-24,8,Alexandre Catta
Alexandre Cerat,Deputy Director,2020-09-18,2020-12-08,2,Alexandre Cerat
Alexandre Cote,Regional Director and Senior Trade Commissioner,2023-07-11,2025-03-04,9,"Alexandre  Côté, Alexandre Cote, Alexandre Côté"
Alexandre Dang,Senior Advisor,2024-04-24,2025-04-09,3,"Alexandre  Dang, Alexandre Dang"
Alexandre D'aragon,Parliamentary Affairs Advisor,2019-02-26,2019-02-26,1,Alexandre D'Aragon
Alexandre Deslongchamps,Director of Operations,2016-04-26,2021-12-15,48,"Alexandre Deslongchamps, Alexandre deslongchamps"
Alexandre Dufour,Advisor,2020-07-06,2020-07-06,1,Alexandre Dufour
Alexandre Duval,Policy Analyst,2021-01-20,2021-07-22,2,Alexandre Duval
Alexandre Edde,Assistant,2023-05-30,2024-11-01,7,"Alexandre Edde, Alexandre Eddé"
Alexandre Evans,Advisor,2022-08-23,2025-03-04,5,"Alexandre  Evans, Alexandre Evans"
Alexandre Gauthier,Analyst,2015-04-20,2015-04-20,1,Alexandre Gauthier
Alexandre Geoegw,Indo-Pacific Trade Representative,2023-11-08,2023-11-08,1,Alexandre Geoegw
Alexandre Gingras,Parliamentary Assistant,2014-05-28,2014-05-28,1,Alexandre Gingras
Alexandre Girard-duchaine,Constituency Assistant,2021-06-30,2021-06-30,1,Alexandre Girard-Duchaine
Alexandre Goulet-trottier,Senior Policy Analyst,2023-01-23,2023-01-23,1,Alexandre Goulet-Trottier
Alexandre Jacques,Committee Clerk,2020-03-13,2020-04-24,2,Alexandre Jacques
Alexandre Juneau,Manager | Senior Policy Advisor,2024-03-19,2024-10-07,2,Alexandre Juneau
Alexandre Larivee,Policy Advisor,2024-02-09,2024-02-09,1,Alexandre Larivee
Alexandre Larrivee,"Economist, Research Assistant Program, CGE Modeling",2024-06-05,2024-06-05,1,Alexandre Larrivée
Alexandre Laurier,Research Engineer,2023-10-13,2024-02-29,5,Alexandre Laurier
Alexandre Leblond,Financial Investment Analyst,2020-01-31,2023-10-26,17,"Alexandre  Leblond, Alexandre Leblond"
Alexandre Leblonde,Director,2025-02-07,2025-02-07,1,Alexandre Leblonde
Alexandre Lefebvre,Director,2016-09-14,2021-03-12,9,"Alexandre LeFebvre, Alexandre Lefebvre"
Alexandre Lehoux-morissette,Parliamentary Secretary,2025-02-20,2025-02-20,1,Alexandre Lehoux-Morissette
Alexandre Leveque,Assistant Deputy Minister,2013-11-21,2025-05-06,13,"Alexandre Leveque, Alexandre Levesque, Alexandre Lévesque, Alexandre Lévêque"
Alexandre Mailhot,Parliamentary Secretary,2020-11-09,2022-02-17,9,"Alexandre  Maihot, Alexandre Mailhot"
Alexandre Mattard-michaud,Chief of Staff,2023-10-23,2023-10-23,1,Alexandre  Mattard-Michaud
Alexandre Michon,Manager,2024-02-15,2024-02-15,2,Alexandre Michon
Alexandre Noppen,External Relations Officer,2018-04-24,2018-04-24,1,Alexandre Noppen
Alexandre Parkinson,Press Secretary,2018-08-15,2018-08-15,1,Alexandre Parkinson
Alexandre Prieur,Director,2022-06-10,2022-06-10,1,Alexandre Prieur
Alexandre Roger,Committee Clerk,2021-12-10,2021-12-10,1,Alexandre Roger
Alexandre Seguin,Director of Policy,2011-11-29,2015-07-07,21,"Alexandre Seguin, Alexandre Séguin"
Alexandre Sequin,"Senior Special Assistant, Parliamentary Affairs",2012-09-14,2012-09-14,1,Alexandre Sequin
Alexandre T. Seguin Ll.l,Director of Policy,2015-04-29,2015-04-29,1,"Alexandre T. Seguin, LL.L."
Alexandre Viktorov,Director General,2022-03-03,2022-10-31,6,Alexandre Viktorov
Alexandre-etienne Michon,Manager,2022-09-07,2022-09-07,1,Alexandre-Etienne Michon
Alexandrea Howard,Director General,2017-05-09,2020-10-30,4,Alexandrea Howard
Alexandrea Sewell,"Advisor, Policy and Stakeholder Relations",2014-12-10,2014-12-10,1,Alexandrea Sewell
Alexandria Boyd,Senior Policy Advisor,2022-09-20,2022-11-21,2,Alexandria Boyd
Alexandrine Latendresse,Member of Parliament,2011-06-17,2014-06-02,8,Alexandrine Latendresse
Alexann Kropman,Senior Advisor,2018-02-13,2022-12-01,4,Alexann Kropman
Alexey Kondakov,Staffer,2017-10-26,2023-08-23,7,Alexey Kondakov
Alexi Jablonski,"Senior Trade Advisor, Andean Region",2024-10-02,2024-10-02,1,Alexi  Jablonski
Alexia Touralias,Acting Vice President,2018-04-17,2018-05-10,2,Alexia Touralias
Alexis Bouchard,Assistant,2016-10-25,2016-10-25,1,Alexis Bouchard
Alexis Brunelle-duceppe,Member of Parliament,2019-12-13,2025-06-02,89,"Alexie  Brunelle-Duceppe, Alexis Brunelle Duceppe, Alexis Brunelle-Duceppe"
Alexis Comrad,Director General,2015-02-05,2015-02-05,1,Alexis Comrad
Alexis Conrad,Assistant Secretary to the Cabinet,2013-07-08,2025-05-28,318,"Alexis  Conrad, Alexis Conrad"
Alexis Fafard,Legislative Director,2017-01-09,2017-01-16,2,Alexis Fafard
Alexis George,Assistant Deputy Minister,2022-11-16,2022-11-16,1,Alexis  George
Alexis Graham,Director,2021-08-30,2021-08-30,1,Alexis Graham
Alexis Jonathan Conrad,Director General,2013-09-23,2019-01-31,7,Alexis Jonathan Conrad
Alexis Keizer,Summer Intern,2024-06-05,2024-06-05,2,Alexis Keizer
Alexis Macisaac,Senior Policy Analyst,2021-05-25,2021-05-25,1,Alexis MacIsaac
Alexis Mcintyre,Director of Policy,2016-06-14,2019-07-18,126,"Alexis McIntrye, Alexis McIntyre, Alexis McInyre, alexis McIntyre, alexis mcintyre"
Alexis Pavlich,"Manager, Cultural Media and Vancouver Regional Communications Advisor",2010-05-10,2014-11-12,6,Alexis Pavlich
Alexis Richard,Parliamentary Secretary,2018-11-29,2019-04-02,2,Alexis Richard
Alexis Vallee,Regional Advisor for Quebec,2024-03-22,2024-06-03,8,Alexis Vallée
Alexis Vanbemmel,Senior Fisheries and Resource Management Officer,2024-12-19,2025-04-23,2,Alexis VanBemmel
Alexis Wagner,Manager,2022-04-04,2022-04-04,1,Alexis Wagner
Alexsa Mckenzie,Parliamentary Secretary Assistant,2016-04-14,2017-10-05,8,"Alexsa McKenzie, Alexsa Mckenzie"
Alfred Aziz,Director General,2015-01-16,2024-02-26,14,"Alfred  Aziz, Alfred Aziz"
Alfred Azziz,Chief,2017-09-21,2017-09-21,1,alfred azziz
Alfred Leblanc,Vice President,2014-11-12,2020-02-12,26,"- Alfred Leblanc,, Alfred LeBlanc, Alfred Leblanc, Alfred Lelanc"
Alfred Linklater,"Director, Aboriginal Affairs",2013-04-30,2013-04-30,1,Alfred Linklater
Alfred Macleod,Assistant Deputy Minister,2010-06-16,2024-05-15,18,"Alfred MacLeod, Alfred MacLeod , Alfred Macleod, Alfred McLeod"
Alfred Pellan,Member of Parliament,2012-10-16,2012-10-16,1,Alfred Pellan
Alfred Tsang,Chief Financial Officer,2008-11-13,2008-11-13,1,Alfred Tsang
Alfred Yeoh,"Manager, Cost Planning and Estimating Advisory and Practices",2018-03-23,2018-03-23,1,Alfred Yeoh
Alghabra Omar,Member of Parliament,2017-10-16,2020-09-28,2,Alghabra Omar
Alhadji Mamat,"Manager, Investment Operations",2012-05-24,2025-02-24,40,"Alhadji  Mamat, Alhadji Mamat"
Alhassane Diabate,"First Secretary and Chargé d'Affaires, Republic of Guinea",2024-05-28,2024-05-28,1,Alhassane  Diabate
Ali Akbari,Manager,2021-08-19,2021-08-19,1,Ali Akbari
Ali Chatur,Researcher,2020-12-11,2021-06-18,2,Ali Chatur
Ali Dasmeh,Senior Project Engineer,2020-05-25,2024-02-14,2,Ali Dasmeh
Ali Ehsassi,Member of Parliament,2016-02-02,2025-03-21,348,"Ali  Ehsassi, Ali  Ehsassi , Ali Ehassi, Ali Ehsassi, Ali Eshassi, Mr. Ali Ehsassi, M.P., ali Ehassi"
Ali El Ehsassi,Member of Parliament,2017-10-24,2017-10-24,1,Ali El Ehsassi
Ali Rezaei,Data Scientist,2023-12-01,2023-12-01,1,Ali Rezaei
Ali Salam,Chief of Staff,2016-03-30,2018-11-15,34,"Ali Salam, Ali Salem, Ali Salim"
Ali Shafqat,Member of Parliament,2024-01-31,2024-01-31,1,Ali Shafqat
Ali Shahsamand,Policy Advisor,2024-05-22,2024-05-22,1,Ali  Shahsamand
Ali Yousfi,Assistant Director,2024-12-23,2025-01-30,9,Ali Yousfi
Alia Butt,"Assistant Deputy Minister, Strategic Policy",2019-05-07,2024-04-17,7,Alia Butt
Alia Dedhar,Deputy Director,2012-02-08,2021-05-18,4,Alia Dedhar
Alia Mirza,Senior Policy Analyst,2014-10-22,2014-10-22,1,Alia Mirza
Alice Born,"Director, Statistical Geomatics Centre",2019-01-28,2019-01-28,1,Alice Born
Alice Comeau-butler,Planner,2023-03-08,2023-03-08,1,alice comeau-butler
Alice Hansen,Director of Communications,2020-09-01,2024-04-22,3,Alice Hansen
Alice Lafferty,"Vice President, Operations Excellence",2022-02-10,2022-02-10,1,Alice Lafferty
Alice Wong,Member of Parliament,2010-10-26,2021-06-10,85,"Alice Wong, Hon. Alice Wong"
Alice Zhang,"Regional Advisor, Ontario",2021-03-23,2021-04-22,2,Alice Zhang
Alice Zheng,Policy Advisor,2020-10-30,2025-05-22,54,"Alice  Zheng, Alice Zheng"
Alicia Alleyne,Junior Policy Analyst,2024-04-10,2024-04-10,1,Alicia Alleyne
Alicia Barin,"Vice Chair, Broadcasting",2019-10-17,2023-06-13,28,"Alicia  Barin, Alicia  Barin , Alicia Barin"
Alicia Barins,"Vice President, Broadcasting",2023-02-06,2023-02-06,1,Alicia  Barins
Alicia Castelli,Regional Affairs Advisor,2016-06-09,2024-09-27,21,"Alicia  Castelli, Alicia Castelli, alicia castelli"
Alicia Cooke,Issues Advisor,2017-12-04,2021-12-13,14,"Alicia Cooke, alicia cooke"
Alicia Cracknell,Advisor,2024-05-21,2024-05-21,1,Alicia Cracknell
Alicia Foster,Senior Competition Law Officer,2019-10-04,2019-10-04,1,Alicia Foster
Alicia Swinamer,Parliamentary Secretary Assistant,2011-03-03,2012-06-05,5,Alicia Swinamer
Alicia Tiffin,Advisor,2020-11-13,2025-03-15,44,"Alicia  Tiffin, Alicia Tiffin"
Alida Bundy,Research Scientist,2023-10-25,2023-10-25,1,Alida Bundy
Alie Agathe,"Director, Operations",2020-11-02,2020-11-12,2,Alie Agathe
Alii Ehsassi,Parliamentary Secretary,2020-02-14,2020-02-14,1,Alii Ehsassi
Alik Dimirdjian,"Director, Integrity Services",2021-06-09,2021-06-18,4,Alik Dimirdjian
Alin Charriere,Analyst and Economist,2021-11-15,2023-10-10,3,"Alin Charriere, Alin Charrière"
Alina Dewani,Special Assistant,2020-02-27,2023-07-14,70,Alina Dewani
Alina Karrass,Epidemiologist,2021-06-24,2021-06-24,1,Alina Karrass
Alina Stoia-dan,Senior Policy Analyst,2016-09-27,2024-08-08,14,"Alina  Stoia-Dan, Alina Stoia Dan, Alina Stoia-Dan"
Aline Bordeleau,Program Analyst,2012-07-11,2012-07-11,1,Aline Bordeleau
Aline Coutinho,Senior Policy Advisor,2024-01-31,2024-01-31,1,Aline Coutinho
Aline Dimitri,Director General,2019-04-08,2025-06-10,18,"Ailine Dimitri, Aline  Dimitri, Aline Dimitri"
Aline Ribas,Senior Advisor,2023-02-07,2023-02-07,1,Aline Ribas
Alisa Apostle,Counsel,2021-03-03,2021-03-03,1,Alisa Apostle
Alisha Arnusch,Deputy Director,2024-05-10,2024-05-10,1,Alisha  Arnusch
Alisha Clancy,Special Assistant,2012-03-09,2024-11-12,4,"ALISHA CLANCY, Alisha Clancy"
Alison Barclay,Program Officer,2023-12-20,2024-01-29,2,Alison Barclay
Allison Barrett,Policy Advisor,2012-07-26,2015-07-21,106,"Alison Barrett, Allison Barret, Allison Barrett, allison barrett"
Alison Bourgon,Director General,2020-09-30,2025-04-23,2,Alison Bourgon
Alison Campbell,Senior Director,2020-08-28,2020-10-23,2,Alison Campbell
Alison Chalke,Director of Policy,2019-02-28,2019-04-29,3,Alison Chalke
Alison Chick,Parliamentary Secretary,2018-01-16,2018-01-16,1,Alison Chick
Alison Dickson,"Manager, Metals and Metalloids",2018-12-12,2019-01-18,2,Alison Dickson
Alison Dourado,Senior Policy Advisor,2022-09-26,2022-09-26,1,Alison Dourado
Alison Fabian,"Manager, Partnerships",2018-08-03,2018-08-27,2,Alison Fabian
Alison Feist,Policy Analyst,2022-01-07,2022-01-07,1,Alison Feist
Alison German,Assistant Deputy Minister,2021-12-09,2025-01-30,4,"Alison  German, Alison German"
Alison Grant,Director General,2023-09-22,2024-09-04,2,Alison Grant
Alison Higgins,Policy Advisor,2010-03-24,2010-06-21,2,Alison Higgins
Alison Janildo,Account Manager,2011-05-24,2011-05-24,1,Alison Janildo
Alison Kelly,Senior Policy Advisor and Convenor,2018-04-26,2018-04-26,1,Alison Kelly
Alison Kennedy,"Manager, International Engagement on Chemicals",2017-04-20,2017-04-20,1,Alison Kennedy
Alison Leclaire,Senior Arctic Official and Director General,2017-06-09,2017-06-09,1,Alison LeClaire
Alison Lobsinger,"Manager, Legislation and Policy",2013-10-11,2013-10-11,1,Alison Lobsinger
Alison Mcconnell,Deputy Director,2021-03-24,2024-11-28,34,"Alison  McConnell, Alison McConnell, Allision McConnell"
Alison Mcdermott,Director General,2012-12-10,2025-01-22,121,"Alison  McDermott, Alison  McDermott , Alison McDermont, Alison McDermott, Alison McDermott , Allison McDermott, alison mcdermott"
Alison Murphy,Special Assistant,2019-12-12,2020-10-15,2,Alison Murphy
Alison Nankivell,President and CEO,2012-01-12,2025-05-16,7,Alison Nankivell
Alison O'leary,Assistant Deputy Minister,2010-07-21,2025-02-28,105,"ALISON O'LEARY, Alison  O'Leary, Alison O'Leary, Alison O’Leary"
Alison Porter,Director of Policy,2016-08-10,2024-02-16,517,"ALLISON PORTER, Alison Porter, Alison Portner, Allison  Porter, Allison Porter, alison porter"
Alison Robey,Senior Development Officer,2023-12-18,2023-12-18,1,Alison Robey
Alison Surette,Senior Policy Analyst,2009-10-01,2012-01-31,2,Alison Surette
Alison Tait,Director General,2008-08-07,2014-05-22,25,"Alison Tait, Alison Tate"
Alison Whelan,Chief Strategic Policy and External Relations Officer,2022-05-10,2022-05-10,1,Alison  Whelan
Alissa Golberg,"Assistant Deputy Minister, Partnerships for Development and Innovation",2017-07-17,2017-07-17,1,Alissa Golberg
Alisson A. Levesque,Director of Communications,2024-02-28,2024-02-28,1,Alisson A.   Lévesque
Alisson Levesque,Press Attaché and Regional Advisor for Quebec,2022-12-09,2025-01-30,6,"Alisson Levesque, Alisson Lévesque"
Alistair Johnston,Chairperson,2017-11-14,2017-11-14,1,Alistair Johnston
Alistair Macgregor,Member of Parliament,2016-01-27,2025-02-28,459,"ALISTAIR MACGREGOR, Alastair McGregor, Alistair  MacGregor, Alistair  MacGregor , Alistair Mac Gregor, Alistair MacGregor, Alistair Macgregor, Alistair McGregor, Alistar McGregor, Alister  MacGregor, Alister MacGregor, Alistor MacGregor, Allistair MacGregor, Allistair McGregor, Allistor MacGregor, Mr. Alistair MacGregor, alistair McGregor"
Alistair Struthers,Director,2023-02-14,2023-09-26,2,"Alistair  Struthers, Alistair Struthers"
Alister Smith,Associate Secretary,2010-03-11,2013-10-22,6,Alister Smith
Alix Dostal,Senior Assistant Deputy Minister,2011-02-10,2024-11-29,8,"Alix Dorstal, Alix Dostal, Alix Dostall"
Aliya Deria,"Special Assistant, Operations",2022-01-06,2024-03-18,11,"Aliya Deria, Aliya Deria "
Aliya Mohamed,"Deputy Director, Tour and Scheduling",2014-01-27,2014-05-10,3,"Aliya Mohamed, Aliya Mohammed"
Aliza Rudner,Senior Policy Analyst,2023-04-26,2023-04-26,1,Aliza Rudner
All Members Of Parliament,Member of Parliament,2013-12-10,2024-07-25,3,All Members of Parliament
All Members Of Senate,Senator,2013-12-10,2013-12-10,1,All Members of Senate
All Mps,Member of Parliament,2010-12-13,2010-12-13,1,ALL MPs
All Mps & Senators All Mps & Senators,Member of Parliament,2009-04-16,2009-04-16,1,All MPs & Senators All MPs & Senators
All Mps (by Email,Member of Parliament,2016-09-29,2016-09-29,1,All MPs (by email)
All Mps All Mps,Member of Parliament,2017-04-10,2018-03-15,2,All MPs All MPs
All Senators,Senator,2024-07-25,2024-07-25,1,All Senators
Allain Berinstain,Director of Policy,2015-12-14,2017-10-30,330,"ALLAIN BERINSTAIN, Alain Barinstain, Alain Beinstain, Alain Bereinstein, Alain Berenstain, Alain Berenstein, Alain Berinstain, Alain Berinstein, Alain Beristain, Alain Bernstain, Alain Bernstein, Alan Barinstain, Alian Berinstain, Allain Berenstain, Allain Berenstein, Allain Berinstain, Allain Berinstein, Allain Beristain, Allain Bernstein, Allan Berinstain, alain Berinstain"
Allain Huasser,Deputy Head of Mission and Chargé d'Affaires,2014-06-18,2014-06-18,1,Allain Huasser
Allan Alexandre,Senior Policy Advisor,2019-01-31,2019-01-31,1,Allan Alexandre
Allan Benson,Director General,2017-04-11,2017-04-11,1,Allan Benson
