CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Francois Cordeau,Vice President,2016-05-17,2024-07-16,18,"Francois  Cordeau, Francois Cordeau, François  Cordeau, François Cordeau"
Francois Cormier,"Advisor, Research and Technology",2016-06-20,2018-06-12,6,François Cormier
Francois Cote,Secretary General,2009-09-08,2009-09-08,1,François Coté
Francois Couillard,Parliamentary Assistant,2014-11-25,2016-05-11,15,"Francois Couillard, François Couillard"
Francois Daigle,Assistant Secretary to the Cabinet,2014-10-27,2022-11-21,17,"Francois Daigle, François Daigle"
Francois Damphousse,Policy Analyst,2022-10-28,2022-10-28,1,Francois Damphousse
Francois De Champagne,"Director Specialist, Plant Health and Pesticides",2023-12-13,2023-12-13,1,François  De Champagne
Francois De Rue,Legislative Assistant,2018-10-17,2021-02-04,9,"Francois De Le Rue, Francois De le Rue, Francois de la Rue, François De Le Rue, François De la Rue, François de le Rue"
Francois Delorme,Regional Executive Director,2011-01-14,2011-01-14,1,Francois Delorme
Francois Desmarais,Policy Advisor,2015-01-22,2015-07-30,23,"FRancois Desmarais, Francois Demarais, Francois Desmarais, François Desmarais"
Francois Desrosiers,Constituency Assistant,2017-04-26,2017-04-26,2,"Francois Desrosiers, françois desrosiers"
Francois Dicaire,Deputy Assistant Commissioner,2017-02-21,2017-06-15,3,"Francois Dicaire, François Dicaire"
Francois Dubois,"Director, Parliamentary Affairs",2010-11-19,2023-12-05,7,"Francois Dubois, François Dubois"
Francois Emond,Senior Policy Advisor,2013-06-19,2014-03-14,9,"Francois Emond, François Edmond, François Édomd, François Émond"
Francois Eudes,"Director, Research, Development and Technology",2024-10-10,2024-10-10,1,Francois Eudes
Francois Gauthe,"Delegate, Innovation, Science and Technology",2016-11-02,2016-11-02,1,Francois Gauthe
Francois Gauvreau,Manager,2023-02-21,2025-05-08,5,"Francois  Gauvreau, Francois Gauvreau, François Gauvreau"
Francois Girard,"Programs Advisor, Hydrogen and Fuel Cell Technologies",2017-09-20,2022-05-20,2,"Francois Girard, francois girard"
Francois Giroux,Manager,2018-06-18,2023-04-12,41,"Francois Giroux, François Giroux"
Francois Godbout,"Senior Officer, Contribution Agreements in R&D",2017-08-16,2017-10-13,3,François Godbout
Francois Gougeon,"Regional Director, Quebec Region Office",2016-09-15,2016-09-15,1,Francois Gougeon
Francois Guimont,Deputy Minister,2008-11-26,2016-03-23,55,"FRANCOIS GUIMONT, Francios Guimont, Francois Guimont, Francois Guimot, François Guimont"
Francois Hudon,Policy Analyst,2021-06-23,2021-06-23,1,Francois Hudon
Francois Jette,Senior Manager,2016-11-09,2016-11-09,1,Francois Jette
Francois Lafreniere,Deputy Director,2014-05-30,2024-10-10,6,"Francois Lafreniere, François  Lafrenière, François Lafrenière"
Francois Landry,Senior Advisor,2018-12-04,2018-12-04,1,Francois Landry
Francois Lapointe,Member of Parliament,2011-09-14,2015-07-14,78,"Fracois Lapointe, Francois Lapointe, François LaPointe, François Lapointe, François Lapointe, M.P."
Francois Laquoc,Senior Advisor,2015-08-18,2020-09-02,5,"Francois Laquoc, François Laquoc"
Francois Leblanc,Staffer to Member of Parliament,2010-12-08,2010-12-08,1,François Leblanc
Francois Lecavalier,"First Vice President, Development",2017-05-12,2017-11-06,3,François Lecavalier
Francois Legault,Senior International Development Officer,2016-06-01,2023-10-03,4,"Francois Legault, François  Legault, François Legault"
Francois Legris,Manager,2023-09-07,2025-01-09,13,Francois Legris
Francois Levesque,Manager,2018-10-17,2022-11-25,6,Francois Levesque
Francois Levesque-perreault,Director,2023-04-21,2023-04-21,1,Francois Levesque-Perreault
Francois Marcotte,"Advisor, Montreal Island",2010-06-15,2010-06-22,2,François Marcotte
Francois Marcoux,Executive Director,2009-08-13,2009-08-13,1,Francois Marcoux
Francois Marier,"Acting Director, International Marine Policy",2021-05-12,2021-05-12,1,François Marier
Francois Martin,"Senior Desk Officer, Poland and Romania",2024-08-07,2024-08-07,1,Francois Martin
Francois Masicotte,"Special Advisor, Minister's Office",2020-09-18,2020-09-18,1,François Masicotte
Francois Massicote,Constituency Assistant,2017-06-29,2018-11-07,2,"Francois Massicote, Francous Massicotte"
Francois Massicotte,Director of Operations,2017-05-19,2024-11-04,70,"Francois Massicotte, François  Massicotte, François Massicotte"
Francois Montour,Director General,2011-10-28,2015-04-21,8,"Francois F Montour, Francois Montour, François Montour"
Francois-olivier Picard,Policy Advisor,2019-02-21,2023-06-22,106,"Francois Olivier Picard, Francois Olivier-Picard, Francois-Oliver Picard, Francois-Olivier  Picard , Francois-Olivier Picard, François Olivier Picard, François-Olivier Picard"
Francois Philippe-champagne,"Minister, Innovation, Science and Economic Development",2024-10-28,2024-10-28,1,Francois Philippe-Champagne
Francois Phillipe Champagne,Member of Parliament,2016-11-15,2016-11-15,1,Francois Phillipe Champagne
Francois Picard,Counsellor and Head of Cooperation,2024-06-18,2024-06-18,1,Francois Picard
Francois Pilon,Member of Parliament,2011-08-18,2015-06-02,51,"Francois Pilon, François Pilon, francois Pilon"
Francois Primeau,"Economist, International Trade Policy Division",2016-08-23,2016-08-23,2,Francois Primeau
Francois Remillard,Parliamentary Secretary,2021-01-07,2021-01-07,1,François Rémillard
Francois Rivest,Director General,2010-04-20,2025-04-03,22,"Francois  Rivest , Francois Rivest, François Rivest"
Francois Robert,Parliamentary Assistant,2021-04-30,2022-06-01,7,"Francois Robert, François Robert, François Roberts"
Francois Routhier,Manager,2018-01-05,2018-01-05,1,Francois Routhier
Francois Saillant,Senior Program Officer,2017-12-08,2017-12-08,1,François Saillant
Francois Soucy,Director of Policy and Research,2014-02-04,2023-11-02,14,"Francois Soucy, Francois Soucy , François Souci, François Soucy"
Francois Stuart,Political Advisor,2023-11-21,2023-11-21,1,François Stuart
Francois Tanguay,Director,2023-11-28,2023-11-28,1,François Tanguay
Francois Thivierge,Senior Program Officer,2015-04-28,2015-04-28,1,Francois Thivierge
Francois Tremblay,Deputy Minister,2021-07-15,2021-07-15,1,François Tremblay
Francois Weldon,Director General,2012-02-29,2025-02-11,8,"Francois Weldon, François Weldon"
Francois Yves Blanchet,Member of Parliament,2020-11-19,2020-11-19,2,Francois Yves Blanchet
Francois Ziade,Engineer,2023-10-03,2024-03-26,13,Francois Ziade
Francois- Philippe Champagne,"Deputy Minister, International Trade",2017-02-07,2017-08-18,2,"François- Philippe Champagne, François-Philipppe Champagne"
Francois-philippe Champagne,"Minister, Innovation, Science and Economic Development",2016-01-25,2025-06-05,1349," François-Philippe  Champagne, FRANÇOIS-PHILIPPE CHAMPAGNE, Francois -Phillipe Champagne, Francois Philippe Champagne, Francois Phillippe Champagne, Francois Phlippe-Champagne, Francois-Philipe Champagne, Francois-Philippe   Champagne , Francois-Philippe  Champagne, Francois-Philippe Campagne, Francois-Philippe Champagne, Francois-Phillip Champagne, Francois-Phillipe Champagne, Francois-Phillippe Champagne, Francoise-Philippe champagne, Francoise-Phillipe Champagne, François Philippe Champagne, François-Philippe  Champagne, François-Philippe  Champagne , François-Philippe Champagne, François-Philippe Champagne , François-Philippe Champagne,, François-Phillipe Champagne, François-Phillippe Champagne, François-Phillppe Champagne, HON. FRANÇOIS-PHILIPPE CHAMPAGNE, Hon Francois-Philippe Champagne, Hon Francois-Phillippe Champagne, Hon. Francois-Philippe Champagne, Hon. Francois-Phillipe Champagne, Hon. François-Philippe Champagne, Hon. François-Phillippe Champagne, Honourable François-Philippe Champagne, Minister Francois-Philippe Champagne, The Hon. Francois-Philippe Champagne, françois-philippe champagne"
Francois-philippe Champange,"Minister, International Trade",2017-06-02,2018-02-14,2,"Francois-Phillipe Champange, François-Philippe Champange"
Francois-phillippe Champlain,Sector Specialist,2023-05-02,2023-05-02,1,Francois-Phillippe Champlain
Francoise Bertrand,Task Force Chair,2016-06-14,2016-06-14,1,Françoise Bertrand
Francoise Boivin,Member of Parliament,2011-09-14,2015-06-10,22,"Francios Boivin, Francois Boivin, Francoise Boivan, Francoise Boivin, Françoise Boivin, Françoise Bovin"
Francoise Dehaye,Regional Director,2016-11-23,2022-02-15,2,"Francoise Dehaye, Françoise Dehaye"
Francoise Ducros,Assistant Deputy Minister,2010-11-02,2017-05-01,33,"Fracoise Ducros, Francois Ducros, Francoise Ducros, Francoise Duçros, Françoise Ducro, Françoise Ducros, Fronçoise Ducros"
Francoise Ducros Ducros,Assistant Deputy Minister,2011-09-26,2011-09-26,1,Françoise Ducros Ducros
Francoise Lafreniere,Constituency Assistant,2016-11-08,2017-02-23,9,Françoise Lafrenière
Francoise Nduwimana,Senior Gender Equality Specialist,2021-07-14,2021-07-14,1,Francoise Nduwimana
Frank,Consul and Senior Trade Commissioner,2023-05-29,2023-05-29,1,Frank Le
Frank Baylis,Member of Parliament,2015-12-15,2019-08-20,169,"FRANK BAYLIS, Framk Baylis, Franck Baylis, Frank Baylis, Frank Bayliss, Frank Baylix"
Frank Beaudry,Policy Advisor,2010-10-21,2012-08-15,72,Frank Beaudry
Frank Brunetta,Procurement Ombudsman,2011-02-28,2011-11-01,3,Frank Brunetta
Frank Caputo,Member of Parliament,2021-11-15,2025-06-12,71,"Frank  Caputo, Frank  Caputo , Frank Caputo, Frank caputo, frank caputo"
Frank Cesa,Associate Director,2009-12-21,2018-01-10,3,Frank Cesa
Frank Corbett,Senior Economic Analyst,2021-04-14,2021-05-17,2,Frank Corbett
Frank Cosentino,Director,2013-11-08,2021-12-13,10,"FRANK COSENTINO, Frank Consentino, Frank Cosentino, Frank Costentino"
Frank Des Rosiers,Assistant Deputy Minister,2013-08-14,2025-05-13,251,"Fran Des Rosiers, Franc Des Rosiers, Frand  Des Rosiers, Frank  Des Rosiers, Frank De Rosiers, Frank DeRosiers, Frank Des Rosers, Frank Des Rosier, Frank Des Rosieres, Frank Des Rosiers, Frank Des Rosiers , Frank de Rosiers, Frank des Rosiers, Franki Des Rosiers"
Frank Desrosiers,Assistant Deputy Minister,2013-12-03,2023-06-28,81,"Frank DesRosier, Frank DesRosiers, Frank Desroiser, Frank Desrosiers"
Frank Dormody,Director,2013-11-05,2013-11-05,1,Frank Dormody
Frank Fedyk,Associate Assistant Deputy Minister,2008-07-17,2010-04-09,2,Frank Fedyk
Frank Jefferies,Director General,2019-07-04,2021-02-01,3,"Frank Jefferies, Frank Jeffries, frank jefferies"
Frank Kelly,Director,2014-04-11,2020-11-16,14,"Frank Kelly, Frank Kely"
Frank Laleriote,Member of Parliament,2014-01-28,2014-01-28,1,Frank Laleriote
Frank Lofranco,Deputy Commissioner,2016-11-10,2025-05-29,123,"Frank  Lofranco, Frank Lofranco"
Frank Mahovlich,Senator,2010-10-06,2012-10-23,13,"Frank Mahovalich, Frank Mahovlich, Frank Mavovlich, Frank W. Mahovlich"
Frank Mouawad,"Project Manager, Integrated Soldier System Project",2021-03-30,2021-03-30,1,Frank Mouawad
Frank Ng,Policy Advisor,2014-12-02,2014-12-02,1,Frank Ng
Frank Nolan,Research and Innovation Development Officer,2015-08-20,2015-08-20,1,Frank Nolan
Frank Osendarp,Chief Federal Negotiator,2022-10-17,2022-10-17,1,Frank  Osendarp
Frank Parker,Policy Advisor,2014-04-23,2014-07-07,3,Frank Parker
Frank Plummer,"Director General, Scientific",2009-09-15,2013-04-22,4,"Dr. Frank Plummer, Frank Plummer"
Frank Ruddock,"Senior Policy Advisor, Energy",2020-02-11,2020-02-11,1,Frank Ruddock
Frank Schneider,"Deputy Director, Environment and Climate Action",2009-11-19,2023-09-29,6,Frank Schneider
Frank Stendardo,Manager | Senior Policy Advisor,2016-02-02,2021-12-17,4,Frank Stendardo
Frank Tersigni,Senior Advisor,2016-02-17,2023-04-26,20,"Frank  Tersigni , Frank Tersigni"
Frank Valeriote,Member of Parliament,2010-09-01,2015-06-03,273,"FRANK VALERIOTE, Francis (Frank) Valeriote, Francis Valeriote, Francis Valeriote, M.P., Franck Valeriote, Franck Valeriotte, Frank Valeriot, Frank Valeriote, Frank Valeriote, M.P., Frank Valeriotte, Mr. Frank Valeriote, M.P."
Frank Valiorette,Member of Parliament,2012-02-22,2012-02-23,10,"Frank Valiorette, Frank Valliorette"
Frank Valleriote,Agriculture Critic,2010-12-09,2013-03-06,2,Frank Valleriote
Frank Van Lier,"Section Head, Process Development and Scale-Up",2017-10-19,2017-10-19,2,Frank Van Lier
Frank Vermaetan,Senior Assistant Deputy Minister,2013-08-28,2013-08-28,1,Frank Vermaetan
Frank Vermaeten,Assistant Commissioner,2009-04-15,2022-11-10,94,"Frank  Vermaeten , Frank Veremaeten, Frank Vermaeten"
Frank Ye,Summer Intern,2020-06-11,2020-06-11,1,Frank Ye
Franklin Rodriguez,Parliamentary Assistant,2021-03-01,2021-03-01,1,Franklin Rodriguez
Frantz-hubert Sully,"Senior Policy Analyst, MS&B, NIHB",2009-12-02,2018-07-12,2,Frantz-Hubert Sully
Franziska Brantner,Parliamentary Secretary,2022-08-22,2022-08-22,1,Franziska Brantner
Fraser Cowan,Senior Policy Officer,2022-06-07,2024-08-13,5,"Fraser  Cowan, Fraser Cowan"
Fraser Graham,Commissioner of Official Languages,2009-11-30,2009-11-30,1,Fraser Graham
Fraser Macaulay,Assistant Commissioner,2014-02-24,2014-02-24,1,Fraser Macaulay
Fraser Maclom,Special Assistant,2009-12-08,2009-12-08,1,Fraser Maclom
Fraser Malcolm,"Acting Director, Parliamentary Affairs",2009-01-13,2012-05-29,18,Fraser Malcolm
Fraser Tolmie,Member of Parliament,2021-11-08,2024-12-03,104,"Fraser  Tolmie, Fraser Tolmie, Fraser Tolmie , Fraser Tomlie, fraser tolmie"
Fraser Valentine,Assistant Deputy Minister,2020-01-27,2021-02-02,2,Fraser Valentine
Frechette Sylvain,Deputy Chief of Staff,2015-07-27,2015-07-27,1,Fréchette Sylvain
Fred Bigelow,Chief of Transformation,2011-03-11,2011-03-11,1,Fred Bigelow
Fred Bisonnette,Senior Policy Advisor,2017-04-05,2017-04-05,1,Fred Bisonnette
Fred Boisvert,Deputy Chief of Staff,2015-04-27,2015-04-27,1,Fred Boisvert
Fred Boisvery,"Policy Advisor, Minister's Office",2014-03-31,2014-03-31,1,Fred Boisvery
Fred David,"Senior Officer, Approvals",2015-07-20,2015-10-06,4,Fred David
Fred Davies,Member of Parliament,2025-06-11,2025-06-11,1,Fred Davies
Fred Delorey,Atlantic Desk Representative,2008-07-08,2008-08-27,5,Fred Delorey
Fred Dermarkar,President and CEO,2021-12-15,2023-02-22,3,"Fred DerMarkar, Fred Dermarkar"
Fred Dickson,Senator,2010-10-19,2011-11-03,12,Fred Dickson
Fred Dodge,DNCS 5-6-3,2010-01-27,2019-06-14,36,Fred Dodge
Fred Farag,Deputy Director,2022-03-04,2023-06-12,5,Fred Farag
Fred Gaspar,Vice President,2016-10-26,2023-05-30,57,"Fred  Gaspar, Fred  Gaspar , Fred  Gaspard, Fred Gaspar, Fred Gaspar "
Fred Gorrell,Assistant Deputy Minister,2010-02-18,2022-03-27,208,"Fred Gorell, Fred Gorrel, Fred Gorrell"
Fred Gorelle,Director General,2013-02-26,2013-03-15,3,"Fred Gorelle, Fred Gorrelle"
Fred Grandeur,Senior Policy Analyst,2020-09-17,2020-10-23,8,Fred Le Grandeur
Fred Hamilton,"Manager, Vendor Relations",2017-01-05,2017-01-05,1,Fred Hamilton
Fred Jacques,"Deputy Director, Southern Africa",2015-06-24,2015-06-24,1,Fred Jacques
Fred Lagrandeur,Senior Policy Advisor,2020-01-28,2023-11-13,162,"Fred LaGrandeur, Fred Lagrandeu, Fred Lagrandeur"
Fred Legrandeur,Senior Policy Analyst,2020-02-10,2021-05-05,8,"Fred Langrandeur, Fred Legrandeur"
Fred Lofranco,"Vice President, Business, Innovation and Community Development",2016-11-09,2016-11-09,1,Fred Lofranco
Fred Ninh,Policy Analyst,2017-05-25,2017-10-04,3,Fred Ninh
Fred Nott,Chief of Staff,2009-07-08,2012-08-29,48,"Fred Knott, Fred Nott, Fredd Nott"
Fred Phelps,Staffer to Member of Parliament,2009-01-15,2009-03-24,3,Fred Phelps
Fred Scaffidi,Remedial Measures Specialist,2020-10-26,2020-10-26,1,Fred Scaffidi
Fred Staples,Staffer to Malcolm Allen,2009-02-04,2009-04-16,4,Fred Staples
Fred Way,Vice Chair,2008-07-03,2010-02-26,10,Fred Way
Fred Wrona,Special Advisor to the Assistant Deputy Minister,2014-04-22,2021-04-28,2,Fred Wrona
Fredeic Seppey,Chief Agriculture Negotiator,2017-11-20,2017-11-20,1,Frédéic Seppey
Frederic Bard,"Section Head, Naval Materiel Technology Management",2024-08-08,2024-08-08,1,Frederic Bard
Frederic Baril,Director,2009-08-06,2022-02-03,2,Frederic Baril
Frederic Beauregard,Director General,2023-11-07,2023-11-09,2,Frederic Beauregard
Frederic Beauregard-tellier,Director General,2013-04-17,2025-04-17,62,"FREDERIC BEAUREGARD-TELLIER, Frederic  Beauregard Tellier, Frederic Beauregard Tellier, Frederic Beauregard-Teller, Frederic Beauregard-Tellie, Frederic Beauregard-Tellier, Frederick Beauregard-Tellier, Frédéric Beauregard-Tellier"
Frederic Bissonette,Director General,2020-08-20,2023-10-25,6,"Frederic Bissonette, Frédéric Bissonette, Frédéric Bossonnette"
Frederic Bouchard,"Chair, Federal Research Support System",2022-11-01,2022-12-02,5,"Frederic  Bouchard, Frederic Bouchard, frederic Bouchard"
Frederic Chartrand,Director,2024-06-13,2024-06-13,1,Frederic  Chartrand
Frederic Cornu,President,2024-01-24,2024-01-24,1,frederic cornu
Frederic Cosette,Policy Advisor,2023-10-16,2025-04-01,5,"Frederic Cosette, Frédéric Cosette, Frédéric Cossette"
Frederic Cote,"Operational Requirements Manager, PMO GLLE",2018-11-13,2018-11-13,1,Frédéric Côté
Frederic Dallaire,Constituency Assistant,2022-11-10,2022-11-10,1,Frédéric Dallaire
Frederic Feknous,Advisor,2025-02-05,2025-02-05,1,Frédéric Feknous
Frederic Fournier,"Manager, Partner Relations (Space Utilization)",2015-05-13,2022-08-09,2,"Frederic Fournier, Frédéric Fournier"
Frederic Hamelin,"Manager, Quality Systems Section",2018-07-23,2018-07-23,1,Frederic Hamelin
Frederic Janelle,Senior Analyst,2019-07-25,2019-07-25,1,Frederic Janelle
Frederic Laberge,Trade Commissioner,2011-11-23,2014-10-30,2,Frédéric Laberge
Frederic Loiselle,"Director, Aerospace Solutions",2014-12-04,2015-05-13,2,Frédéric Loiselle
Frederic Malo,Policy Analyst,2020-11-25,2020-11-25,1,Frédéric Malo
Frederic Sepay,Chief Agriculture and Agri-Food Negotiator,2017-03-28,2017-03-28,1,Frederic Sepay
Frederic Seppey,Assistant Deputy Minister,2009-09-01,2020-12-18,646,"FRÉDÉRIC SEPPEY, Federic Seppey, Federick Seppey, Fredderick Seppey, Frederic Seppey, Frederic Seppey., Frederick Seppey, Fredrick Seppey, Frédéric Seppey, Frédéric Seppy, Frédéric seppey, Frédérick Seppey, Fédéric Seppey, Mr. Frédéric Seppey, frederic Seppey, frederic seppey"
Frederick Caldwell,"Trade Commissioner, Canadian Embassy in Mexico",2022-05-31,2022-05-31,1,Frederick Caldwell
Frederick Duquette,Officer,2023-10-18,2023-10-18,2,"Frederick  Duquette, Frederick Duquette"
Frederick Hemer,Executive Assistant,2025-02-06,2025-02-06,1,Frederick Hemer
Frederick Lagrandeur,Policy Advisor,2020-03-17,2020-03-17,1,Frederick Lagrandeur
Frederick Larouche,Executive Assistant to Member of Parliament,2017-04-04,2017-04-04,1,Frédérick Larouche
Frederick Levasseur,Senior Policy Advisor,2018-07-13,2024-08-22,2,Frederick Levasseur
Frederick Matern,"Manager, Policy",2022-02-02,2023-11-30,9,"Frederick  Matern, Frederick Matern, Frédérick Matern"
Frederick Nott,Senior Advisor,2009-10-15,2009-10-15,1,Frederick Nott
Frederik Larouche,Parliamentary Assistant,2021-05-10,2021-08-26,3,"Frederik Larouche, Frédérik Larouche"
Frederique,Advisor to Pierre Paul Hus,2019-08-20,2019-08-20,1,Frederique ?
Frederique B Delapree,Trade Policy Officer,2013-09-17,2013-09-17,1,Frédérique B Delaprée
Frederique Beauregard-tellier,Director General,2023-11-06,2024-02-28,2,Frederique Beauregard-Tellier
Frederique Delapree,Economic Advisor,2024-07-16,2024-07-16,1,Frederique Delapree
Frederique Gauthier,"Advisor, Quebec",2023-05-30,2023-05-30,1,Frederique Gauthier
Frederique Seppey,Chief Agriculture Negotiator,2016-11-17,2016-11-17,1,Frédérique Seppey
Frederique Tsai-klassen,Chief of Staff,2016-05-01,2024-07-30,44,"Frederique Tsai-Klassen, Frederique  Tsai-Klassen, Frédérique  Tsai-Klassen, Frédérique Tsai-Klassen, Frédérique Tsaï-Klassen"
Fredette Marc-andre,"Director, Canadian Cooperation in Mali",2015-01-20,2015-01-20,1,Fredette Marc-André
Fredric Seppey,Trade Negotiator,2016-02-04,2016-02-04,1,Fredric Seppey
Freeland Chrystia,"Minister, Transport",2015-12-11,2025-04-16,4,Freeland Chrystia
Freeman Mylene,Member of Parliament,2015-02-03,2015-02-03,1,Freeman Mylène
Freshta Mohseni,Analyst,2020-07-10,2021-01-22,2,Freshta Mohseni
Friancios-philippe Champagne,Member of Parliament,2016-06-15,2016-06-15,1,Friancios-Philippe Champagne
Fristi Carin,Director General,2023-03-01,2023-03-01,1,Fristi Carin
Fritz Lionel Adimi,Policy Advisor,2018-11-22,2023-06-12,149,"Fritz Adimi, Fritz Lionel  Adimi, Fritz Lionel Adami, Fritz Lionel Adimi, Fritz-Lionel Adimi, Fritz-Lionel Admini"
Fritz-gerald Fadois,"Director, ENERGY STAR",2021-11-15,2021-12-09,2,Fritz-Gerald Fadois
Fulvio Fracassi,Chief Executive Officer,2014-04-29,2022-04-12,15,Fulvio Fracassi
