CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Ellan Burack,"Director General, Environmental Policy",2017-10-11,2017-10-11,1,Ellan Burack
Ellie Kallab,Policy and Stakeholder Relations,2023-04-24,2023-12-20,3,"Elle Kallab, Ellie Kallab"
Ellen Barry,Director,2023-11-28,2023-11-28,1,Ellen Barry
Ellen Bertrand,"Vice President, Communications",2013-01-16,2013-01-16,1,Ellen Bertrand
Ellen Birnbaum,Senior Policy Advisor,2017-02-07,2020-08-20,3,Ellen Birnbaum
Ellen Burack,Assistant Deputy Minister,2016-08-08,2021-02-19,29,Ellen Burack
Ellen Creighton,Officer,2019-08-13,2019-08-13,1,Ellen Creighton
Ellen Desmond,"Commissioner, Atlantic Region and Nunavut",2024-05-07,2025-05-15,6,"Ellen  Desmond, Ellen Desmond"
Ellen Dillabough,Senior Advisor,2011-07-26,2023-12-15,8,Ellen Dillabough
Ellen Dunbar,Parliamentary Secretary Assistant,2014-11-18,2015-05-12,5,Ellen Dunbar
Ellen Galupo,Senior Advisor,2019-02-20,2024-12-04,86,"Ellen  Galupo, Ellen  Galupo , Ellen Galupo, Ellen Galupo "
Ellen Guopo,Special Advisor,2020-09-30,2020-09-30,1,Ellen Guopo
Ellen Handyside,Technical Advisor,2021-03-02,2021-03-02,1,Ellen Handyside
Ellen Healey,Director,2013-07-10,2014-04-22,2,Ellen Healey
Ellen Hols,Director of Operations,2015-08-06,2019-02-12,5,Ellen Hols
Ellen Kudnick,Policy Advisor,2021-05-12,2021-05-12,1,Ellen Kudnick
Ellen Kuschnik,"Director, Parliamentary Affairs",2016-01-28,2023-06-23,20,"Ellen  Kuschnik, Ellen  Kuschnik , Ellen Kuschnik"
Ellen Maier,Policy and Regional Affairs Advisor,2014-03-06,2014-06-13,2,Ellen Maier
Ellen Mair,Senior Policy Advisor,2013-12-10,2013-12-10,1,Ellen Mair
Ellen Ruth Zeisler,Consul | Senior Trade Commissioner,2011-06-14,2011-06-14,1,Ellen Ruth Zeisler
Ellen Walker,Planning and Coordination Officer,2019-01-18,2019-01-18,1,Ellen Walker
Ellen Wiltsie Brown,Counsel,2023-06-22,2023-08-01,2,"Ellen Wiltsie Brown, Ellen Wiltsie-Brown"
Elli Carton,Engineer,2024-10-17,2024-10-17,1,Elli Carton
Ellie Farahani,Research Manager,2022-07-28,2022-07-28,1,Ellie Farahani
Ellie Haine,Policy Analyst,2023-07-19,2023-07-19,1,Ellie Haine
Ellie Kozak,Senior Communications Advisor,2024-03-18,2024-11-18,4,"Ellie Kozac, Ellie Kozak"
Elliot Hewitt,Manager,2016-10-20,2025-02-18,16,"Eliott Hewitt, Elliot Hewitt, Elliott Hewitt"
Elliot Lockhampton,Policy Advisor,2018-03-14,2018-03-14,1,Elliot Lockhampton
Elliot Lockington,Special Advisor,2016-07-07,2024-09-11,41,"Elliot  Lockington, Elliot Lockington"
Elliott Lockington,Chief of Staff,2016-03-16,2024-12-23,289,"Eliott Lockington, Elliott  Lockington, Elliott  Lockington , Elliott Lockington, Elliott Lockington "
Elliott Walkington,Policy Advisor to the Minister of Heritage,2016-06-01,2016-06-01,1,Elliott Walkington
Ellis Karen,President,2013-11-07,2013-11-07,1,Ellis Karen
Ellis Neil,Member of Parliament,2020-01-30,2020-01-30,1,Ellis Neil
Ellis Ross,Member of Parliament,2022-10-04,2022-10-04,1,Ellis Ross
Elodie Lavisse,Economic Development Advisor,2024-06-19,2024-06-19,1,Elodie Lavisse
Elodie Millette,SIMA Compliance Officer,2024-09-27,2024-09-27,1,Elodie Millette
Eloge Butera,Policy Advisor,2016-02-03,2024-06-06,110,"Eloge  Butera, Eloge Butera, Elogue Butera, Éloge  Butera, Éloge  Butera , Éloge Butera"
Eloge Buttera,Staffer to Minister of Public Safety,2016-02-09,2016-08-23,2,Eloge Buttera
Eloge C. Butera,Policy Advisor and Liaison to the Parliamentary Secretary,2016-06-27,2016-06-27,1,Éloge C. Butera
Elpiniki Karalis,"Manager, Programs Unit",2013-06-06,2024-10-29,2,Elpiniki Karalis
Elsa Dacosta,Director of Performance Audits,2021-05-20,2021-12-03,2,Elsa DaCosta
Elsa Josepha Niyongabo,Executive Assistant,2022-11-14,2022-11-14,1,Elsa Josepha Niyongabo
Elsie Maiolino,Special Assistant,2019-01-29,2019-02-26,2,"Elsie Maiolino, Elyse Maiolino"
Elsie Wagner,Special Assistant,2020-03-24,2020-03-24,1,Elsie Wagner
Elson Deborah,Senior Policy Advisor,2016-08-10,2016-08-10,1,Elson Deborah
Elspeth Burris,Staffer to Senator,2019-03-20,2019-03-20,1,Elspeth Burris
Elton Pantoja,Trade Commissioner,2022-07-26,2022-07-27,2,Elton Pantoja
Elton Toma,Senior Engineer,2022-07-05,2022-07-05,1,Dr. Elton Toma 
Elvanee Veeramalay,Stakeholder Relations Advisor,2016-09-28,2019-06-25,44,"Elevanee Veeramalay, Elvanee Veeramalay, Elvanee Veeramaly, Elvanee Veermalay, Elvanee Veramalay, Elvanee Verramalay"
Elwin Hermanson,Chief Commissioner,2008-07-03,2012-04-01,5,"Elwin Hermannson, Elwin Hermanson"
Elwyn Griffith,"Director General, Biologics Therapies Directorate",2010-01-12,2010-01-12,1,Elwyn Griffith
Elyas Irfani,"Director, Asia",2013-01-11,2013-01-11,1,Elyas Irfani
Elyse Banham,"Special Assistant, Ontario Desk",2016-04-26,2017-02-15,6,Elyse Banham
Elyse Jackson,Policy Advisor,2014-02-03,2015-05-27,5,Elyse Jackson
Elyse Moisan,Advisor for Quebec,2024-09-19,2025-05-29,29,"Elyse Moisan, Élyse Moisan"
Elyse Newbert,Senior Special Assistant,2009-02-17,2015-01-13,8,Elyse Newbert
Elysse Danson,Executive Assistant,2017-01-27,2021-03-31,7,Elysse Danson
Emalie Watt,Parliamentary Assistant,2023-10-24,2023-10-30,2,Emalie Watt
Emanuela Fedele,Policy Manager,2018-07-27,2018-07-27,1,Emanuela Fedele
Eme Onuoha,Managing Director,2023-05-02,2023-05-02,1,Eme Onuoha
Emelyana Titarenko,Press Secretary,2021-07-19,2024-12-09,17,"Emelyana Titarenko, emelyana titarenko"
Emerson Vandenberg,Director of Policy,2016-02-25,2024-06-18,620,"Emerson  Vandeberg, Emerson  Vandenberg, Emerson  Vandenberg , Emerson  Vanderberg, Emerson Vadenberg, Emerson Vadenburg, Emerson Vandenberg, Emerson Vandenburg, Emerson Vanderberg, Emerson Vanderburgh, Emerson Vendenberg, Emmerson Vandenberg, Emmerson Vandenburg"
Emersonvandenberg Vandenberg,Director of Policy,2022-11-20,2022-11-20,1,EmersonVandenberg Vandenberg
Emery Belanc,Political Advisor,2015-11-17,2016-03-31,2,"Emery Bélanc, Émery Bland"
Emery Beland,Constituency Assistant,2016-04-13,2017-01-11,15,"Emery Béland, Émery Béland"
Emiel Van Der Velden,"Director, Insurance",2015-02-19,2025-02-06,15,"Emiel Van Der Velden, Emiel van der Velden, emiel van der velden"
Emil Al-kadi,Program Officer,2023-02-07,2023-02-07,1,Emil Al-Kadi
Emil Lamontagne,Executive Assistant to the Chief of Staff,2021-02-08,2024-04-25,4,"Emil Lamontagne, Émil  Lamontagne, Émil Lamontagne"
Emil Savov,"Advisor, Industrial Technology",2018-10-25,2018-10-25,1,Emil Savov
Emilie Grenier,Policy and Stakeholder Relations Officer,2012-07-19,2017-01-27,9,"Emilie Grenier, Émile Grenier, Émilie Grenier"
Emile Rochon,Sector Development Officer,2009-03-09,2009-03-09,1,Emile Rochon
Emilea Chapman,Policy Analyst,2022-03-10,2022-03-10,1,Emilea Chapman
Emilia Ordolis,Senior Policy Analyst,2019-01-18,2019-01-18,1,Emilia Ordolis
Emilia Warriner,"Director, Aviation Security Policy",2015-03-11,2015-03-11,1,Emilia Warriner
Emilie Audy,Policy Advisor,2018-05-04,2019-06-25,26,"Emilie Aude, Emilie Audy, Émilie Audy"
Emilie Boily,Parliamentary Secretary,2023-10-19,2023-10-19,1,Emilie Boily
Emilie Gagne,Constituency Assistant,2017-10-26,2017-11-17,3,Émilie Gagné
Emilie Gauduchon,Press Secretary,2017-07-20,2017-07-20,1,Emilie Gauduchon
Emilie Gauduchon-campbell,Press Secretary,2018-02-07,2018-02-07,1,Émilie Gauduchon-Campbell
Emilie Gelinas,Director,2017-07-26,2021-03-15,7,Emilie Gelinas
Emilie Milroy,"Deputy Director, Humanitarian Assistance, Early Recovery and Reconstruction",2025-04-02,2025-04-02,1,Emilie Milroy
Emilie Morin,Senior Program Advisor,2021-06-15,2021-06-15,1,Emilie Morin
Emilie Rene,"Manager, Partnership and Stakeholder Literacy",2018-06-21,2018-06-21,1,Emilie René
Emilie Simard,"Advisor, Issues",2018-08-27,2024-11-25,31,"Emilie Simard, Émilie Simard"
Emilie Soucy,Administrative Assistant,2018-07-06,2021-03-19,4,Émilie Soucy
Emilie Tougas,Senior Advisor,2021-05-31,2021-07-27,2,Emilie Tougas
Emiliie Simard,"Director, Communications",2020-03-18,2020-03-18,1,Émiliie Simard
Emilija Charest,Senior Advisor,2013-11-29,2013-11-29,1,Emilija Charest
Emillie Audy,Special Assistant,2017-11-29,2017-11-29,2,Emillie Audy
Emily Akalu,"Deputy Director, Ethiopia and Sudan Development Desk",2024-11-15,2025-04-25,2,Emily Akalu
Emily Audy,"Special Assistant, Quebec Office",2018-01-18,2018-01-18,5,"Emily Audy, Émily Audy"
Emily Bates,Deputy Director,2023-12-18,2025-03-21,5,"Emily  Bates, Emily Bates"
Emily Clarkson,Analyst,2024-04-09,2024-12-09,4,Emily Clarkson
Emily Cronin,Manager,2018-05-17,2018-05-17,1,Emily Cronin
Emily Desrochers,"Advisor, Issues Management and Parliamentary Affairs",2023-03-30,2023-11-07,2,Emily Desrochers
Emily Fearon,"Acting Assistant, Office of the Leader",2020-07-21,2020-07-21,1,Emily Fearon
Emily Felisatti,"Head, Cosmetics Unit",2021-11-24,2021-11-24,1,Emily Felisatti
Emily Gale,Parliamentary Secretary's Assistant,2020-01-28,2020-09-10,9,Emily Gale
Emily Gibson,Junior Analyst,2022-07-21,2022-07-21,1,Emily Gibson
Emily Gilmour,Stakeholder Relations,2022-05-31,2022-05-31,1,Emily Gilmour
Emily Gilroy,Stakeholder Relations Advisor,2020-11-25,2022-07-27,44,"Emily  Gilroy, Emily Gilroy"
Emily Gordon,Policy Advisor,2021-05-26,2021-05-26,1,Emily Gordon
Emily Goucher,Director of Communications,2014-02-13,2014-02-13,1,Emily Goucher
Emily Grant,Special Assistant to the Minister,2020-08-25,2025-02-03,23,Emily Grant
Emily Gregus,Policy Analyst,2024-05-21,2024-05-21,1,Emily Gregus
Emily Griffiths,Subject Matter Specialist | Technical Specialist,2017-06-09,2022-08-17,4,Emily Griffiths
Emily Hachmer,Research Analyst,2024-10-30,2024-10-30,1,Emily Hachmer
Emily Haji,Senior Trade Advisor,2023-09-22,2023-09-22,1,Emily Haji
Emily Harris,Assistant to the Parliamentary Secretary,2016-05-31,2016-06-01,2,Emily Harris
Emily Harrison,Acting Vice President,2018-10-23,2018-10-23,1,Emily Harrison
Emily Hartman,Director of Policy,2020-06-09,2025-03-27,147,"Emily  Hartman, Emily  Hartman , Emily Hartman, Emily Hartman , Ms. Emily Hartman"
Emily Hartmann,Policy Analyst,2024-04-10,2024-12-04,2,Emily Hartmann
Emily Heffernan,"Deputy Director, Communications",2018-02-15,2023-05-21,11,"Emily Heffernan, emily heffernan"
Emily Hillstrom,Communications Officer,2016-04-07,2016-04-07,1,Emily Hillstrom
Emily Hillstron,Press Secretary,2017-01-24,2017-01-24,1,Emily Hillstron
Emily Hogeveen,Press Secretary to the Minister of Agriculture and Agri-Food,2014-03-04,2014-03-04,1,Emily Hogeveen
Emily Hollink,Acting Director,2021-01-14,2021-01-14,1,Emily Hollink
Emily Honorowitsch,Senior Advisor,2020-08-25,2020-08-25,1,Emily Honorowitsch
Emily Horonoswitch,Policy Advisor,2022-09-14,2022-09-14,1,Emily Horonoswitch
Emily Horonowitsch,Special Assistant,2019-05-07,2023-08-01,53,"Emily  Horonowitsch, Emily HORONOWITSCH, Emily Horonowitsch, Emily Horonwitsch"
Emily Jewell,Policy Analyst,2023-09-18,2023-09-18,1,Emily Jewell
Emily Jovic,Senior Research Advisor,2021-07-21,2021-07-21,1,Emily Jovic
Emily Keogh,Senior Communications Advisor,2021-12-02,2022-03-08,2,Emily Keogh
Emily Krispis,Constituency Assistant,2022-04-05,2022-05-25,2,"Emily  Krispis, Emily Krispis"
Emily Lo,Program Engineer,2024-05-24,2024-05-24,1,Emily Lo
Emily Lowan,Parliamentary Assistant,2022-03-02,2022-03-02,1,Emily Lowan
Emily Mackenzie,Trade Commissioner,2020-08-20,2020-08-20,1,Emily MacKenzie
Emily Martin,Assistant,2024-11-19,2024-11-19,1,Emily  Martin
Emily Mcauley,Acting Director,2022-01-10,2022-01-10,1,Emily McAuley
Emily Mccarthy,"Assistant Commissioner, Complaints Resolution and Compliance",2014-12-10,2014-12-10,1,Emily McCarthy
Emily Mccullough,Chief of Staff,2023-06-08,2023-06-08,1,Emily McCullough
Emily Mckenzie,"Regional Director, Global Affairs",2020-11-19,2020-11-19,1,Emily McKenzie
Emily Mclaughlin,Director,2022-02-01,2022-04-13,2,"Emily   McLaughlin, Emily McLaughlin"
Emily Mctaggart,Policy Analyst,2016-10-05,2016-10-05,1,Emily McTaggart
Emily Ouelllette,Policy Advisor,2024-11-19,2024-11-19,1,Emily Ouelllette
Emily Paradis,"Senior Policy Advisor, Office of the Federal Housing Advocate",2021-04-26,2023-02-14,2,Emily Paradis
Emily Pearce,Executive Assistant,2014-11-25,2014-11-25,1,Emily Pearce
Emily Peckham,Parliamentary Secretary,2021-06-01,2021-06-01,1,Emily Peckham
Emily Raab,Trade Commissioner,2023-01-30,2023-01-30,1,Emily Raab
Emily Robertson,Policy Analyst,2022-04-26,2022-04-26,1,Emily Robertson
Emily Shorrock,Senior Analyst,2020-05-28,2022-06-14,2,Emily Shorrock
Emily Silk,Director,2020-11-19,2025-01-29,9,"Emily  Silk, Emily  Silk , Emily Silk"
Emily Singer,"Senior Policy Analyst, Preclearance",2018-09-18,2018-09-18,1,Emily Singer
Emily Smits,Science Advisor,2024-02-28,2024-02-28,1,Emily Smits
Emily Taylor,Senior Policy Advisor,2024-06-11,2024-06-20,2,Emily Taylor
Emily Thibert,Committees Coordinator,2018-02-08,2019-05-06,4,Emily Thibert
Emily Thom,Policy Intern,2023-07-18,2023-07-18,3,Emily Thom
Emily Walkins,Director of Research,2015-05-26,2015-05-26,1,Emily Walkins
Emily Walsh,Special Assistant,2022-11-17,2024-02-06,8,Emily Walsh
Emily Warkins,Member of Parliament,2015-03-12,2015-03-12,1,Emily Warkins
Emily Watkins,"Director, Outreach and Stakeholder Relations",2010-12-02,2015-09-22,35,Emily Watkins
Emily Watt,"International Analysis, Reporting and Coordination",2015-06-24,2015-06-24,1,Emily Watt
Emily Wehbi,Director General,2024-07-26,2025-01-16,3,"Emily  Wehbi, Emily Wehbi"
Emily White,Senior Policy Analyst,2019-05-09,2022-03-03,3,Emily White
Emily Williams,Senior Communications Manager,2020-09-01,2025-05-15,10,Emily Williams
Emily Woods,Director General,2024-11-04,2025-02-27,2,"Emily  Woods, Emily Woods"
Emily Yorke,Policy Advisor,2016-04-28,2019-05-31,226,"Emily York, Emily Yorke, Emily Yorke,, Émily Yorke"
Emma Burger,Junior Analyst | Economist,2022-04-01,2022-04-01,1,Emma Burger
Emma Carver,Policy Advisor,2016-12-13,2018-05-23,10,Emma Carver
Emma Crane,Senior Policy Analyst,2023-09-07,2023-09-07,1,Emma Crane
Emma Drake,Policy Advisor,2023-08-14,2024-05-07,63,"Emma  Drake, Emma  Drake , Emma Drake"
Emma Fernandes,Program Officer,2022-08-09,2022-08-09,1,Emma Fernandes
Emma Haynes,"Director, Parliamentary Affairs",2022-12-13,2025-02-18,19,"Emma  Haynes, Emma Haynes"
Emma Hopper,"Senior Advisor, Parliamentary Affairs",2024-07-10,2024-07-10,1,Emma  Hopper
Emma Jia,Policy Officer,2020-02-04,2020-02-04,1,Emma Jia
Emma Kenny,Advisor,2024-05-01,2024-05-01,1,Emma Kenny
Emma Kristensen,Special Assistant,2018-01-15,2020-04-23,8,Emma Kristensen
Emma Meldrum,Parliamentary Affairs Advisor,2022-05-12,2024-07-09,7,"Emma  Meldrum , Emma Meldrum"
Emma Moore,Policy Advisor,2024-11-19,2024-11-19,1,Emma Moore
Emma Morris,Market Development Advisor,2024-05-31,2024-05-31,1,Emma Morris
Emma Orawiec,"Director General, Procurement Services",2022-07-27,2023-12-20,4,Emma Orawiec
Emma Thuot,Junior Business Analyst,2020-11-17,2021-04-08,5,Emma Thuot
Emma Vandermeer,Parliamentary Assistant,2023-04-24,2023-04-24,1,Emma Vandermeer
Emmaleigh Munro,Policy Advisor,2021-07-21,2025-05-21,35,"Emmaleigh  Munro, Emmaleigh  Munro , Emmaleigh Munro, Emmaleigh Munroe, emmaleigh Munro"
Emmaline English,Policy and Regional Affairs Advisor,2016-09-22,2019-04-01,28,"Emmaline English, Emmiline English"
Emmanuel Kamarianakis,Director General,2018-10-15,2024-10-21,14,"Emmaneul Kamarianakis, Emmanuel Kamarianakis"
Emmanuel,Advisor to Gerard Deltell,2019-08-20,2019-08-20,1,Emmanuel ?
Emmanuel Chabot,"Chief, Aviation Security Policy",2015-03-11,2020-12-03,3,Emmanuel Chabot
Emmanuel Dion Weiss,Legislative Assistant,2019-08-28,2019-08-28,2,Emmanuel Dion Weiss
Emmanuel Dion-weiss,Advisor to Member of Parliament,2018-06-20,2019-01-09,2,Emmanuel Dion-Weiss
Emmanuel Drake,Policy Advisor,2023-10-04,2023-10-04,1,Emmanuel Drake
Emmanuel Dubourg,Member of Parliament,2014-04-03,2024-11-25,63,"Emmanual Duborg, Emmanueal Dubourg, Emmanuel Dubourg, emmanuel  dubourg "
Emmanuel Kamarlanakis,Ambassador to Brazil,2024-01-19,2024-01-19,1,Emmanuel Kamarlanakis
Emmanuel St-aubin,"Acting Director General, Critical Infrastructure",2019-05-27,2024-05-16,3,Emmanuel St-Aubin
Emmanuel Xxx Nom De Famille Inconnu,Political Advisor,2019-08-27,2019-08-27,1,Emmanuel xxx nom de famille inconnu
Emmanuella Lambropoulos,Member of Parliament,2017-05-18,2024-11-18,70,"Emanuela Lambropoulos, Emanuella Lambropoulos, Emmanuela Lambropoulos, Emmanuella Lambropoulos, Emmanuelle Lambropoulos"
Emmanuella Mckennirrey,"Unit Head, Regulatory Development and Analysis",2023-11-07,2024-02-12,4,Emmanuella McKennirrey
Emmanuelle Bahl,Specialist,2025-02-12,2025-02-12,1,Emmanuelle Bahl
Emmanuelle Ducharme,Policy Advisor,2021-05-21,2021-06-17,7,Emmanuelle Ducharme
Emmanuelle Guay,Counsel,2023-12-11,2024-01-09,2,Emmanuelle Guay
Emmanuelle Kakou,Communications Advisor,2024-02-06,2024-02-06,2,Emmanuelle Kakou
Emmanuelle Lamoureux,Director General,2017-01-20,2024-06-10,7,"Emmanuelle  Lamoureux , Emmanuelle Lamoureux, emmanuelle lamoureux"
Emmanuelle Page Richer,"Assistant to the Assistant Deputy Minister, Safety and Security",2013-11-07,2014-10-06,3,"Emmanuelle Page Richer, Emmanuelle Pagé Richer"
Emmanuelle Sajous,Assistant Deputy Minister,2021-03-01,2025-01-17,13,"Emmaneulle Sajous, Emmanuelle  Sajous, Emmanuelle Sajous"
Emond Laura,"Manager, Aerospace, Defence and Marine Branch",2021-11-08,2021-11-17,4,Emond Laura
Emrys Graefe,Staffer to Member of Parliament,2012-11-02,2012-11-02,1,Emrys Graefe
Ena Cimic,Senior Program Officer,2024-10-04,2024-10-04,1,Ena Cimic
Engy Azouz,Acting Senior Regulatory Policy and Risk Management Advisor,2022-10-14,2022-10-14,1,Engy Azouz
Enkhjin Enzo Zorigtbaatar,Policy Advisor,2022-08-03,2024-11-05,6,"Enkhjin Enzo  Zorigtbaatar , Enkhjin Enzo Zorigtbaatar"
Enkhjin Zorigtbaatar,Policy Advisor,2022-10-14,2024-11-29,43,"Enkhjin  Zorigtbaatar, Enkhjin  Zorigtbaatar , Enkhjin Zorigtbaata, Enkhjin Zorigtbaatar, Enkhjin Zorigtbaatar, "
Enrick Rainville,Communications Assistant,2023-09-18,2023-09-18,1,Enrick Rainville
Enzo Zorigtbaatar,Policy Advisor,2023-11-07,2024-11-05,5,Enzo Zorigtbaatar
Eppo Maertens,Director of Policy,2022-08-03,2022-08-03,1,Eppo Maertens
Eram Rashid,Acting Regulatory Affairs Specialist,2021-01-14,2021-01-14,1,Eram Rashid
Eric Advocaat,Senior Director,2018-11-13,2018-11-13,1,Eric Advocaat
Eric Advokaat,"Director, Operations Eastern Canada",2013-11-29,2021-08-27,10,Eric Advokaat
Eric Amyot,Regional Advisor for Quebec,2017-02-28,2024-07-31,90,"Eric  Amyot, Eric Amyot, eric amyot, Éric Amyot"
Eric Aubin,National Manager,2013-03-20,2013-03-20,1,Eric Aubin
Eric Baril,Director General,2019-02-05,2023-07-07,4,Eric Baril
Eric Barker,Manager,2019-05-27,2023-10-19,4,Eric Barker
Eric Bastien,Director,2013-08-06,2022-07-27,11,"Eric Bastien, Éric Bastien"
Eric Beaulieu,"Senior Advisor, Regional Affairs",2020-08-24,2021-04-06,12,"Eric Beaulieu, eric beaulieu, Éric Beaulieu"
Eric Belair,Associate Assistant Deputy Minister,2020-08-06,2024-01-31,92,"Eric  Belair, Eric Belair, Eric Belair , Eric Belaire, Eric Blair, Eric Bélair, Erin Belair"
Eric Belzile,Director General,2024-01-09,2024-01-09,1,Eric Belzile
Eric Bertram,"Deputy Director, Political",2017-03-10,2017-04-11,2,Eric Bertram
Eric Bisaillon,Director General,2020-09-23,2022-03-22,3,Eric Bisaillon
Eric Blouin,Policy Analyst,2022-03-28,2022-03-28,1,Éric Blouin
Eric Boulton,Issue Coordinator,2014-09-22,2019-09-14,21,"Eric Boulton, Éric Boulton"
Eric Bourbonnais,Director,2020-02-28,2024-04-30,25,"Eric Bourbonnais, Éric Bourbonnais"
Eric Brouillette,"Advisor, Industrial Technology",2022-08-25,2025-06-05,4,"eric brouillette, Éric Brouillette"
Erin Campbell,Director,2018-08-30,2024-02-26,5,"Eric Campbell, Erin  Campbell, Erin Campbell"
Eric Cappon,Program Analyst,2024-06-04,2024-06-04,1,Eric Cappon
Eric Charlebois,Senior Policy Analyst,2021-08-19,2021-08-19,1,Eric Charlebois
Eric Chouinard,Senior Director,2024-10-22,2024-10-22,1,Éric Chouinard
Eric Cloutier,Senior Investment Analyst,2008-08-08,2017-02-07,8,Eric Cloutier
Eric Corneau,"Section Head, Measures Development and Sector Analyses",2020-10-06,2024-10-30,12,"Eric  Corneau, Eric Corneau"
Eric Costen,Senior Assistant Deputy Minister,2014-11-24,2025-05-29,293,"Eric  Costen, Eric  Coston, Eric Costen, Eric Costen , eric costen, Éric  Costen"
Eric Couture,Staffer,2018-01-12,2025-02-06,10,"Eric Couture, Éric Couture"
Eric Cragg,Manager | Senior Policy Advisor,2016-08-24,2023-11-21,3,"Eric  Cragg, Eric Cragg"
Eric Croisetiere,Defect Investigator,2016-03-30,2016-03-30,1,Eric Croisetiere
Eric Dagenais,Senior Assistant Deputy Minister,2009-05-08,2025-03-31,911,"Eric  Dagenais, Eric  Dagenais , Eric Dagenais, Eric Dagenais , Éric Dagenais"
Eric Dagenias,Director General,2009-05-20,2016-08-09,4,Eric Dagenias
Eric Dalke,Policy Advisor,2015-04-21,2015-04-21,1,Eric Dalke
Eric Degenais,Director General,2009-07-15,2016-11-21,5,Eric Degenais
Eric Depenau,"Executive Assistant, Regional",2021-03-05,2021-03-17,4,Eric Depenau
Eric Dionne,Trade Commissioner,2017-10-25,2017-10-25,1,Eric Dionne
Eric Ducharme,"Assistant Deputy Minister, Economic",2012-01-23,2012-01-23,1,Eric Ducharme
Eric Duncan,Member of Parliament,2019-11-28,2025-04-14,97,Eric Duncan
Eric Ferguson,Director of Operations,2022-02-07,2023-06-15,5,Eric Ferguson
Eric Ferron,Senior Competition Law Officer,2009-04-03,2009-04-03,1,Eric Ferron
Eric Forest,Senator,2017-05-10,2025-04-10,92,"Eric Forest, Eric Foret, Hon. Eric Forest, Senator Éric Forest, The Hon. Éric Forest, Èric Forest, Éric FOREST, Éric Forest, Éric Forest , Érice Forest"
Eric Fournier,Director General,2018-10-10,2022-04-01,4,"Dr. Eric  Fournier , Eric Fournier"
Eric Fraser,"Senior Trade Policy Officer, Technical Barriers and Regulations",2019-05-09,2019-05-09,1,Eric Fraser
Eric Fresque,Director,2011-11-01,2011-11-01,1,Eric Fresque
Eric G-l Gagnon,Policy Advisor,2018-09-26,2018-09-26,1,Eric G-L Gagnon
Eric Gagne,Director General,2012-10-29,2019-05-07,7,"Eric Gagne, Eric Gagné"
Eric Gagnon,Advisor,2018-10-17,2024-02-29,11,Eric Gagnon
Eric Gilbert,Director General,2018-02-12,2019-09-10,6,Eric Gilbert
Eric Gingras,"Acting Manager, Industrial Programs",2009-07-09,2021-06-09,2,Eric Gingras
Eric Giroux,Acting Chief,2023-11-23,2024-06-19,4,"Eric Giroux, Éric Giroux"
Eric Godrow,"Sergeant, International Capacity Building",2015-06-24,2015-06-24,1,Eric Godrow
Eric Grant,Acting Director,2016-03-24,2016-03-24,1,Eric Grant
Eric Guernsey,Senior Advisor,2019-02-15,2019-02-15,1,Eric Guernsey
Eric Gustavson,Policy Advisor,2020-01-27,2024-07-18,120,"Eric  Gustavson, Eric Gustavon, Eric Gustavson, Eric Gustavson "
Eric Holdrinet,"Advisor, Industrial Technology",2023-06-01,2023-06-01,1,Eric Holdrinet
Eric Hopkins,Manager,2017-05-30,2017-05-30,1,Eric Hopkins
Eric Hoskins,"Chair, Advisory Council on the Implementation of National Pharmacare",2018-06-28,2018-10-02,3,Eric Hoskins
Eric Joyce,Chief of Staff,2023-08-15,2024-06-19,3,"Eric  Joyce , Eric Joyce"
Eric Kavcic,Junior Policy Analyst,2021-05-28,2021-05-28,1,Eric Kavcic
Eric Kenny,Lieutenant General,2022-11-08,2025-05-28,13,Eric Kenny
Eric Laliberte,"Director General, Space Utilization",2013-09-25,2022-12-09,7,"Eric Laliberte, Éric Laliberté"
Eric Lam,Senior Policy Advisor,2023-06-07,2024-02-13,4,Eric Lam
Eric Landry,Vice President,2010-03-11,2025-02-26,80,"Eric  Landry, Eric  Landry , Eric Landry, Eric Laundry, eric landry, Éric Landry"
Eric Lariviere,Assistant Director,2020-10-08,2023-06-22,4,"Eric Larivière, Éric Larivière"
Eric Leclair,Client Engagement Advisor,2022-08-25,2024-05-14,3,"Eric Leclair, eric leclair, Éric Leclair"
Eric Leclerc,"Advisor, Client Engagement",2022-09-06,2022-09-06,1,Éric Leclerc
Eric Lefebvre,Business Advisor,2021-08-09,2025-02-21,3,"Eric Lefebvre, Éric Lefebvre"
Eric Legresley,Parliamentary Assistant,2019-04-10,2019-04-11,2,Eric LeGresley
Eric Levesque,Assistant Director,2025-03-25,2025-03-25,1,Éric Lévesque
Eric Madueno,Acting Chief,2015-02-17,2015-06-25,2,Eric Madueno
Eric Magnuson,"Director General, Strategic Initiatives",2013-11-01,2017-01-26,15,Eric Magnuson
Eric Marion,"Senior Director, Fiscal Relations Unit",2016-12-09,2016-12-09,1,Eric Marion
Eric Marr,Senior Policy Analyst,2020-11-06,2024-05-29,2,Eric Marr
Eric Melillo,Member of Parliament,2020-02-04,2025-03-05,162,"Eric  Meilillo, Eric  Melillo, Eric MELILLO, Eric Melillo, Eric Mellilo, eric  Melillo"
Eric Meloche,"Section Head, Motorcycle and Small Engine Regulations",2023-03-08,2023-03-08,1,Eric Meloche
Eric Muellejans,Policy Assistant,2016-06-27,2016-06-27,1,Eric Muellejans
