CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Vincent Marmion,"Advisor, Industrial and Technological Benefits",2018-08-22,2022-09-13,5,Vincent Marmion
Vincent Millette,"Director, National Air Services Policy",2010-01-27,2025-03-11,5,Vincent Millette
Vincent Myers,Scientist,2024-06-04,2024-06-04,1,Vincent Myers
Vincent Ngan,Assistant Deputy Minister,2013-04-16,2024-11-27,82,"Vince Ngan, Vincent  Ngan, Vincent Ngan"
Vincent Panetta,Regulatory Affairs Supervisor,2017-10-04,2017-11-24,2,Vincent Panetta
Vincent Rigby,Assistant Deputy Minister,2011-04-01,2021-02-09,70,Vincent Rigby
Vincent Robitaille,Assistant Deputy Minister,2015-04-29,2024-09-26,13,"Vincent  Robitaille, Vincent Robitaille, Vincent Robitaille "
Vincent Roy,"Director, Collaborative Research",2023-11-06,2023-11-06,1,Vincent Roy
Vincent Sacchetti,Deputy Director,2015-03-11,2015-03-11,1,Vincent Sacchetti
Vincent St-pierre,Special Assistant,2017-11-07,2018-04-17,3,"Vincent St-Pierre, Vincent St.Pierre"
Vincent St. Pierre,Special Assistant,2016-02-18,2019-07-06,17,"Vincent St Pierre, Vincent St pierre, Vincent St. Pierre"
Vinciane Museru,Executive Assistant to the Chief of Staff,2020-09-29,2023-10-26,7,"Vinciane  Museru, Vinciane Museru"
Vinet Suzanne,Deputy Minister,2013-04-10,2013-04-10,1,Vinet Suzanne
Vinh Quang Pham,"Ambassador, Socialist Republic of Vietnam",2024-11-05,2024-11-05,1,Vinh Quang Pham
Violette Cassis,Senior Development Officer,2008-12-01,2009-03-10,2,Violette Cassis
Virgil Haden-pawlowski,"Policy Analyst, Sector",2022-10-27,2022-10-27,1,Virgil Haden-Pawlowski
Virginia Poter,Director General,2008-12-16,2019-01-29,34,"Virgina Porter, Virginia Poter"
Virgina Poter,Acting President,2012-10-25,2018-09-28,2,Virgina Poter
Virginia Arsenault,Policy Analyst,2017-08-09,2017-08-09,1,Virginia Arsenault
Virginia Asante,Senior Policy Advisor,2020-09-22,2021-06-04,2,"Virginia Asante, virginia asante"
Virginia Crawford,Director,2023-06-16,2023-08-16,4,Virginia Crawford
Virginia Potter,Vice President,2011-11-22,2018-12-04,6,"Virginia Porter, Virginia Potter"
Virginie Bergeron,Manager,2013-06-06,2013-06-06,1,Virginie Bergeron
Virginie Bonneau,Policy Advisor,2012-05-02,2023-05-03,32,Virginie Bonneau
Virginie Cloutier-maillet,Senior Trade Policy Officer,2018-06-08,2023-11-22,2,Virginie Cloutier-Maillet
Virginie Fortin,Policy Advisor,2023-03-16,2023-03-16,1,Virginie Fortin
Virginie Regnier-trudeau,Advisor,2020-05-01,2020-05-13,4,Virginie Régnier-Trudeau
Virginie Robert,Program Officer,2021-12-01,2021-12-01,1,Virginie Robert
Virginie Traclet,"Assistant Chief, Financial Stability Department",2012-10-29,2012-10-29,1,Virginie Traclet
Virika Miller,Member's Assistant,2018-12-11,2018-12-11,1,Virika Miller
Visar Bala,Analyst,2019-03-08,2019-03-08,2,Visar Bala
Visar Mahmuti,Senior Policy Advisor,2021-12-15,2021-12-15,2,Visar Mahmuti
Vishnash Ramlall,Deputy Director,2016-03-30,2016-03-30,1,Vishnash Ramlall
Vishva Ramlall,Deputy Director,2008-11-03,2023-07-27,7,"Vish Ramlall, Vishra Ramlall, Vishva Ramlall"
Vito Campisi,"Regional Manager, Underwriting, Ontario Underwriting Centre",2008-11-25,2008-11-25,1,Vito Campisi
Vivan Ellis,Senior Manager,2021-06-23,2021-06-23,2,"Vivan Ellis, Vivian Ellis"
Vivek Prakash,"Senior Analyst, Global Financing Facility",2017-02-07,2017-02-07,1,Vivek Prakash
Viveka Balaghee,Acting Policy Advisor,2022-03-17,2022-03-17,1,Viveka Balaghee
Vivian Au,Associate Regional Director,2024-02-09,2024-06-14,2,Vivian Au
Vivian Tsang,Chief of Staff,2020-10-07,2020-10-07,1,Vivian Tsang
Vivian Yu,Principal Analyst,2024-03-28,2024-06-03,2,Vivian Yu
Viviane Choy,Senior Policy Analyst,2024-02-20,2024-02-20,1,Viviane Choy
Viviane Lapointe,Member of Parliament,2021-11-11,2024-12-19,84," Viviane Lapointe, Viviane  Lapointe, Viviane Lapointe, Vivianne Lapointe"
Viviane Yu,Director,2022-09-09,2022-09-09,1,Viviane Yu
Vivien Lo,"Head, Ukraine Task Force",2024-02-21,2024-02-21,1,Vivien Lo
Vivienne Poy,Senator,2010-10-05,2013-02-15,4,Vivienne Poy
Viyasan Asokanathan,Senior Policy Advisor and Advocacy Strategist,2023-12-04,2023-12-04,1,Viyasan Asokanathan
Vlada Aleksenko,Special Assistant,2024-03-12,2024-03-12,1,Vlada Aleksenko
Vladana Jetvic,Policy Analyst,2021-06-15,2021-06-15,1,Vladana Jetvic
Vladana Jevtic,Analyst and Trade Commissioner,2020-01-29,2020-01-29,1,Vladana Jevtic
Vladimir Franjo,Industrial Technology Advisor,2011-12-06,2011-12-06,2,Vladimir Franjo
Vladimir Torres,Deputy Director,2015-06-26,2015-06-26,1,Vladimir Torres
Vladislav Lizon,Member of Parliament,2012-01-31,2014-12-02,3,"Vladislav Lizon, Vladislaw Lizon, Vladyslaw Lizon"
Vladyslava Aleksenko,Special Assistant,2023-03-20,2024-06-12,4,"Vladyslava  Aleksenko, Vladyslava Aleksenko"
Vlasios Melessanakis,Director,2012-05-03,2023-11-14,9,"Vlasios  Melessanakis, Vlasios Melessanakis, Vlasios Melessankis, Vlasios Melssanakis"
Volker Paslat,NMSO Team,2015-10-21,2015-11-13,6,Volker Paslat
Vrouyr Makalian,Staffer to Senator,2012-06-08,2018-05-29,11,Vrouyr Makalian
Vucent Garneau,Political Advisor,2020-05-26,2020-05-26,1,Vucent Garneau
