CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Bernard Genereux Genereux,Member of Parliament,2023-10-24,2023-10-24,1,Bernard Genereux Genereux
Bernard Higham,Constituency Assistant,2016-10-14,2016-10-14,1,Bernard Higham
Bernard Joel,Parliamentary Secretary,2015-02-23,2022-10-14,2,Bernard Joel
Bernard Lupien,Manager,2023-11-21,2023-11-21,1,Bernard  Lupien
Bernard Made,Director,2008-07-22,2012-02-24,4,"Bernard Made, Bernard Madé"
Bernard Massie,General Manager,2016-04-07,2016-04-07,1,Bernard Massie
Bernard Montigny,"Senior Director, Alternative Dispute Resolution and Processes",2017-12-11,2017-12-11,1,Bernard Montigny
Bernard Nunan,Staffer,2016-05-16,2022-10-05,9,"Bernard  Nunan, Bernard Nunan"
Bernard O'meara,"Special Assistant, Operations and Stakeholder Relations",2017-10-25,2017-10-25,1,Bernard O'Meara
Bernard Patry,Member of Parliament,2010-10-05,2011-03-23,18,"Bernard Patry, Dr. Bernard Patry"
Bernard Pilon,"Chief, Issues Management",2009-02-03,2009-02-03,2,Bernard Pilon
Bernard Trottier,Member of Parliament,2011-06-07,2015-06-04,181,"Bernard Trotier, Bernard Trottief, Bernard Trottier, bernard trottier"
Bernard Valcourt,Minister,2011-06-21,2015-06-22,79,"Bernard Valcourt, Bernard Valcourt, P.C., M.P., Bernard Vallcourt, Brenard Valcourt, Hon. Bernard Valcourt"
Bernard Vigneault,"Director General, Ecosystems Science Directorate",2015-11-10,2025-02-27,13,"Bernard  Vigneault, Bernard Vigneault"
Bernardo Rossani,Chief of Staff,2014-01-14,2014-01-14,1,Bernardo Rossani
Bernice Ayi,Supply Specialist,2023-09-07,2023-09-07,1,Bernice Ayi 
Bernice Draper-hickey,Senior Program Advisor,2010-03-25,2010-03-25,1,Bernice Draper-Hickey
Bernie Derible,Director of Issues Management,2016-01-18,2017-06-13,36,Bernie Derible
Bernier Maxence,Senior Policy Advisor,2020-11-17,2021-06-04,3,Bernier Maxence
Berrit Beattie,Special Assistant,2021-11-09,2021-11-09,1,Berrit Beattie
Berry Zinga Nkuni,Regional Advisor,2024-05-01,2024-10-24,9,"Berry Zinga Nkuni, Berry Zingha Nkuni"
Bersabel Ephrem,Director General,2015-12-09,2021-12-03,16,"Bersabel Ephram, Bersabel Ephrem"
Bert Brown,Senator,2010-09-29,2013-03-05,55,"Bert Brown, Burt Brown"
Bert Pereboom,Senior Manager,2021-11-24,2022-05-10,14,Bert  Pereboom
Bert Van Den Berg,Director,2014-05-23,2019-03-04,17,"Bert Van Den Berg, Bert van den Berg"
Berthold Luc,Member of Parliament,2018-03-16,2018-06-07,2,Berthold Luc
Berube Dominique,"Vice President, Research Programs",2016-10-19,2016-10-19,1,Bérubé dominique
Berube Justin,Special Assistant to the Minister of National Revenue,2020-12-07,2020-12-07,1,Berube Justin
Berzins Christopher A,Director of Policy,2017-02-01,2017-02-01,1,Berzins Christopher A
Beth Graham,Special Assistant,2009-12-15,2010-10-19,2,Beth Graham
Beth Macneil,Assistant Deputy Minister,2016-09-13,2022-06-24,183,"Beth  McNeil , Beth MacNeil, Beth MacNeill, Beth Macneil, Beth McNeil"
Beth Marshall,Senator,2016-10-25,2016-10-25,1,Beth Marshall
Beth Pieterson,Acting Director General,2012-04-24,2016-02-09,2,Beth Pieterson
Beth Richardson,"Consul General, Minneapolis",2023-12-15,2024-03-06,2,Beth Richardson
Beth Rohr,Manager,2018-03-16,2018-03-16,1,Beth Rohr
Beth Stanley,Senior Policy Analyst,2023-01-20,2023-01-20,1,Beth  Stanley
Bethany Ann Bernier,"Policy Analyst, Social",2024-12-03,2024-12-03,1,Bethany Ann Bernier
Bethany Livingstone,Staffer,2016-09-28,2016-09-28,1,Bethany Livingstone
Bethany Rooke,Parliamentary Assistant,2022-11-28,2022-11-29,2,Bethany Rooke
Bethany Vogler,"Special Assistant, Communications",2014-03-23,2014-03-25,3,Bethany Vogler
Bethlehem Duche Telahun Telahun,Intern,2014-10-29,2014-10-29,1,Bethlehem Duche Telahun Telahun
Betsy Mcneil,Assistant Deputy Minister,2020-06-11,2020-06-11,1,Betsy McNeil
Betti-jo Ruston,Trade Commissioner,2018-08-02,2018-08-02,1,Betti-Jo Ruston
Bettina Hamelin,Vice President,2015-11-12,2017-05-15,19,"Bettina Hamblin, Bettina Hamelin"
Bettina Roth,Managing Director,2015-04-29,2015-04-29,1,Bettina Roth
Betty So,Constituency Assistant,2016-05-12,2016-07-15,2,Betty So
Betty Tam,Consultant,2020-05-06,2020-05-06,1,Betty Tam
Betty Unger,Senator,2012-02-06,2018-05-23,48,"Betty E. Unger, Betty Ungar, Betty Unger, The Hon. Betty Unger"
Betty-ann Meyers,"Administrative Assistant, External Relations",2013-06-12,2013-06-12,1,Betty-Ann Meyers
Bev Boyd,"Executive Director, Border Program",2013-04-29,2013-04-29,1,Bev Boyd
Bev Busson,Senator,2018-11-22,2024-12-03,93,Bev Busson
Bev Carmichael,"First Secretary, Development and Consul",2015-05-01,2015-06-15,4,Bev Carmichael
Bev J. Oda,Minister,2010-11-29,2010-11-29,1,Bev J. Oda
Bev Oda,"Minister, International Cooperation",2008-07-06,2012-05-28,45,"Bev Oda, The Hon Bev Oda"
Bev Shipley,Member of Parliament,2008-08-01,2019-06-18,507,"BEV SHIPLEY, Bev Shipley, Bev Shipoley, Bev shipley, HON. BEV SHIPLEY, Mr. Bev Shipley, Mr. Bev Shipley, M.P., Ms. Bev Shipley, bev shipley"
Bev Therrien,"Manager, Entrepreneurship Programs and Partners",2021-10-15,2022-07-28,2,Bev Therrien
Bev Young,Senior Policy Analyst,2020-02-04,2020-02-04,1,Bev Young
Beverley Oda,"Minister, International Cooperation",2009-02-23,2012-05-30,38,"Beverlee Oda, Beverley Oda, Beverly J Oda, Beverly J. Oda, Beverly Oda"
Beverley Busson,Senator,2018-11-22,2020-05-29,4,"Beverley Busson, Beverly Busson"
Beverley J. Oda,"Minister, International Cooperation",2010-02-04,2011-11-22,4,"Beverley J. Oda, L'honorable Berverly J. Oda, L'honorable Beverley J. Oda"
Beverley Young,Assistant Deputy Director,2019-09-24,2020-02-06,2,Beverley Young
Beverly Beverly Oda,"Minister, International Cooperation",2009-03-25,2009-03-25,1,Beverly Beverly Oda
Beverly Boyd,Executive Director,2013-10-17,2015-08-31,4,Beverly Boyd
Beverly Jane Macadam,Senator,2024-04-17,2024-04-17,1,Beverly Jane MacAdam
Beverly Shipley,Member of Parliament,2019-06-18,2019-06-18,1,Beverly Shipley
Beverly Uibel,Senior Business Officer,2013-10-31,2013-10-31,1,Beverly Uibel
Beverly Young,Policy Advisor,2012-11-14,2015-04-09,7,Beverly Young
Bevington Dennis,Member of Parliament,2014-06-02,2014-06-02,1,Bevington Dennis
Bezan James,Member of Parliament,2011-11-01,2024-06-18,2,Bezan James
Bgen Brendon Cook,Director General,2024-09-25,2024-09-25,1,BGen Brendon Cook
Bgen Chris Moyle,Commandant,2025-06-11,2025-06-11,1,BGen Chris Moyle
Bgen Colin Keiver,Director General,2019-08-22,2019-08-22,1,BGen Colin Keiver
Bgen J.p. Thibert,"Director General, Air Strategic Resources and Air Reserve",2024-08-27,2024-08-27,1,BGen J.P. Thibert
Bgen Pitre,"Commander, Canadian Air Division",2010-04-30,2010-04-30,1,BGEN Pitre
Bgen Scott Kennedy,"Director General, Land Equipment Program Management",2013-08-22,2013-08-22,1,BGen Scott Kennedy
Bhagirath Singh,"Scientific Director, Infection and Immunity",2009-01-19,2009-01-19,1,Bhagirath Singh
Bharat Raj Paudyal,"Ambassador, Nepal",2024-11-05,2024-11-05,1,Bharat Raj Paudyal
Bhavik Thakkar,"Manager, Stakeholder Engagement",2022-08-23,2022-11-21,2,Bhavik Thakkar
Bianca Bertrand,"Director General, Executive Management Policy",2011-12-01,2011-12-01,1,Bianca Bertrand
Bianca Geneblaza,Administrative Officer,2023-12-04,2023-12-04,1,Bianca Geneblaza
Bianca Gonsalves,Assistant Director,2019-02-22,2019-02-22,1,Bianca Gonsalves
Bianca Gucciardi Gonsalves,Assistant Director,2019-04-29,2019-04-29,1,Bianca Gucciardi Gonsalves
Bianca Hossaid,"Special Assistant, Policy",2020-04-15,2021-02-03,3,"Bianca Hossaid, Bianca Hossaini, Bianca Hussaini"
Bianca Hossain,Senior Special Assistant,2020-02-11,2025-03-04,492,"Bianca  Hossain, Bianca  Hossain , Bianca Hossain, bianca hossain"
Bianca Hossian,Senior Policy Advisor,2021-05-14,2022-06-21,2,Bianca Hossian
Bianca Houssain,Policy Coordinator,2022-09-07,2024-02-27,2,Bianca Houssain
Bianca Hussein,Policy Advisor,2020-04-01,2024-10-23,10,"Bianca  hossein, Bianca Hossein, Bianca Hussein, Bianca Husseini"
Biance Vong,Policy Advisor,2024-10-22,2024-10-22,1,Biance Vong
Bibeau Marie-claude,"Minister, Agriculture and Agri-Food Canada",2015-12-03,2019-03-05,2,"BIBEAU MARIE-CLAUDE, Bibeau Marie-Claude"
Bibi Hakim,Parliamentary Affairs Advisor,2022-06-23,2025-06-09,13,"Bibi  Hakim, Bibi Hakim"
Bikaram Sandhu,Policy Advisor,2020-09-28,2020-09-28,1,Bikaram Sandhu
Biljana Bozickovic,Assistant to the Ambassador,2023-02-27,2023-02-27,1,Biljana Bozickovic
Bill Anderson,Executive Director,2010-05-04,2019-09-04,7,Bill Anderson
Bill Baker,"Commissioner, CRA",2008-09-30,2011-10-19,4,Bill Baker
Bill Balan,"Director, Regional Affairs",2017-07-06,2018-10-12,3,Bill Balan
Bill Bavis,"Vice President, Newfoundland",2020-04-06,2020-04-06,1,Bill Bavis
Bill Blair,Minister,2015-12-03,2025-03-07,272,"Bill  Blair, Bill  Blair , Bill Blair, Bill Blair , Hon. Bill Blair, Minister Bill Blair, The Honourable Bill Blair"
Bill Blaire,Parliamentary Secretary,2018-04-24,2018-04-24,1,Bill Blaire
Bill Brake,"Field Unit Superintendent, Eastern Newfoundland",2018-04-17,2021-02-23,4,Bill Brake
Bill Breckenridge,Assistant Deputy Minister,2017-03-15,2017-03-15,1,Bill Breckenridge
Bill Casey,Member of Parliament,2015-12-09,2019-06-06,220,"BILL CASEY, Bill Casey, Bill Cassey, bill Casey, bill casey"
Bill Crosbie,Assistant Deputy Minister,2012-09-25,2012-12-04,2,Bill Crosbie
Bill Dalile,"Division Chief Warrant Officer, 2 Canadian Air Division",2010-04-30,2010-04-30,1,Bill Dalile
Bill Davern Jones,Senior Associate Deputy Minister,2014-12-04,2015-01-22,3,Bill Davern Jones
Bill E. May,"Scientist, Crop Management Agronomy",2017-10-26,2017-12-12,3,"Bill E May, Bill E. May"
Bill Edwardson,"Senior Advisor, Council Operations and Communications",2014-11-28,2014-11-28,1,Bill Edwardson
Bill Elliott,Commissioner,2010-03-26,2010-03-26,1,Bill Elliott
Bill Fisher,"Director General, Western and Northern Canada",2009-11-25,2012-11-29,4,Bill Fisher
Bill Gannon,Inspection Manager,2017-09-08,2017-09-08,1,Bill Gannon
Bill Goodman,Senior Program Officer,2013-09-04,2013-09-30,3,Bill Goodman
Bill Grandy,Director General,2016-09-02,2021-07-21,4,Bill Grandy
Bill Gunton,"Vice President, Marketing and Commercial Products",2016-02-04,2016-02-04,1,Bill Gunton
Bill Harron,"Director, Regional Services",2008-09-09,2008-09-09,2,Bill Harron
Bill Hawkins,Chief of Staff,2010-09-16,2015-10-03,245,"BILL HAWKINS, Bill Hawkin, Bill Hawkins, Bill Kawkins, bill hawkins"
Bill Henwood,Senior Planner,2010-08-04,2010-08-04,1,Bill Henwood
Bill James,Superintendent of Bankruptcy,2009-04-28,2016-02-22,19,Bill James
Bill Jones,Senior Associate Deputy Minister,2010-05-28,2017-02-27,23,Bill Jones
Bill Kavanagh,Assistant to Member of Parliament,2021-01-21,2021-01-25,2,Bill Kavanagh
Bill Kelly,"Director General, Aerospace Equipment Program",2010-07-21,2010-07-21,1,Bill Kelly
Bill King,Chief of Staff,2008-07-15,2022-02-17,73,"BILL KING, Bill (William) King, Bill King"
Bill Kroll,Chief Financial Officer,2023-10-11,2023-10-11,1,Bill Kroll
Bill Martin,Manager,2021-09-07,2023-12-01,3,Bill Martin
Bill Mathieson,Senior Project Engineer,2024-06-25,2024-06-25,2,Bill Mathieson
Bill Matthews,Deputy Minister,2011-01-12,2025-02-28,135,"Bill  Matthews, Bill Matthews, Bill Matthews "
Bill Mattthews,Secretary to the Treasury Board,2025-02-28,2025-02-28,1,Bill Mattthews
Bill Mcmurray,Member,2014-12-02,2014-12-02,2,Bill McMurray
Bill Morneau,"Minister, Finance",2015-11-05,2020-08-12,451,"BILL MORNEAU, Bill MORNEAU, Bill Mornea, Bill Morneau, Bill Morneu, Hon Bill Morneau, Hon. Bill Morneau, Hon. Bill Morneau, P.C., M.P., The Hon. Bill Morneau, The Honourable Bill Morneau, The Honourable Bill Morneau, P.C., M.P."
Bill Norton,Senior Trade Policy Officer,2013-03-24,2014-12-04,5,Bill Norton
Bill Pentney,"Deputy Secretary to the Cabinet, Plans and Consultation",2009-04-06,2011-11-30,4,Bill Pentney
Bill Rodgers,Director of Communications,2008-08-11,2010-05-10,6,"Bill Rodgers, Bill Rogers"
Bill Rompkey,Senator,2010-10-19,2011-03-08,9,Bill Rompkey
Bill Sanderson,Chair,2020-12-11,2020-12-11,1,Bill Sanderson
Bill Santos,Program Manager,2012-02-07,2012-02-07,1,Bill Santos
Bill Siksay,Member of Parliament,2010-09-28,2011-02-15,3,"Bill Siksay, Bill Siksay, M.P."
Bill Singleton,Senior Policy Advisor,2011-08-03,2011-08-03,1,Bill Singleton
Bill Smirle,Chair,2008-10-06,2010-02-08,14,Bill Smirle
Bill Varvairs,Director General,2021-03-26,2022-09-09,2,"Bill Varvairs, Bill Varvaris"
Bill Walker,Manager,2021-04-29,2021-04-29,1,Bill Walker
Bill Wong,Manager,2019-04-16,2019-04-16,1,Bill Wong
Billy Hewett,"Director General, Tourism",2010-03-30,2012-01-19,13,Billy Hewett
Billy Hewitt,Director,2015-03-11,2015-03-11,1,Billy Hewitt
Billy Morin,Member of Parliament,2025-05-07,2025-06-09,2,"Billy  Morin, billy  Morin"
Billy Morrison,Legislative Assistant,2019-03-01,2024-05-27,6,Billy Morrison
Billy Pattinson,Parliamentary Secretary,2023-05-02,2023-05-02,1,Billy Pattinson
Bilodeau Francis,Associate Deputy Minister,2024-09-23,2024-09-23,1,Bilodeau Francis
Bineta Laly Ngom,"Advisor, Economic Development",2024-10-02,2025-01-31,10,"Bineta Laly Ngom, Bineta Laly Ngom, Bineta Laly  Ngom"
Bio Aikawa,Acting Associate Director,2021-01-15,2021-01-15,1,Bio Aikawa
Bird Colin,"Director, Trade Negotiations",2021-05-10,2021-05-10,1,Bird Colin
Bismah Haq,Legislative Assistant,2016-07-13,2020-02-05,6,Bismah Haq
Bita Pejam,"Manager, Operations and Stakeholder Relations",2023-07-11,2024-11-28,25,"Bita  Pejam, Bita  Pejam , Bita Pejam, Bita Pejam , Brita Pejam"
Bj Jensen,Policy Advisor,2021-03-09,2021-03-09,1,BJ Jensen
Bjorn Ravensbergen,Legislative Assistant,2023-01-23,2023-10-17,3,Bjorn Ravensbergen
Bjorn Ravensburg,Legislative Assistant,2023-02-14,2023-02-14,2,Bjorn Ravensburg
Bjornson Tyler,Chief of Staff,2008-11-13,2008-11-13,1,Bjornson Tyler
Blackwood Rose,Assistant,2020-01-30,2020-01-30,1,Blackwood Rose
Blaikie Daniel,Member of Parliament,2018-02-13,2018-02-13,1,Blaikie Daniel
Blain Isabelle,Vice President,2013-05-23,2013-05-23,1,Blain Isabelle
Blaine Calkins,Member of Parliament,2009-03-04,2025-06-12,436,"Blain Calkins, Blaine  Calkins, Blaine  Calkins , Blaine Calkin, Blaine Calkins, Blaine Calkins , Blaine Caukins, Blaine Caulkins"
Blaine Duffley,Project Manager,2024-02-28,2024-02-28,1,Blaine Duffley
Blaine Jean,Member of Parliament,2012-09-26,2012-09-26,1,Blaine Jean
Blaine Langdon,Director,2016-11-29,2024-07-05,21,"Blaine Langdon, Blaine Langond"
Blair Batchelor,Deputy Director,2021-03-26,2025-01-27,15,Blair Batchelor
Blair Brimmell,"Head of Section, Climate and Security",2022-05-04,2022-07-12,2,Blair Brimmell
Blair Dickerson,Vice President,2008-08-21,2014-12-08,10,Blair Dickerson
Blair Folkes,Parliamentary Assistant,2016-02-24,2016-02-24,2,Blair Folkes
Blair Gowan,"Deputy Director, LNG",2020-03-04,2025-05-26,25,"Blair  Gowan , Blair Gowan, Blair Gowan , blair gowan"
Blair Hammond,"Director, Pacific Region",2020-11-16,2022-10-27,3,Blair Hammond
Blair Hodgson,Executive Advisor,2011-07-18,2011-07-18,1,Blair Hodgson
Blair Hynes,Deputy Director,2016-11-04,2024-10-21,28,"Blair Hynes, Blair K Hynes"
Blair Kesteven,Policy Advisor,2014-01-08,2021-12-07,22,Blair Kesteven
Blair Lekstrom,"Minister, Transport and Infrastructure",2011-07-21,2011-07-21,1,Blair Lekstrom
Blair Mcmurren,Director General,2016-11-24,2025-05-23,16,"Blair  McMurren, Blair MMurran, Blair McMurren"
Blair Mcmurrin,Associate Assistant Deputy Minister,2025-03-20,2025-03-20,1,Blair McMurrin
Blais Jean Pierre,Assistant Deputy Minister,2008-12-09,2008-12-09,1,Blais Jean Pierre
Blais Jean-pierre,Chairperson,2012-07-19,2012-07-19,1,Blais Jean-Pierre
Blaise Cathcart,Judge Advocate General,2014-06-18,2014-06-18,1,Blaise Cathcart
Blaise Champagne,Director General,2011-01-24,2011-01-24,1,Blaise Champagne
Blake Armstrong,Parliamentary Secretary's Assistant,2015-03-11,2015-05-28,2,Blake Armstrong
Blake Desjarlais,Member of Parliament,2021-11-18,2025-04-08,129,"Blair Desjarlais, Blake  Desjarlais, Blake DESJARLAIS, Blake Desjarlais, Blake Desjarlais , blake desjarlais"
Blake Edwards,Member of Parliament,2012-09-25,2016-04-13,2,Blake Edwards
Blake Evans,Member of Parliament,2021-07-22,2021-08-05,3,Blake Evans
Blake Hobson,Parliamentary Assistant,2018-10-23,2018-10-23,1,Blake Hobson
Blake Hodson,Special Assistant,2018-10-19,2019-05-02,6,Blake Hodson
Blake Keidan,Stakeholder and Issues Manager,2018-07-04,2018-07-04,2,Blake Keidan
Blake Libfeld,Policy Advisor,2023-05-10,2023-05-10,1,Blake Libfeld
Blake Mann,Senior Strategic Policy Advisor,2024-03-04,2024-03-04,1,Blake Mann
Blake Mclaughlin,Acting Director General,2022-11-29,2022-11-29,1,Blake McLaughlin
Blake Oliver,Senior Policy Advisor,2020-03-27,2024-02-23,628,"Blake  Oliver, Blake Oliver, Blake Oliver , Blake Olivier, Blake oliver, blake oliver"
Blake Richards,Member of Parliament,2009-03-31,2025-02-06,376,"Blake  Richards, Blake Richads, Blake Richard, Blake Richards, Blake Richards, M.P., Blake Richards, MP, Blake Richardson, Mr. Blake Richards, M.P., blake Richards"
Blanar Patrick,"Director, Copyright and Trademark Policy",2024-04-30,2024-04-30,1,Blanar Patrick
Blanca Serrano,Program Consultant,2024-11-27,2024-11-27,1,Blanca Serrano
Blanchet Yves-francois,Member of Parliament,2019-12-12,2020-09-21,2,"Blanchet Yves-Francois, Blanchet Yves-François"
Blanchette-lamothe Lysanne,Member of Parliament,2014-04-07,2014-04-07,1,Blanchette-Lamothe Lysanne
Blaney Steven,Member of Parliament,2010-10-06,2016-01-20,3,Blaney Steven
Blewett Catherine,Deputy Minister,2023-04-17,2023-04-17,1,Blewett Catherine
Bllinda White,Senior Policy Advisor,2009-09-02,2009-09-02,1,Bllinda White
Block Kelly,Member of Parliament,2024-11-28,2024-11-28,1,Block Kelly
Bloom Mitch,Vice President,2012-08-23,2012-08-23,1,Bloom Mitch
Blue Knox,Director of Communications,2020-01-16,2022-03-31,11,"Blue Knox, blue knox"
Bo-alex Fredvik,Sustainable Development Strategies,2017-07-28,2017-07-28,1,Bo-Alex Fredvik
Bob Auchterlonie,Commander,2024-02-04,2024-02-04,1,Bob Auchterlonie
Bob Benzen,Member of Parliament,2017-06-08,2022-07-07,58,"Bob Benezen, Bob Benzan, Bob Benzen, Bob Menzen"
Bob Betts,Member of Parliament,2014-10-08,2014-10-08,1,Bob Betts
Bob Bratina,Member of Parliament,2015-12-08,2021-07-30,246,"BOB BRATINA, Bob Bratina, Bob Bratina, M.P., Bob Brattina, Bon Bratina"
Bob Carberry,Assistant Secretary,2008-11-26,2016-05-30,30,"Bob Carberry, Bob Carbery"
Bob Dechert,Member of Parliament,2009-10-07,2015-02-03,88,"BOB DECGERT, Bob Dechert, Bob Deichart, Bob Dekert, Bob Diechart"
Bob Fay,"Deputy Chief, Canadian Economic Analysis Department",2016-07-18,2016-07-18,1,Bob Fay
Bob Gowe,Manager,2013-11-01,2013-11-01,1,Bob Gowe
Bob Hamilton,Deputy Minister,2008-07-04,2024-03-05,386,Bob Hamilton
Bob Hanna,Assistant Superintendent,2009-04-23,2009-04-23,1,Bob Hanna
Bob Ingratta,Chair of the Board,2021-10-22,2021-10-22,1,Bob Ingratta
Bob Jones,Director,2010-01-06,2016-12-15,13,Bob Jones
Bob Khanga,Chief of Staff,2008-12-01,2008-12-01,1,Bob Khanga
Bob Klager,Chief of Staff,2008-11-28,2009-12-17,41,"Bob Klagen, Bob Klager, Bob Klanger"
Bob Lanouette,Director General,2016-05-13,2016-05-13,1,Bob Lanouette
Bob Leore,Manager,2016-02-02,2024-11-06,9,Bob Leore
Bob Mccann,Chief Warrant Officer,2024-02-28,2024-02-28,1,Bob McCann
Bob Mccubbing,Senior Trade Commissioner,2024-09-23,2024-09-23,1,Bob McCubbing
Bob Mclean,Director General,2008-12-16,2017-03-23,3,Bob McLean
Bob Naufal,Manager,2018-05-07,2019-02-19,4,Bob Naufal
Bob Nault,Member of Parliament,2015-11-11,2019-05-07,50,"Bob Nault, Bob nault, Hon Bob Nault, PC, Hon. Bob Nault"
Bob Nawolsky,Regional Director,2012-07-12,2023-02-22,6,Bob Nawolsky
Bob Noakes,"Senior Manager, Telemarketing Regulation",2009-03-02,2009-04-15,4,Bob Noakes
Bob Papanikolaou,Senior Analyst,2014-12-09,2018-12-04,8,Bob Papanikolaou
Bob Paquin,Head of Office,2022-06-24,2022-06-24,1,Bob Paquin
Bob Paulson,"Commissioner, RCMP",2012-06-20,2012-06-20,1,Bob Paulson
Bob Peterson,Senator,2011-06-14,2011-10-13,3,Bob Peterson
Bob Publicover,Trade Commissioner,2008-11-18,2008-11-18,1,Bob Publicover
Bob Rae,Member of Parliament,2008-07-14,2025-05-07,155,"BOB RAE, Bob  Rae , Bob Rae, Hon. Bob Rae, Honourable Bob Rae, The Honourable Bob  Rae , The Honourable Bob Rae, The Honourable Bob Rae, P.C., M.P., bob rae"
Bob Runciman,Senator,2010-10-20,2017-07-06,49,"Bob Runciman, Bob Runcimen, Bon Runciman, The Honourable Senator Bob Runciman"
Bob Sambasivan,Political Advisor,2019-08-27,2019-08-27,1,Bob Sambasivan
Bob Saroya,Member of Parliament,2016-02-09,2021-06-18,41,"Bob Saroya, Bob Soraya"
Bob Snyder,Senior Program Officer,2008-11-21,2008-11-21,1,Bob Snyder
Bob Sopuck,Member of Parliament,2012-03-12,2019-06-18,18,"Bob Sopuck, Bon Sopuck"
Bob Zimmer,Member of Parliament,2011-06-01,2025-03-17,371,"Bob   Zimmer  , Bob  Zimmer, Bob  Zimmner , Bob Zimmer, Bob Zimmer "
Bob Zimmerman,Member of Parliament,2016-04-18,2016-04-18,1,Bob Zimmerman
Bobbi Macleod,Supply Team Leader,2023-12-07,2023-12-07,1,Bobbi Macleod
Bobby Chauhan,Director,2016-11-22,2024-06-06,13,Bobby Chauhan
Bobby Kelly,Chief of Staff,2021-11-18,2025-03-31,9,"Bobby  Kelly, Bobby Kelly, Bobby Kelly "
Bobby Kwon,President and Chief Executive Officer,2021-06-15,2025-01-08,8,"Bobby  Kwon, Bobby Kwan, Bobby Kwon"
Bobby Matheson,Director General,2011-06-17,2018-01-18,8,Bobby Matheson
Bobby Morrissey,Member of Parliament,2016-10-25,2024-04-10,7,"Bobby Morrisey, Bobby Morrissey"
Bobby-jo Peebles,Senior Investment Analyst,2023-06-05,2023-12-05,8,Bobby-Jo Peebles
Boda Ammar,Communications Assistant,2023-03-17,2023-03-17,1,Boda Ammar
Bogdan Ciobanu,Vice President,2012-06-27,2016-09-22,10,Bogdan Ciobanu
Bogdan Makuc,Director,2016-10-17,2023-11-15,5,"Bogdan Makuc, Bogdan Makuc "
Bogden Jacqueline,Deputy Secretary to the Cabinet,2022-03-24,2022-03-24,1,Bogden Jacqueline
Bohdana Dutka,Director General,2017-07-26,2021-06-24,9,Bohdana Dutka
Boisvert Frederik,Assistant,2015-06-10,2015-08-19,2,Boisvert Frederik
Bojan Pavlovic,"Senior Assistant Deputy Minister, Service Delivery and Management",2024-11-21,2024-11-21,1,Bojan Pavlovic
Bonita Gagne,Policy Analyst,2023-12-01,2023-12-01,1,Bonita Gagne
Bonita Wacholtz,Unknown,2024-07-31,2024-07-31,1,Bonita Wacholtz
Bonita Zarrillo,Member of Parliament,2021-11-03,2025-03-13,174,"Bonita  Zarillo, Bonita  Zarillo , Bonita  Zarrillo, Bonita  Zarrillo , Bonita Zarillo, Bonita Zarrillo, Bonita Zarrilo"
Bonnie Antcliffe,"Associate Director General, Regional",2020-06-12,2021-03-26,2,Bonnie Antcliffe
Bonny Berger,Commercial and Economic Counsellor and Head of Commercial Section,2022-05-04,2024-12-03,9,"Bonnie Berger, Bonny Berger"
Bonnie Cohen,Sector Specialist,2021-03-23,2022-05-04,3,Bonnie Cohen
Bonnie Crombie,Member of Parliament,2010-09-13,2011-04-27,44,Bonnie Crombie
Bonnie Feigenbaum,Constituency Assistant,2016-11-09,2016-11-17,3,Bonnie Feigenbaum
Bonnie Fung,Director,2024-09-11,2024-09-11,1,Bonnie Fung
Bonnie James,"Manager, Policy and Outreach",2009-11-24,2009-11-24,1,Bonnie James
Bonnie Leask,Special Advisor,2016-04-15,2017-02-16,32,"Bonnie LEASK, Bonnie Leask, Bonnie Least, Bonnie Lesak"
Bonny Wong-fortin,Director General,2021-07-06,2021-12-10,4,"Bonny  Wong-Fortin, Bonny Wong-Fortin"
Boon Ng,Innovation Officer,2020-05-12,2021-04-15,2,Boon Ng
Boothe Paul,Deputy Minister,2011-09-27,2011-09-27,1,Boothe Paul
Borys Koba,Chief Information Officer,2008-12-05,2009-02-13,2,Borys Koba
Borys Wrzesnewskyj,Member of Parliament,2016-02-03,2019-07-03,34,"Boris Wrzesnewskyj, Borys Wryzesnewsky, Borys Wrzesnewsky, Borys Wrzesnewskyj"
Bosse Judith,Assistant Deputy Minister,2015-12-17,2015-12-17,1,Bossé Judith
Botham Richard,Assistant Deputy Minister,2013-05-16,2016-11-23,2,Botham Richard
Bouchard Laurie,Advance,2018-08-09,2018-08-09,2,Bouchard Laurie
Boucher Claude,"Advisor, Francophonie",2016-06-23,2016-06-23,1,Boucher Claude
Boucher Sylvie,Member of Parliament,2010-10-06,2010-10-06,1,Boucher Sylvie
Boughen Ray,Member of Parliament,2011-09-27,2011-09-27,1,Boughen Ray
Boulerice Alexandre,Member of Parliament,2012-02-23,2025-02-11,2,Boulerice Alexandre
Bouroumdou Naloum,"Ambassador, Republic of Chad",2024-05-28,2024-11-05,2,"Bouroumdou Naloum, Bouroumdou,  Naloum"
Bourque Marie-josee,Advisor,2021-11-17,2021-11-17,1,Bourque Marie-Josée
Boutin Michele,"Executive Director, Secretariat",2010-03-24,2010-03-24,1,Boutin Michele
Boyan Gerasimov,Director of Policy,2020-04-06,2024-04-25,285,"Boyan  Gasimov, Boyan  Gerasimov, Boyan Geramisov, Boyan Gerasimov, Boyan Gerasimov , Boyan Gerisamov, Boyan Gersimov"
