CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Patrick Hebert,Embassy of Canada,2020-10-22,2020-10-22,1,Patrick Hebert
Patrick Heign,Administrative Assistant,2022-07-05,2022-07-05,1,Patrick Heign
Patrick Hill,Executive Director and Senior General Counsel,2021-05-04,2021-05-20,2,Patrick Hill
Patrick Hines,Deputy Director,2022-05-27,2024-06-03,2,Patrick Hines
Patrick Hollier,Member's Assistant,2010-10-06,2010-10-06,1,Patrick Hollier
Patrick Hughes,Senior Economist,2014-01-15,2015-02-03,3,Patrick Hughes
Patrick Hum,Senior Director,2013-05-28,2025-05-29,146,"Patrick  Hum, Patrick Hum, Patrick Humm, patrick hum"
Patrick Huot,Officer,2018-12-19,2018-12-19,1,Patrick Huot
Patrick Hurens,"Director, Business Services to Manufacturing and Consumer Products",2014-11-20,2014-11-20,1,Patrick Hurens
Patrick Imbeau,"Advisor, Office of the Leader of the Opposition",2011-11-29,2011-11-29,2,Patrick Imbeau
Patrick Juneau,"Director, Aviation Safety Policy and Intelligence",2020-11-20,2023-04-20,35,Patrick Juneau
Patrick Kelly,Director General,2020-04-08,2025-05-22,11,"Patrick  Kelly, Patrick Kelly"
Patrick Kennedy,Director of Policy,2014-09-10,2014-09-10,1,Patrick Kennedy
Patrick Koch,"Unit Head, Technical Analysis",2018-09-26,2018-09-26,1,Patrick Koch
Patrick Latour,First Vice President,2015-05-21,2015-05-21,1,Patrick Latour
Patrick Lemay,Deputy Director,2023-06-14,2024-07-15,2,Patrick Lemay
Patrick Lloyd Brennan,Program Officer,2023-04-26,2023-04-26,1,Patrick Lloyd Brennan
Patrick Macintyre,"Policy Advisor to Minister of State, Science and Technology",2011-06-27,2012-10-26,4,Patrick MacIntyre
Patrick Macneill,Telecommunications Analyst,2019-02-04,2019-02-04,1,Patrick MacNeill
Patrick Mangan,Parliamentary Secretary Assistant,2022-02-08,2024-06-11,91,"Patrick  Mangan, Patrick  Mangan , Patrick Magan, Patrick Mangan, patrick mangan"
Patrick Managan,"Advisor, Ontario",2022-09-01,2022-09-01,1,Patrick Managan
Patrick Mcdonnell,Sergeant-at-Arms,2022-10-11,2024-01-15,2,Patrick McDonnell
Patrick Mcevenue,Acting Director,2021-02-02,2021-02-02,1,Patrick McEvenue
Patrick Mcintyre,Director of Policy,2009-11-23,2013-06-27,126,"Patrick McCintyre, Patrick McIntrye, Patrick McIntyre"
Patrick Mckinnon,"Director, General Operations",2020-10-08,2020-10-08,1,Patrick McKinnon
Patrick Mcnairnay,Senior Advisor,2020-04-27,2020-04-27,1,Patrick McNairnay
Patrick Mercier,Policy Advisor,2012-08-08,2014-03-13,273,"PATRICK MERCIER, Patirck Mercier, Patrck Mercier, Patrick Mercieer, Patrick Mercier"
Patrick Morissette,Director,2019-06-19,2019-06-19,1,Patrick Morissette
Patrick Murray-savard,Senior Administrative Assistant,2024-05-30,2024-05-30,1,Patrick Murray-Savard
Patrick Muttart,Deputy Chief of Staff,2008-11-17,2009-04-21,8,"PATRICK MUTTART, Patrick Muttart"
Patrick Mvudi,"Director, Transformation and Operational Effectiveness",2020-03-03,2020-03-03,1,Patrick Mvudi
Patrick Naud,Senior Policy Officer,2023-08-24,2023-08-24,1,patrick Naud
Patrick O'neill,Director General,2010-06-16,2016-01-27,3,Patrick O'Neill
Patrick Parisot,Ambassador,2010-11-16,2017-01-09,4,Patrick Parisot
Patrick Patrick Mcintyre,Director of Policy,2011-11-15,2011-11-15,1,Patrick Patrick McIntyre
Patrick Paul,"Digital Advisor, Facility Renewal",2024-05-09,2024-05-09,1,Patrick  Paul
Patrick Pearce,Deputy Director,2021-04-20,2024-12-13,3,Patrick Pearce
Patrick Pilot,Senior Programs Officer,2022-01-18,2022-01-18,1,Patrick Pilot
Patrick Plouffe,Senior Corporate Regulatory and Enforcement Advisor,2020-10-01,2020-10-01,2,Patrick Plouffe
Patrick Poirier,"Project Manager, Hydrogen",2024-03-20,2024-03-20,1,Patrick Poirier
Patrick Quealey,Director,2016-07-19,2017-10-17,3,Patrick Quealey
Patrick Riel,Partnership and Programming,2020-02-26,2023-10-04,4,Patrick Riel
Patrick Robitaille,"Vice President, Business Development",2020-02-18,2020-02-18,1,Patrick Robitaille
Patrick Rodgers,Policy Advisor,2014-11-04,2015-04-08,6,Patrick Rodgers
Patrick Rogers,Director of Policy,2009-03-31,2015-07-29,140,"Patrick Roger, Patrick Rogers, patrick rogers"
Patrick Sabourin,Director,2018-01-22,2018-01-22,1,Patrick Sabourin
Patrick Segsworth,Deputy Director,2024-04-10,2024-04-10,1,Patrick Segsworth
Patrick Smith,Senior Analyst,2019-12-23,2022-06-22,4,Patrick Smith
Patrick Speck,Director of Operations,2016-10-04,2024-11-26,6,Patrick Speck
Patrick Spicer,Analyst,2022-10-12,2024-10-29,3,Patrick Spicer
Patrick St-jacques,Parliamentary Secretary,2020-01-28,2020-12-11,3,Patrick St-Jacques
Patrick Stewart,Director General,2012-07-03,2020-01-31,4,"Dr. Patrick Stewart, Patrick Stewart"
Patrick Tanguy,Assistant Deputy Minister,2012-01-12,2021-12-10,49,"Patrick Tanguay, Patrick Tanguy"
Patrick Tavers,"Senior Advisor, Global Affairs",2023-02-07,2023-02-07,1,Patrick Tavers
Patrick Tobin,Director General,2015-02-06,2016-10-10,9,Patrick Tobin
Patrick Travers,Policy Advisor,2016-01-29,2025-02-21,207,"Patrick  Travers, Patrick  Travers , Patrick Travers, Patrick Travers , Patrick Traverse"
Patrick Tuns,Assistant to the Member,2015-03-20,2015-03-20,2,Patrick Tuns
Patrick Uguccioni,Legislative Assistant,2024-01-17,2024-08-19,13,"Patrick  Uguccioni, Patrick Uguccioni, Patrick Uguccioni , Patrick Ujuccioni, patrick uguccioni"
Patrick Van Gheel,"Ambassador, Embassy of Belgium in Canada",2024-05-28,2024-05-28,1,Patrick Van Gheel
Patrick Vaughan,"Special Assistant, Communications and Stakeholder Relations Manager",2023-01-16,2023-05-17,17,"Patrick  Vaughan, Patrick  Vaughan , Patrick Vaughan"
Patrick Vaughn,Policy Advisor,2023-02-03,2023-05-03,3,Patrick Vaughn
Patrick Verrault,"Deputy Director, Food Policy",2022-11-16,2022-11-16,1,Patrick Verrault
Patrick Verreault,"Deputy Director, Analysis and Framework Development",2022-05-09,2024-02-26,10,Patrick Verreault
Patrick Vincent,"Director General, Regional",2020-08-18,2020-09-16,2,Patrick Vincent
Patrick Watson,Senior Policy Analyst,2020-07-07,2020-07-07,1,Patrick Watson
Patrick Weiler,Member of Parliament,2019-12-18,2025-05-28,390,"Mr. Patrick Weiler, Patrick  Weiler, Patrick  Weiler , Patrick Weiler, Patrick Weiler , Patrick Weller"
Patrick White,Parliamentary Secretary Assistant,2013-10-30,2014-11-27,5,Patrick White
Patrick Wittman,Director of Operations,2015-08-06,2015-08-06,1,Patrick Wittman
Patrick Wittmann,Ambassador of Canada to Switzerland and Liechtenstein,2012-04-19,2025-03-24,5,Patrick Wittmann
Patrick Wolfe,Senior Investment Manager,2019-05-01,2024-11-27,9,Patrick Wolfe
Patrick Wright,Policy Analyst,2023-09-12,2023-09-12,1,Patrick Wright
Patrickhum Hum,Acting Director General,2024-06-18,2024-06-18,1,PatrickHum Hum
Patrizia Giolti,"Acting Director, Public Affairs and Strategic Communications",2023-05-26,2023-05-26,1,Patrizia Giolti
Patrizia Giuliotti,Trade Commissioner,2023-01-30,2025-01-14,2,Patrizia Giuliotti
Patry Giles,President and CEO,2017-07-21,2017-07-21,1,Patry Giles
Patrycja Wasacz,Acting Manager | Senior Policy Advisor,2024-07-11,2024-07-11,3,"Partycja Wasacz, Patrycja Wasacz, Patrycja Wasacz "
Patterson Dennis,Senator,2022-05-11,2022-05-11,1,Patterson Dennis
Patti Hadju,"Minister, Employment, Workforce Development and Labour",2017-10-03,2019-02-06,3,"Patti Hadju, Patty Hadjua"
Patti Kuntz,"Executive Director, Human Resources Council",2013-12-18,2013-12-18,1,Patti Kuntz
Patti Laboucane-benson,Senator,2019-01-15,2025-06-04,118,"Hon. Patti Laboucane Benson, Patti LaBoucane-Benson, Patti Laboucane Benson, Patti Laboucane-Benson, Patty Laboucane- Benson, The Honourable Patti  LaBoucane-Benson , The Honourable Patti LaBoucane-Benson"
Patti Lockyear,Executive Assistant,2013-11-26,2013-11-26,1,Patti Lockyear
Patti Miller,Chief Commissioner,2017-02-27,2020-05-14,9,Patti Miller
Patti Negrave,Deputy Director,2017-09-26,2019-03-26,3,Patti Negrave
Patton Mike,Director of Communications,2011-10-04,2011-10-04,1,Patton Mike
Patty Haijdu,Member of Parliament,2016-02-03,2016-02-03,1,Hon. Patty Haijdu
Patty Hajdu,"Minister, Health",2016-02-04,2025-06-13,405,"Hon. Patricia A. Hajdu, Hon. Patricia Hadju, Hon. Patricia Hajdu, Hon. Patty Hajdu, Hon. Patty Hajdu, P.C., M.P., Patricia A. Hajdu, Patricia Hadju, Patricia Hajdu, Patti Hajdu, Patty Hadju, Patty Hajdu, Patty Hajdu, P.C., M.P., Patty Hajjdu, The Honourable  Patty  Hajdu, P.C., M.P., The Honourable Patty  Hajdu, The Honourable Patty  Hajdu , The Honourable Patty  Hajdu, P.C., M.P., The Honourable Patty  Hajdu, P.C., M.P. , The Honourable Patty Hadju, P.C., M.P., The Honourable Patty Hajdu, The Honourable Patty Hajdu, MP, The Honourable Patty Hajdu, P.C., M.P."
Patty Hajdu P,"Minister, Indigenous Services Canada",2023-06-21,2023-06-21,1,"The Honourable Patty  Hajdu, P/C. M.P. "
Patty Rosher,Assistant Chief Commissioner,2021-04-20,2024-12-05,17,Patty Rosher
Patty Schultz,Staffer to Member of Parliament,2022-01-20,2022-01-20,1,Patty Schultz
Patty Tancorre,Executive Assistant,2010-09-29,2018-05-10,2,Patty Tancorre
Pau Woo,Senator,2017-11-30,2017-11-30,1,Pau Woo
Paul,Operations Manager,2019-02-04,2019-02-04,1,Paul Ma
Paul Allen,"Manager, Policy, Programmes, Communications",2024-01-19,2024-01-19,1,Paul Allen
Paul Arvanitidis,"Director, Tourism Policy",2013-07-18,2023-10-23,16,"Paul  Arvanitidies, Paul  Arvanitidis, Paul  Arvanitidis , Paul Arvanitidis, Paul Arvanitidis "
Paul Asselin,Senior Manager,2025-02-26,2025-02-26,1,Paul Asselin
Paul B,Executive Vice President and Chief Financial Officer,2009-02-16,2009-02-16,1,Paul B
Paul Bailey,Deputy Director,2015-02-18,2019-08-20,5,Paul Bailey
Paul Barran,Industrial Technology Advisor,2020-11-18,2020-11-18,2,Paul Barran
Paul Bears,Trade Commissioner,2017-12-06,2017-12-06,1,Paul Bears
Paul Beaudry,Deputy Governor,2019-05-09,2022-08-22,8,Paul Beaudry
Paul Benoit,Senior Policy Advisor,2008-07-07,2009-07-06,86,"Paul Beniot, Paul Benoit, Paul benoit"
Paul Blais-morisset,Data Analyst,2019-01-25,2019-01-29,2,Paul Blais-Morisset
Paul Boase,"Chief, Road Users",2016-11-30,2016-11-30,1,Paul Boase
Paul Boon,Parliamentary Affairs Advisor,2018-09-19,2022-10-27,12,Paul Boon
Paul Boothe,Senior Associate Deputy Minister,2008-07-02,2012-07-24,320,"Dr. Paul Boothe, Paul Booth, Paul Boothe, paul boothe"
Paul Boudreau,Chief Information Officer,2016-02-10,2023-07-18,3,"Paul  Boudreau , Paul Boudreau"
Paul Brogan,"Director, Market",2023-12-18,2024-06-17,4,Paul Brogan
Paul Burbank,Policy Advisor,2013-10-09,2015-09-07,61,"Paul Benbank, Paul Burbank"
Paul Buron,Executive Vice President and Chief Financial Officer,2009-02-03,2009-02-25,9,Paul Buron
Paul Calandra,Member of Parliament,2010-10-05,2015-06-03,159,"PAUL CALANDRA, Paul Calanadra, Paul Calandra, Paul Calandra, M.P., Paul Calandria, Paul Calendria"
Paul Carrigan,Special Advisor,2024-01-29,2024-11-26,20,"Paul  Carrigan, Paul Carrigan"
Paul Carter,Deputy Minister,2024-02-12,2024-02-12,1,Paul Carter
Paul Chayer,Director,2021-05-05,2023-10-25,5,Paul Chayer
Paul Chiang,Member of Parliament,2021-11-15,2025-03-11,102,"Paul  Chiang, Paul Chiang, Paul Chiang "
Paul Chilcott,Advisor to the Governor,2013-05-03,2024-10-22,19,Paul Chilcott
Paul Chowan,"Manager, Risk Management Strategies Division",2013-03-06,2013-03-06,1,Paul Chowan
Paul Chowhan,"Manager, Risk Management Bureau",2019-06-24,2019-06-24,1,Paul Chowhan
Paul Chung,Policy Analyst,2018-10-24,2018-10-24,1,Paul Chung
Paul Ciras,Policy and Program Leader,2024-08-26,2024-08-30,2,Paul Ciras
Paul Cohen,"Advisor, Industrial Technology",2012-11-22,2012-11-22,1,Paul Cohen
Paul Collins,"Senior Deputy Commissioner, Competition",2010-12-07,2010-12-07,1,Paul Collins
Paul Connors,Deputy Director,2010-12-10,2010-12-10,1,Paul Connors
Paul Cooke,Deputy Chief Information Officer,2020-11-12,2020-11-12,1,Paul Cooke
Paul Day,Vice President and Head of Investments,2012-02-29,2012-04-19,2,Paul Day
Paul De Civita,Director General,2011-09-14,2016-09-30,3,"Paul De Civita, Paul De Civitas, Paul de Civita"
Paul De Freitas,Constituency Assistant,2020-11-12,2024-03-28,4,"Paul De Freitas, Paul de Freitas"
Paul Demers,"Acting Regional Director, Programs, Atlantic",2024-10-08,2024-10-08,1,Paul Demers
Paul Denis,Community Economic Development Officer,2016-07-20,2016-07-20,1,Paul Denis
Paul Dewar,Member of Parliament,2009-11-05,2015-07-14,115,"Paul Dewar, Paul Dewar, M.P., Paul Deward, Paul W. Dewar"
Paul Dittmann,Board Member,2024-11-06,2024-11-06,1,Paul Dittmann
Paul Dube,Taxpayers' Ombudsman,2011-01-24,2013-11-20,8,"Paul (J Paul) Dubé, Paul Dube, Paul Dubé"
Paul Dyck,"Manager, Federal Negotiations",2023-02-16,2023-03-21,2,Paul Dyck
Paul Faucette,"Director, Parliamentary Affairs",2009-10-22,2024-09-26,53,"Paul  Faucette, Paul Faucette, Paul Faucette , Paul faucette, paul faucette"
Paul Fenton,Deputy Chief,2009-05-27,2009-05-27,1,Paul Fenton
Paul Fitzgerald,Senior Policy Advisor,2008-07-03,2015-03-25,48,"P:aul Fitzgerald, Paul FitzGerald, Paul Fitzgerald"
Paul Galveias,"Senior Export Controls Officer, Firearms",2018-08-16,2018-08-16,1,Paul Galveias
Paul Gendron,Manager,2019-01-03,2019-01-03,1,Paul Gendron
Paul George,"Deputy Director, Africa and Middle East",2009-12-18,2009-12-18,1,Paul George
Paul Giancarlo,Acting Senior Development Officer,2015-06-16,2015-06-16,1,Paul Giancarlo
Paul Gibbard,"Director, Venezuela Task Force",2009-01-27,2022-02-01,3,"Paul  Gibbard, Paul Gibbard"
Paul Gillis,Director General,2017-02-13,2024-10-29,9,Paul Gillis
Paul Girard,Chief Information Officer,2014-01-31,2022-02-14,5,Paul Girard
Paul Glover,Assistant Deputy Minister,2008-10-07,2022-02-10,360,"Paul Glover, Paul Grover, paul glover"
Paul Godbout,Trade Commissioner,2015-06-05,2015-06-05,1,Paul Godbout
Paul Godin,Director General,2009-03-26,2009-03-26,1,Paul Godin
Paul Goodwin,Economic Development Officer,2020-04-01,2021-05-19,2,Paul Goodwin
Paul Gorczynski,Constituency Assistant,2012-03-09,2012-03-09,1,Paul Gorczynski
Paul Gover,Associate Deputy Minister,2015-05-06,2015-05-06,1,Paul Gover
Paul Gregoire,Wildlife Biologist,2013-11-29,2013-11-29,1,Paul Gregoire
Paul Gregory,Director of Outreach,2019-04-10,2019-07-25,2,Paul Gregory
Paul Grewar,"Associate Analyst and Economist, Public Health, Youth and Culture",2023-11-08,2024-10-04,2,"Paul  Grewar, Paul Grewar"
Paul Guerra,Senior Policy Officer,2024-12-12,2024-12-12,1,Paul Guerra
Paul Gully,Senior Medical Advisor,2010-04-12,2010-07-30,2,Paul Gully
Paul Haddow,Senior Policy Advisor,2012-02-15,2012-02-15,1,Paul Haddow
Paul Halacha,Assistant Secretary to the Cabinet,2019-03-26,2020-06-19,2,"Paul Halacha, Paul Hulacha"
Paul Halucha,Associate Deputy Minister,2009-01-14,2025-06-03,1970,"Paul  Halucha, Paul Halucha, Paul Halucha "
Paul Haluka,Assistant Deputy Minister,2018-07-26,2018-07-26,1,Paul Haluka
Paul Haluncha,Deputy Secretary,2024-04-16,2024-04-16,1,Paul Haluncha
Paul Hamnett,Intern,2012-08-01,2012-08-01,1,Paul Hamnett
Paul Harrison,Legislative Assistant,2021-03-18,2022-06-09,4,"Paul  Harrison, Paul Harrison"
Paul Harrow,Director General,2008-09-11,2008-09-11,1,Paul Harrow
Paul Haulcha,Assistant Deputy Minister,2017-04-18,2017-04-18,1,Paul Haulcha
Paul Hebert,President,2025-01-08,2025-05-30,17,"Paul  Hébert, Paul Hebert, Paul Herbert, Paul Hébert"
Paul Hershaw,Director of Operations,2020-04-15,2023-07-07,111,"Paul  Hershaw, Paul Hershaw"
Paul Heuts,Policy Advisor,2013-08-19,2015-07-21,209,"Paul Heut, Paul Heuts, Paul Huet, Paul Huets, paul heuts"
Paul Hochsula,Assistant Deputy Minister,2017-01-19,2017-01-19,1,Paul Hochsula
Paul Hong,Senior Policy Advisor,2009-04-20,2014-01-31,43,"PAUL HONG, Paul Hong"
Paul Hubley,"Chief Executive Officer, Geoscientists Canada",2024-11-22,2025-05-12,2,Paul Hubley
Paul Hunt,Assistant Deputy Minister,2015-01-20,2015-01-20,1,Paul Hunt
Paul Huynh,Senior Advisor | Economist,2014-04-11,2025-03-05,18,"Paul Huynh, Paul Hyunh"
Paul Izdebeski,Senior Policy Advisor,2024-10-21,2024-10-21,1,Paul Izdebeski
Paul Izdebski,Policy Analyst,2018-08-16,2018-08-16,1,Paul Izdebski
Paul J. Halucha,Assistant Deputy Minister,2021-11-09,2021-11-09,1,Paul J. Halucha
Paul J. Sandhar-cruz,"Director General, Strategic Policy and Innovation",2024-04-15,2024-04-15,1,Paul J. Sandhar-Cruz
Paul James,President and Chief Executive Officer,2015-10-05,2015-10-05,1,Paul James
Paul Jane,"Senior Manager, CR",2020-04-30,2021-05-13,2,Paul Jane
Paul Japizian,Manager,2016-01-26,2016-01-26,1,Paul Japizian
Paul Jenkins,Senior Deputy Governor,2008-10-28,2010-04-06,4,Paul Jenkins
Paul Jorgenson,Outreach Officer,2023-04-12,2023-04-12,1,Paul Jorgenson
Paul Joseph,Trade Commissioner,2024-05-01,2024-10-24,4,"Paul  Joseph, Paul Joseph"
Paul Kaiser,Special Assistant,2022-02-24,2023-02-24,4,"Paul  Kaiser, Paul Kaiser"
Paul Kearns,Director,2016-09-20,2025-02-26,37,"Paul Kearn, Paul Kearns"
Paul Kirkconnell,Executive Vice President,2012-06-07,2012-08-24,2,Paul Kirkconnell
Paul Kluckner,Regional Director General,2013-09-16,2014-03-24,3,Paul Kluckner
Paul Komaromi,"Policy Advisor, Regional Affairs",2011-06-09,2015-07-14,124,"Paul Komaromi, Paul Komaromi,"
Paul Komaroni,Regional Affairs Advisor,2011-03-17,2013-11-19,2,"Paul Komaroni, Paul Komaronmi"
Paul Laanemets,Special Assistant,2010-02-16,2015-04-24,51,"Paul Laanements, Paul Laanemets, Paul laanemets, Paul laanments"
Paul Labrosse,Director General,2008-07-16,2009-01-21,2,"Mr. Paul Labrosse, Paul Labrosse"
Paul Labun,Staffer,2015-09-13,2015-09-13,1,Paul Labun
Paul Lacoste,"Chief Engineer and Manager, Engineering and Environmental Division",2016-03-22,2016-03-22,1,Paul Lacoste
Paul Lamontagne,Managing Director,2018-05-06,2018-05-06,1,Paul Lamontagne
Paul Larrivee,Manager,2022-02-14,2023-05-09,3,"Paul L'Arrivée, Paul Larrivee"
Paul Leblanc,Executive Vice President,2008-12-08,2017-01-26,19,"PAUL LEBLANC, Paul LeBlanc"
Paul Ledwell,Deputy Minister,2021-07-15,2025-03-12,18,"Paul  Ledwell, Paul Ledwell, Paul Ledwell , paul ledwell"
Paul Lefebvre,Member of Parliament,2016-02-01,2021-07-23,269,"Paul LeFebvre, Paul Lefebre, Paul Lefebrve, Paul Lefebvre, Paul Lefevbre"
Paul Littlewood,Regional Director,2012-09-10,2012-09-10,1,Paul Littlewood
Paul Loo,Director General,2018-11-21,2025-04-01,9,"Paul  Loo, Paul Loo"
Paul Lyon,Senior Scientific Advisor,2014-12-09,2014-12-09,1,Paul Lyon
Paul Macdonnell,"Mediator, FMCS",2012-02-06,2012-02-06,1,Paul Macdonnell
Paul Mackinnon,President,2011-03-14,2025-06-02,85,"Paul  MacKinnon, Paul MacKinnon, Paul Mackinnon"
Paul Maddison,Vice Admiral,2012-03-29,2013-04-08,4,Paul Maddison
Paul Manly,Member of Parliament,2019-05-13,2021-08-30,123,"Paul Manlely, Paul Manley, Paul Manly"
Paul Martin,Director General,2009-06-01,2022-07-21,12,Paul Martin
Paul Martins,Forestry Specialist,2017-03-30,2017-03-30,1,Paul Martins
Paul Maskell,"Chief of Staff, 3 Canadian Space Division",2022-09-27,2022-09-27,1,Paul Maskell
Paul Mason,"Senior Vice President, Business Transformation",2021-10-25,2023-03-03,3,"Paul  Mason, Paul Mason"
Paul Massicotte,Senator,2010-09-29,2024-09-30,58,"Hon. Paul J. Massicotte, Hon. Paul Massicottee, Paul  Massicotte, Paul J. Massicotte, Paul Massicote, Paul Massicotte, Paul-J. Massicotte, The Hon. Paul Massicotte, The Hon. Senator Paul J. Massicotte"
Paul Mayers,Vice President,2008-09-08,2017-11-29,114,"PAUL MAYERS, Paul Mayer, Paul Mayers, Paul Meyers"
Paul Mcarthur,Policy Analyst,2021-03-19,2021-12-02,4,"Paul McArthur, Paul McArthur "
Paul Mccarthy,Director of Policy,2016-01-21,2019-01-15,66,Paul McCarthy
Paul Mcintyre,Senator,2014-02-25,2019-03-20,21,"Paul E. McIntyre, Paul MacIntyre, Paul McIntyre, Paul Mcintyre, paul mcintyre"
Paul Mckinnon,Assistant Deputy Minister,2017-04-07,2017-11-29,3,Paul McKinnon
Paul Mcveigh,Industrial Technology Advisor,2021-09-29,2021-09-29,1,Paul McVeigh
Paul Mcviegh,"Advisor, Industry Science and Economic Development",2021-11-08,2021-11-08,1,Paul McViegh
Paul Megill,Business Risk Analyst,2022-10-11,2025-03-21,4,"Paul Megill, Paul Megill "
Paul Mills,Vice President,2011-07-15,2011-07-15,1,Paul Mills
Paul Mitchel,Senior Investment Analyst,2024-11-08,2024-11-08,1,Paul Mitchel
Paul Mockler,Senator,2018-10-17,2018-10-17,1,Paul Mockler
Paul Moen,Chief of Staff,2019-12-20,2025-06-05,548,"Paul  Moen, Paul  Moen , Paul Moen, Paul Moen "
Paul Morrison,Manager,2018-07-03,2025-05-22,6,"Paul Morrison, Paul Morrison, Sr."
Paul Mortensen,"Director, Energy Supply",2017-04-27,2017-04-27,1,Paul Mortensen
Paul Muller,Consultant,2009-08-20,2009-08-20,2,Paul Muller
Paul Murdoch,"Head, Marine Shipping Program - Marine Pollution Prevention",2013-03-12,2013-03-12,1,Paul Murdoch
Paul Neima,Director,2023-11-01,2023-11-01,1,Paul Neima
Paul Noble,Legislative Assistant,2012-11-28,2023-03-22,9,Paul Noble
Paul Norila,Senior Policy Analyst,2017-08-10,2024-11-26,12,"Paul Norila, Paul Norila "
Paul O'keefe,Director,2021-05-07,2025-05-15,71,"Paul  O'keefe, Paul  O’Keefe, Paul O'Keefe, Paul O'Keefe , Paul O'keefe, Paul O’Keefe"
Paul Oleniuk,Staffer,2017-12-07,2017-12-07,2,Paul Oleniuk
Paul Ormsby,Canadian Defence Attaché,2022-01-10,2022-01-10,1,Paul Ormsby
Paul Parete,"Program Officer, Great Lakes",2019-02-25,2019-02-25,1,Paul Parete
Paul Payette,"Director, Business Development",2024-11-19,2024-11-26,3,Paul Payette
Paul Pelletier,Director General,2019-09-26,2024-12-18,8,"Paul  Pelletier, Paul Pelletier"
Paul Peyton,"Chief, Force Development",2024-05-16,2024-05-16,1,Paul Peyton
Paul Piasko,Chief of Staff,2022-10-17,2022-10-17,1,Paul Piasko
Paul Pink,Manager,2022-04-06,2025-03-06,17,Paul Pink
Paul Place,Analyst,2020-07-23,2023-08-16,3,Paul Place
Paul Prosper,Senator,2023-11-15,2025-06-05,8,"Paul  Prosper, Paul Prosper, Paul Prosper , paul prosper"
Paul R. Samson,"Assistant Deputy Minister, Associated",2014-11-04,2019-05-09,2,Paul R. Samson
Paul Ragusa,Oil and Gas Specialist,2015-02-20,2015-06-05,5,Paul Ragusa
Paul Reader,Manager,2013-11-28,2024-06-05,2,Paul Reader
Paul Reed,Chief of Staff,2018-04-13,2023-02-14,2,Paul Reed
Paul Richer,"Manager, Network Technology",2019-09-18,2019-10-16,2,Paul Richer
Paul Robertson,"Minister, Economic",2008-11-03,2011-11-03,18,Paul Robertson
Paul Rochon,Deputy Minister,2009-10-30,2021-03-31,384,"Paul Rachon, Paul Rauchon, Paul Rochan, Paul Rochon, Paul Rochon -, Paul Roshon, paul rochon"
Paul Roe,Assistant,2016-03-08,2016-03-08,1,Paul Roe
Paul Rondeau,Director of Policy,2022-01-19,2022-01-19,1,Paul  Rondeau
Paul Rowe,Member of Parliament,2013-10-01,2018-04-26,3,Paul Rowe
Paul Roy,NMSO Team,2015-11-10,2015-11-12,2,Paul Roy
Paul Rutherford,Brigadier General,2016-01-25,2016-01-25,1,Paul Rutherford
Paul Samson,Assistant Deputy Minister,2011-11-28,2022-07-14,147,"Paul  Samson, Paul Sampson, Paul Samson"
Paul Sandhar-cruz,Director General,2013-11-28,2025-05-12,66,"Paul  Sandhar-Cruz, Paul Sandahar-Cruz, Paul Sandbar-Cruz, Paul Sandhar-Cruz"
Paul Schauerte,Unknown,2016-12-08,2017-01-08,2,Paul Schauerte
Paul Seear,Director of Policy,2011-06-22,2025-03-03,46,"Paul  Seear, Paul Seear, Paul Seer"
Paul Sheehan,Finance,2010-12-09,2010-12-09,1,Paul Sheehan
Paul Shiner,Lawyer,2017-12-12,2017-12-13,4,Paul Shiner
Paul Shuttle,Executive Director and Senior General Counsel,2013-04-08,2015-02-05,3,Paul Shuttle
Paul Smeaton,"Manager, Quality Division",2022-04-19,2022-04-19,1,Paul Smeaton
Paul Spooner,Deputy Director,2017-10-13,2020-11-23,2,Paul Spooner
Paul Sprout,Regional Director General,2008-08-08,2009-10-14,2,Paul Sprout
Paul Steinley,Member of Parliament,2020-02-20,2020-02-20,2,"Paul Steinley, Paul Steinly"
Paul Stesco,Senior Advisor,2021-03-03,2021-03-03,1,Paul stesco
Paul Szabo,Member of Parliament,2010-09-01,2011-03-23,15,Paul Szabo
Paul Terrien,Chief of Staff,2009-09-11,2010-10-08,4,Paul Terrien
Paul Thomas,Deputy Minister,2024-04-15,2024-04-15,1,Paul Thomas
Paul Thompson,Associate Deputy Minister,2008-09-03,2024-12-18,559,"Paul  Thompson, Paul  Thompson , Paul Thompson, Paul Thompson , Paul Thomson, Paul Thomspson, paul thompson"
Paul Thoppil,Indo-Pacific Trade Representative,2017-03-22,2025-05-09,79,"Paul J.  Thoppil, Paul Thoppil, Paul Thoppil "
Paul Treboutat,"Director, Investigations Rail/Pipeline",2020-12-02,2020-12-02,1,Paul Treboutat
Paul Turcotte,Director,2010-07-14,2020-09-17,5,Paul Turcotte
Paul Wagner,Acting Chief Technology Officer,2020-02-07,2025-04-08,80,"Paul Wagner, Paul wagner"
Paul Way,Director,2020-02-05,2024-05-29,10,Paul Way
Paul Wernick,Legislative Assistant,2016-06-16,2017-09-11,7,"Paul Wernick, Paul Wernik"
Paul West,Lead Negotiator,2023-02-16,2023-06-07,4,Paul West
Paul Wilson,Director of Policy,2008-07-15,2011-02-08,137,"Dr. Paul Wilson, Paul Wilson"
Paul Wynnyk,"Deputy Commander, Canadian Army",2012-10-15,2012-10-15,1,Paul Wynnyk
