comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2
410775,2017-10-26,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
411566,2017-10-26,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
413077,2017-10-26,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
410991,2017-10-30,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
412626,2017-10-30,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
413000,2017-10-30,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
416181,2017-10-30,Kathryn Nowers,"Policy Advisor, Office of the Minister of Health",1,Kathryn Nowers,"Policy Advisor, Office of the Minister of Health",Kathryn Nowers,Director of Policy
415455,2017-11-02,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
416966,2017-11-06,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
415638,2017-11-08,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
416672,2017-11-08,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
416908,2017-11-16,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
414576,2017-11-22,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
416040,2017-11-24,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
417153,2017-11-24,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
414471,2017-11-30,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
417369,2017-12-01,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
418197,2017-12-04,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
418307,2017-12-04,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
418082,2017-12-06,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
417667,2017-12-07,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
417656,2017-12-08,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
417705,2017-12-12,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
417706,2017-12-12,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
417621,2017-12-13,Kathryn Nowers,Policy Analyst,1,Kathryn Nowers,Policy Analyst,Kathryn Nowers,Director of Policy
417460,2017-12-13,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
417343,2017-12-18,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
417257,2017-12-20,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
417658,2017-12-20,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
418973,2018-01-08,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
418873,2018-01-15,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
419332,2018-01-17,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
418451,2018-01-18,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
420297,2018-01-25,Kathryn Nowers,"Director of Policy, Minister of Health",1,Kathryn Nowers,"Director of Policy, Minister of Health",Kathryn Nowers,Director of Policy
419566,2018-01-29,Kathryn Nowers,"Policy Advisor, Minister of Health",1,Kathryn Nowers,"Policy Advisor, Minister of Health",Kathryn Nowers,Director of Policy
418588,2018-01-29,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
418625,2018-01-30,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
420260,2018-01-30,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
418819,2018-02-01,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
418787,2018-02-02,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
418880,2018-02-06,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
419295,2018-02-06,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
420959,2018-02-08,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
419127,2018-02-08,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
419833,2018-02-08,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
419210,2018-02-09,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
421950,2018-02-12,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
421516,2018-02-12,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
421609,2018-02-14,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
420373,2018-02-15,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
422053,2018-02-15,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
420771,2018-02-22,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
420693,2018-02-23,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
420745,2018-02-26,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
421541,2018-02-28,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
420802,2018-02-28,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
420717,2018-03-01,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
423249,2018-03-02,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
423343,2018-03-06,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
429939,2018-03-06,Kathryn Nowers,"Director, Policy",1,Kathryn Nowers,"Director, Policy",Kathryn Nowers,Director of Policy
422189,2018-03-07,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
421316,2018-03-08,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
423801,2018-03-08,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
421317,2018-03-09,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
423803,2018-03-12,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
423806,2018-03-13,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
423799,2018-03-14,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
423278,2018-03-16,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
422877,2018-03-19,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
423808,2018-03-20,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
422703,2018-03-21,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
422714,2018-03-21,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
422798,2018-03-21,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
422855,2018-03-22,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
422934,2018-03-22,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
422953,2018-03-22,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
422854,2018-03-26,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
423082,2018-03-26,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
423023,2018-03-27,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
423795,2018-03-27,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
424064,2018-03-27,Kathryn Nowers,"Director, Policy",1,Kathryn Nowers,"Director, Policy",Kathryn Nowers,Director of Policy
424371,2018-03-28,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
424364,2018-03-28,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
423233,2018-03-29,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
423586,2018-04-03,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
424116,2018-04-03,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
424476,2018-04-03,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
425270,2018-04-03,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
425786,2018-04-03,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
426048,2018-04-03,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
425735,2018-04-04,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
424558,2018-04-05,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
425745,2018-04-05,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
425743,2018-04-06,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
424580,2018-04-11,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
426835,2018-04-11,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
424685,2018-04-17,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
424686,2018-04-17,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
424893,2018-04-17,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
425733,2018-04-17,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
425748,2018-04-17,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
424559,2018-04-18,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
424593,2018-04-18,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
424687,2018-04-18,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
425313,2018-04-18,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
424690,2018-04-24,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
424706,2018-04-24,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
425125,2018-04-24,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
425685,2018-04-24,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
425930,2018-04-24,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
427019,2018-04-24,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
425393,2018-04-24,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
425398,2018-04-24,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
424751,2018-04-25,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
424873,2018-04-25,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
424887,2018-04-25,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
426244,2018-04-25,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
426837,2018-04-25,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
424789,2018-04-25,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
425723,2018-04-26,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
424763,2018-04-26,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
428036,2018-05-03,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
426972,2018-05-04,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
427134,2018-05-08,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
427222,2018-05-08,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
428037,2018-05-08,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
425552,2018-05-09,Kathryn Nowers,Policy Advisor,1,Kathryn Nowers,Policy Advisor,Kathryn Nowers,Director of Policy
428034,2018-05-11,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
428023,2018-05-25,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
429157,2018-05-25,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
428021,2018-05-28,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
428028,2018-05-30,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
428027,2018-05-31,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
430367,2018-06-01,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
430524,2018-06-01,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
430847,2018-06-01,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
430872,2018-06-01,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
431009,2018-06-01,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
427725,2018-06-06,Kathryn Nowers,"Policy Advisor, Minister of Health",1,Kathryn Nowers,"Policy Advisor, Minister of Health",Kathryn Nowers,Director of Policy
427709,2018-06-07,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
428736,2018-06-08,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
428679,2018-06-11,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
430816,2018-06-11,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
429985,2018-06-15,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
430870,2018-06-18,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
430867,2018-06-19,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
430861,2018-06-20,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
431137,2018-06-20,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
431255,2018-06-21,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
430858,2018-06-22,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
429922,2018-06-26,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
430855,2018-06-27,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
429933,2018-06-28,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
432625,2018-07-04,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
432056,2018-07-11,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
432202,2018-07-11,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
430703,2018-07-12,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
431502,2018-07-12,Kathryn Nowers,"Director of Policy, Minister of Health",1,Kathryn Nowers,"Director of Policy, Minister of Health",Kathryn Nowers,Director of Policy
432146,2018-07-12,Kathryn Nowers,"Director of Policy, Minister of Health",1,Kathryn Nowers,"Director of Policy, Minister of Health",Kathryn Nowers,Director of Policy
431718,2018-07-17,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
431832,2018-07-19,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
431766,2018-07-30,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
432097,2018-07-31,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
431857,2018-08-03,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
433550,2018-08-03,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
432078,2018-08-07,Kathryn Nowers,Senior Policy Advisor,1,Kathryn Nowers,Senior Policy Advisor,Kathryn Nowers,Director of Policy
432320,2018-08-14,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
432389,2018-08-14,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
432667,2018-08-14,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
432796,2018-08-14,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
433252,2018-08-14,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
433320,2018-08-14,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
433036,2018-08-16,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
433283,2018-08-16,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
433346,2018-08-16,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
433395,2018-08-16,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
433987,2018-08-16,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
433911,2018-08-21,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
432816,2018-08-22,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
432903,2018-08-23,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
432887,2018-08-28,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
432888,2018-08-28,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
433037,2018-08-30,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
433551,2018-08-30,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
435110,2018-09-12,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
433474,2018-09-13,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
433959,2018-09-13,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
434031,2018-09-13,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
435823,2018-09-13,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
435836,2018-09-25,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
435096,2018-09-27,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
435799,2018-09-27,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
435866,2018-09-27,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
435903,2018-10-01,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
437353,2018-10-02,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
438546,2018-10-02,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
438554,2018-10-03,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
438556,2018-10-04,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
435854,2018-10-05,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
436555,2018-10-05,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
437843,2018-10-05,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
438500,2018-10-05,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
438565,2018-10-05,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
443102,2018-10-05,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
437520,2018-10-15,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
436109,2018-10-16,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
437793,2018-10-18,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
437907,2018-10-18,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
439642,2018-10-18,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
438656,2018-10-23,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
439483,2018-10-24,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
436654,2018-10-25,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
436707,2018-10-30,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
436726,2018-10-30,Kathryn Nowers,Director of Policy,1,Kathryn Nowers,Director of Policy,Kathryn Nowers,Director of Policy
