comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
590264,2023-12-04,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
590275,2023-12-04,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
589857,2023-12-11,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
589896,2023-12-11,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
590902,2023-12-11,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
593281,2024-01-12,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
593124,2024-01-26,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
593147,2024-01-29,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
592503,2024-01-30,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
591735,2024-02-06,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
591743,2024-02-06,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
594825,2024-02-06,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
597867,2024-02-26,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
597026,2024-02-29,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
600573,2024-03-01,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
623597,2024-03-05,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
599705,2024-04-11,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
605133,2024-04-18,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
605141,2024-04-18,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
605148,2024-04-18,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
605154,2024-04-18,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
602182,2024-04-22,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
602838,2024-04-22,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
604513,2024-04-30,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
606967,2024-05-01,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
602085,2024-05-02,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
602223,2024-05-03,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
606893,2024-05-03,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
603971,2024-05-06,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
606550,2024-05-06,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
606913,2024-05-27,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
606923,2024-05-28,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
605978,2024-05-30,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
610091,2024-06-10,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
609240,2024-06-25,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
613004,2024-07-11,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
611744,2024-07-26,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
611749,2024-07-26,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
613772,2024-08-29,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
616819,2024-09-24,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
623509,2024-10-02,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
617364,2024-10-08,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
618564,2024-10-15,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
618938,2024-10-15,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
619598,2024-10-15,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
621988,2024-10-24,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
622001,2024-10-24,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
627724,2024-11-14,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
626536,2024-11-28,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
633852,2025-02-07,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
633860,2025-02-07,Taylor Bachrach,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
524816,2022-03-02,Taylor Bachrach ,Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
500020,2021-03-18,"Taylor Bachrach, M.P.",Member of Parliament,1,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament,Taylor Bachrach,Member of Parliament
442276,2018-11-20,Taylor Gordon,Policy Advisor,1,Taylor Gordon,Policy Advisor,Taylor Gordon,Policy Advisor,Taylor Gordon,Policy Advisor
333389,2014-08-18,Taylor Gregory,Deputy Chief Public Health Officer,1,Taylor Gregory,Deputy Chief Public Health Officer,Taylor Gregory,Deputy Chief Public Health Officer,Taylor Gregory,Deputy Chief Public Health Officer
333402,2014-08-18,Taylor Gregory,Deputy Chief Public Health Officer,1,Taylor Gregory,Deputy Chief Public Health Officer,Taylor Gregory,Deputy Chief Public Health Officer,Taylor Gregory,Deputy Chief Public Health Officer
333685,2014-08-18,Taylor Gregory,Deputy Chief Public Health Officer,1,Taylor Gregory,Deputy Chief Public Health Officer,Taylor Gregory,Deputy Chief Public Health Officer,Taylor Gregory,Deputy Chief Public Health Officer
333694,2014-08-18,Taylor Gregory,Deputy Chief Public Health Officer,1,Taylor Gregory,Deputy Chief Public Health Officer,Taylor Gregory,Deputy Chief Public Health Officer,Taylor Gregory,Deputy Chief Public Health Officer
333695,2014-08-18,Taylor Gregory,Deputy Chief Public Health Officer,1,Taylor Gregory,Deputy Chief Public Health Officer,Taylor Gregory,Deputy Chief Public Health Officer,Taylor Gregory,Deputy Chief Public Health Officer
333699,2014-08-18,Taylor Gregory,Deputy Chief Public Health Officer,1,Taylor Gregory,Deputy Chief Public Health Officer,Taylor Gregory,Deputy Chief Public Health Officer,Taylor Gregory,Deputy Chief Public Health Officer
333702,2014-08-18,Taylor Gregory,Deputy Chief Public Health Officer,1,Taylor Gregory,Deputy Chief Public Health Officer,Taylor Gregory,Deputy Chief Public Health Officer,Taylor Gregory,Deputy Chief Public Health Officer
531034,2022-04-29,Taylor  Groenewoud,Senior Program Scientist,1,Taylor Groenewoud,Senior Program Scientist,Taylor Groenewoud,Senior Program Scientist,Taylor Groenewoud,Senior Program Scientist
531032,2022-04-22,Taylor Groenewoud,Senior Program Scientist,1,Taylor Groenewoud,Senior Program Scientist,Taylor Groenewoud,Senior Program Scientist,Taylor Groenewoud,Senior Program Scientist
491268,2020-11-17,Taylor Hartrick,Senior Policy Officer,1,Taylor Hartrick,Senior Policy Officer,Taylor Hartrick,Policy Analyst,Taylor Hartrick,Policy Analyst
500599,2021-03-05,Taylor Hartrick,Senior Policy Advisor,1,Taylor Hartrick,Senior Policy Advisor,Taylor Hartrick,Policy Analyst,Taylor Hartrick,Policy Analyst
531570,2022-03-30,Taylor Hartrick,Policy Advisor,1,Taylor Hartrick,Policy Advisor,Taylor Hartrick,Policy Analyst,Taylor Hartrick,Policy Analyst
539936,2022-07-15,Taylor Hartrick,Senior Policy Officer,1,Taylor Hartrick,Senior Policy Officer,Taylor Hartrick,Policy Analyst,Taylor Hartrick,Policy Analyst
546295,2022-10-25,Taylor Hartrick,Senior Policy Officer,1,Taylor Hartrick,Senior Policy Officer,Taylor Hartrick,Policy Analyst,Taylor Hartrick,Policy Analyst
556264,2023-01-10,Taylor Hartrick,Senior Policy Advisor,1,Taylor Hartrick,Senior Policy Advisor,Taylor Hartrick,Policy Analyst,Taylor Hartrick,Policy Analyst
581936,2023-10-31,Taylor Hartrick,Policy Analyst,1,Taylor Hartrick,Policy Analyst,Taylor Hartrick,Policy Analyst,Taylor Hartrick,Policy Analyst
359806,2015-07-07,Taylor Hladik,"Counsellor, Commercial",1,Taylor Hladik,"Counsellor, Commercial",Taylor Hladik,"Counsellor, Commercial",Taylor Hladik,"Counsellor, Commercial"
422889,2018-03-20,Taylor Hodgins,Policy Advisor,1,Taylor Hodgins,Policy Advisor,Taylor Hodgins,Staffer,Taylor Hodgins,Staffer
428174,2018-05-29,Taylor Hodgins,Staffer,1,Taylor Hodgins,Staffer,Taylor Hodgins,Staffer,Taylor Hodgins,Staffer
348708,2015-02-19,Taylor Johnson,Economist | Analyst,1,Taylor Johnson,Economist | Analyst,Taylor Johnson,Economist | Analyst,Taylor Johnson,Economist | Analyst
564883,2023-04-06,Taylor Komery,Procurement Officer,1,Taylor Komery,Procurement Officer,Taylor Komery,Procurement Officer,Taylor Komery,Procurement Officer
332297,2014-08-18,Taylor Pettit,Issues Manager,1,Taylor Pettit,Issues Manager,Taylor Pettit,Issues Manager,Taylor Pettit,Issues Manager
558470,2023-02-02,Taylor Roy,Member of Parliament,1,Taylor Roy,Member of Parliament,Taylor Roy,Member of Parliament,Taylor Roy,Member of Parliament
457498,2019-06-24,Taylor Suzanne,Policy Advisor,1,Taylor Suzanne,Policy Advisor,Taylor Suzanne,Policy Advisor,Taylor Suzanne,Policy Advisor
523339,2022-02-15,Tay Rubman,Legislative Assistant,1,Tay Rubman,Legislative Assistant,Tay Rubman,Legislative Assistant,Tay Rubman,Legislative Assistant
625905,2024-11-05,Tchilabalo Abaki,Acting High Commissioner for Togo | First Counsellor,1,Tchilabalo Abaki,Acting High Commissioner for Togo | First Counsellor,Tchilabalo Abaki,Acting High Commissioner for Togo | First Counsellor,Tchilabalo Abaki,Acting High Commissioner for Togo | First Counsellor
612185,2023-11-17,Tea Lalatovic,Analyst,1,Tea Lalatovic,Analyst,Tea Lalatovic,Analyst,Tea Lalatovic,Analyst
538687,2022-06-15,Teall Hall,Policy Analyst,1,Teall Hall,Policy Analyst,Teall Hall,Policy Analyst,Teall Hall,Policy Analyst
538688,2022-06-16,Teall Hall,Policy Analyst,1,Teall Hall,Policy Analyst,Teall Hall,Policy Analyst,Teall Hall,Policy Analyst
538691,2022-06-30,Teall Hall,Policy Analyst,1,Teall Hall,Policy Analyst,Teall Hall,Policy Analyst,Teall Hall,Policy Analyst
542041,2022-08-23,Teall Hall,Policy Analyst,1,Teall Hall,Policy Analyst,Teall Hall,Policy Analyst,Teall Hall,Policy Analyst
599967,2024-03-27,Teall Hall,Policy Analyst,1,Teall Hall,Policy Analyst,Teall Hall,Policy Analyst,Teall Hall,Policy Analyst
612472,2024-07-15,Teanna Lackner,Program Coordinator,1,Teanna Lackner,Program Coordinator,Teanna Lackner,Program Coordinator,Teanna Lackner,Program Coordinator
143954,2010-03-11,Ted Cook,Acting Chief,1,Ted Cook,Acting Chief,Ted Cook,Director,Ted Cook,Director
245200,2012-10-15,Ted Cook,"Senior Director, Legislation",1,Ted Cook,"Senior Director, Legislation",Ted Cook,Director,Ted Cook,Director
385774,2016-09-26,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
385775,2016-09-29,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
388901,2016-10-28,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
393022,2016-12-08,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
397235,2017-03-06,Ted Cook,"Director, Tax Policy Branch",1,Ted Cook,"Director, Tax Policy Branch",Ted Cook,Director,Ted Cook,Director
401390,2017-04-06,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
403491,2017-05-02,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
403527,2017-05-02,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
403732,2017-05-02,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
403712,2017-05-02,Ted Cook,Senior Chief,1,Ted Cook,Senior Chief,Ted Cook,Director,Ted Cook,Director
401398,2017-05-11,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
403292,2017-05-11,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
403514,2017-05-12,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
403534,2017-05-12,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
403539,2017-05-12,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
403705,2017-05-12,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
403736,2017-05-12,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
403517,2017-05-18,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
403545,2017-05-18,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
403546,2017-05-18,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
403709,2017-05-18,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
403738,2017-05-18,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
402492,2017-06-07,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
404617,2017-06-07,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
403562,2017-06-12,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
405415,2017-06-12,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
405812,2017-06-12,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
405814,2017-06-12,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
405816,2017-06-12,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
405915,2017-06-12,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
404310,2017-06-16,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
404305,2017-06-19,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
405204,2017-06-20,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
405424,2017-06-20,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
405813,2017-06-20,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
405815,2017-06-20,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
405817,2017-06-20,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
405914,2017-06-20,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
404447,2017-06-26,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
404450,2017-06-27,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
404653,2017-06-30,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
404654,2017-07-04,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
405378,2017-07-10,Ted Cook,Director,1,Ted Cook,Director,Ted Cook,Director,Ted Cook,Director
409610,2017-10-04,Ted Cook,Senior Legislative Chief,1,Ted Cook,Senior Legislative Chief,Ted Cook,Director,Ted Cook,Director
409620,2017-10-12,Ted Cook,Senior Legislative Chief,1,Ted Cook,Senior Legislative Chief,Ted Cook,Director,Ted Cook,Director
411458,2017-10-30,Ted Cook,Director of Tax Legislation,1,Ted Cook,Director of Tax Legislation,Ted Cook,Director,Ted Cook,Director
411977,2017-10-30,Ted Cook,Director of Tax Legislation,1,Ted Cook,Director of Tax Legislation,Ted Cook,Director,Ted Cook,Director
416620,2017-11-23,Ted Cook,"Director, Tax Legislation",1,Ted Cook,"Director, Tax Legislation",Ted Cook,Director,Ted Cook,Director
415889,2017-11-23,Ted Cook,Senior Legislative Chief,1,Ted Cook,Senior Legislative Chief,Ted Cook,Director,Ted Cook,Director
417519,2017-12-21,Ted Cook,"Director, Tax Legislation",1,Ted Cook,"Director, Tax Legislation",Ted Cook,Director,Ted Cook,Director
418255,2017-12-21,Ted Cook,"Director, Tax Legislation",1,Ted Cook,"Director, Tax Legislation",Ted Cook,Director,Ted Cook,Director
417666,2018-01-09,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
426105,2018-04-10,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
430551,2018-06-06,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
429816,2018-06-06,Ted Cook,"Director General, Tax Legislation",1,Ted Cook,"Director General, Tax Legislation",Ted Cook,Director,Ted Cook,Director
432811,2018-08-21,Ted Cook,"Director General, Tax Legislation",1,Ted Cook,"Director General, Tax Legislation",Ted Cook,Director,Ted Cook,Director
442744,2018-11-30,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
445111,2019-01-10,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
443456,2019-01-10,Ted Cook,"Director General, Tax Legislation",1,Ted Cook,"Director General, Tax Legislation",Ted Cook,Director,Ted Cook,Director
446127,2019-02-19,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
446181,2019-02-19,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
450698,2019-04-04,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
450810,2019-04-04,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
451230,2019-04-24,Ted Cook,"Director General, Tax Legislation Division",1,Ted Cook,"Director General, Tax Legislation Division",Ted Cook,Director,Ted Cook,Director
450828,2019-04-25,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
457948,2019-06-20,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
460632,2019-11-06,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
461614,2019-11-06,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
473422,2020-05-07,Ted Cook,"Director General, Tax Legislation Division",1,Ted Cook,"Director General, Tax Legislation Division",Ted Cook,Director,Ted Cook,Director
475822,2020-05-22,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
475633,2020-05-29,Ted Cook,"Director General, Tax Legislation",1,Ted Cook,"Director General, Tax Legislation",Ted Cook,Director,Ted Cook,Director
479422,2020-07-16,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
479429,2020-07-16,Ted Cook,"Director General, Tax Legislation",1,Ted Cook,"Director General, Tax Legislation",Ted Cook,Director,Ted Cook,Director
480904,2020-08-26,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
488782,2020-11-10,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
491906,2020-11-11,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
488783,2020-11-18,Ted Cook,Director General,1,Ted Cook,Director General,Ted Cook,Director,Ted Cook,Director
403074,2017-05-18,Teddy Markey,Legislative Assistant,1,Teddy Markey,Legislative Assistant,Teddy Markey,Chief of Staff,Teddy Markey,Chief of Staff
412995,2017-10-03,Teddy Markey,Legislative Assistant,1,Teddy Markey,Legislative Assistant,Teddy Markey,Chief of Staff,Teddy Markey,Chief of Staff
410522,2017-10-19,Teddy Markey,Legislative Assistant,1,Teddy Markey,Legislative Assistant,Teddy Markey,Chief of Staff,Teddy Markey,Chief of Staff
423609,2018-03-01,Teddy Markey,Legislative Assistant,1,Teddy Markey,Legislative Assistant,Teddy Markey,Chief of Staff,Teddy Markey,Chief of Staff
424944,2018-04-16,Teddy Markey,Chief of Staff,1,Teddy Markey,Chief of Staff,Teddy Markey,Chief of Staff,Teddy Markey,Chief of Staff
452505,2019-04-29,Teddy Markey,Chief of Staff,1,Teddy Markey,Chief of Staff,Teddy Markey,Chief of Staff,Teddy Markey,Chief of Staff
452981,2019-04-29,Teddy Markey,Chief of Staff,1,Teddy Markey,Chief of Staff,Teddy Markey,Chief of Staff,Teddy Markey,Chief of Staff
451203,2019-05-06,Teddy Markey,Chief of Staff,1,Teddy Markey,Chief of Staff,Teddy Markey,Chief of Staff,Teddy Markey,Chief of Staff
502829,2021-03-23,Teddy Markey,Chief of Staff,1,Teddy Markey,Chief of Staff,Teddy Markey,Chief of Staff,Teddy Markey,Chief of Staff
206611,2012-01-18,Ted E Menzies,"Minister of State, Finance",1,Ted E Menzies,"Minister of State, Finance",Ted E Menzies,"Minister of State, Finance",Ted Menzies,"Minister of State, Finance"
226936,2012-05-22,Ted E. Menzies,"Minister of State, Finance",1,Ted E. Menzies,"Minister of State, Finance",Ted E Menzies,"Minister of State, Finance",Ted Menzies,"Minister of State, Finance"
454139,2019-05-28,ted falk,Member of Parliament,1,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament
547693,2022-10-24,Ted  Falk,Member of Parliament,1,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament
608007,2024-05-23,Ted  Falk,Member of Parliament,1,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament
317431,2014-02-04,Ted Falk,Member of Parliament,1,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament
317448,2014-02-04,Ted Falk,Member of Parliament,1,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament
320129,2014-03-04,Ted Falk,Member of Parliament,1,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament
322194,2014-03-25,Ted Falk,Member of Parliament,1,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament
320474,2014-03-26,Ted Falk,Member of Parliament,1,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament
322612,2014-03-27,Ted Falk,Member of Parliament,1,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament
323509,2014-04-01,Ted Falk,Member of Parliament,1,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament
324256,2014-04-08,Ted Falk,Member of Parliament,1,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament
324341,2014-04-08,Ted Falk,Member of Parliament,1,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament
323805,2014-04-29,Ted Falk,Member of Parliament,1,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament
323807,2014-04-29,Ted Falk,Member of Parliament,1,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament,Ted Falk,Member of Parliament
