comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
532633,2022-05-10,Harrison Paul,Legislative Assistant,1,Harrison Paul,Legislative Assistant,Harrison Paul,Legislative Assistant,Harrison Paul,Legislative Assistant
579261,2023-09-25,Harrison Paul,Legislative Assistant,1,Harrison Paul,Legislative Assistant,Harrison Paul,Legislative Assistant,Harrison Paul,Legislative Assistant
579738,2023-09-28,Harrison Paul,"Director, Parliamentary Affairs",1,Harrison Paul,"Director, Parliamentary Affairs",Harrison Paul,Legislative Assistant,Harrison Paul,Legislative Assistant
579749,2023-09-28,Harrison Paul,"Director, Parliamentary Affairs",1,Harrison Paul,"Director, Parliamentary Affairs",Harrison Paul,Legislative Assistant,Harrison Paul,Legislative Assistant
598586,2024-03-19,Harrison Paul,Director of Operations,1,Harrison Paul,Director of Operations,Harrison Paul,Legislative Assistant,Harrison Paul,Legislative Assistant
598594,2024-03-19,Harrison Paul,Director of Operations,1,Harrison Paul,Director of Operations,Harrison Paul,Legislative Assistant,Harrison Paul,Legislative Assistant
461073,2019-02-05,Harris Qureshi,Legislative Assistant,1,Harris Qureshi,Legislative Assistant,Harris Qureshi,Legislative Assistant,Harris Qureshi,Legislative Assistant
430279,2018-06-25,Harri Viksstedt,Canadian Foreign Exchange Committee,1,Harri Viksstedt,Canadian Foreign Exchange Committee,Harri Viksstedt,Canadian Foreign Exchange Committee,Harri Viksstedt,Canadian Foreign Exchange Committee
376945,2016-04-19,Harri Vikstedt,Director,1,Harri Vikstedt,Director,Harri Vikstedt,Senior Director,Harri Vikstedt,Senior Director
406119,2017-07-25,Harri Vikstedt,Advisor,1,Harri Vikstedt,Advisor,Harri Vikstedt,Senior Director,Harri Vikstedt,Senior Director
407098,2017-07-25,Harri Vikstedt,"Member, CEFC - Bank of Canada",1,Harri Vikstedt,"Member, CEFC - Bank of Canada",Harri Vikstedt,Senior Director,Harri Vikstedt,Senior Director
407879,2017-08-24,Harri Vikstedt,Senior Director,1,Harri Vikstedt,Senior Director,Harri Vikstedt,Senior Director,Harri Vikstedt,Senior Director
294109,2013-10-01,Harry Borlase,Research Staff,1,Harry Borlase,Research Staff,Harry Borlase,Policy and Stakeholder Relations,Harry Borlase,Policy and Stakeholder Relations
301968,2013-10-08,Harry Borlase,Policy and Stakeholder Relations,1,Harry Borlase,Policy and Stakeholder Relations,Harry Borlase,Policy and Stakeholder Relations,Harry Borlase,Policy and Stakeholder Relations
520469,2022-01-12,Harry  Burton,Senior Policy Advisor,1,Harry Burton,Senior Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
429314,2018-05-29,Harry Burton,Special Assistant,1,Harry Burton,Special Assistant,Harry Burton,Director of Operations,Harry Burton,Director of Operations
436947,2018-10-23,Harry Burton,Assistant,1,Harry Burton,Assistant,Harry Burton,Director of Operations,Harry Burton,Director of Operations
450818,2019-04-09,Harry Burton,Legislative Assistant,1,Harry Burton,Legislative Assistant,Harry Burton,Director of Operations,Harry Burton,Director of Operations
454512,2019-05-15,Harry Burton,Legislative Assistant,1,Harry Burton,Legislative Assistant,Harry Burton,Director of Operations,Harry Burton,Director of Operations
456540,2019-06-19,Harry Burton,Legislative Assistant,1,Harry Burton,Legislative Assistant,Harry Burton,Director of Operations,Harry Burton,Director of Operations
465610,2020-02-11,Harry Burton,Special Assistant,1,Harry Burton,Special Assistant,Harry Burton,Director of Operations,Harry Burton,Director of Operations
479566,2020-04-16,Harry Burton,"Special Assistant, Operations and Regional Advisor",1,Harry Burton,"Special Assistant, Operations and Regional Advisor",Harry Burton,Director of Operations,Harry Burton,Director of Operations
476669,2020-06-04,Harry Burton,"Special Assistant, Operations and Regional Advisor, Atlantic Canada",1,Harry Burton,"Special Assistant, Operations and Regional Advisor, Atlantic Canada",Harry Burton,Director of Operations,Harry Burton,Director of Operations
481721,2020-08-17,Harry Burton,"Special Assistant, Operations and Regional Advisor, Atlantic Canada",1,Harry Burton,"Special Assistant, Operations and Regional Advisor, Atlantic Canada",Harry Burton,Director of Operations,Harry Burton,Director of Operations
485409,2020-09-16,Harry Burton,"Minister, Women and Gender Equality and Rural Economic Development",1,Harry Burton,"Minister, Women and Gender Equality and Rural Economic Development",Harry Burton,Director of Operations,Harry Burton,Director of Operations
502181,2021-03-24,Harry Burton,Special Assistant,1,Harry Burton,Special Assistant,Harry Burton,Director of Operations,Harry Burton,Director of Operations
504068,2021-05-11,Harry Burton,Special Assistant,1,Harry Burton,Special Assistant,Harry Burton,Director of Operations,Harry Burton,Director of Operations
507569,2021-05-11,Harry Burton,"Special Assistant, Operations | Regional Advisor, Atlantic Canada",1,Harry Burton,"Special Assistant, Operations | Regional Advisor, Atlantic Canada",Harry Burton,Director of Operations,Harry Burton,Director of Operations
506808,2021-06-04,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
511039,2021-06-04,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
510571,2021-06-08,Harry Burton,"Special Assistant, Operations and Regional Advisor, Atlantic Canada",1,Harry Burton,"Special Assistant, Operations and Regional Advisor, Atlantic Canada",Harry Burton,Director of Operations,Harry Burton,Director of Operations
511041,2021-06-11,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
509133,2021-06-16,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
511742,2021-07-21,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
512153,2021-07-21,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
512758,2021-07-22,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
511948,2021-07-23,Harry Burton,"Policy Advisor to the Minister, Women and Gender Equality Canada",1,Harry Burton,"Policy Advisor to the Minister, Women and Gender Equality Canada",Harry Burton,Director of Operations,Harry Burton,Director of Operations
516266,2021-07-26,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
518689,2021-12-15,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
521338,2022-01-12,Harry Burton,Special Advisor,1,Harry Burton,Special Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
523033,2022-01-27,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
529749,2022-03-03,Harry Burton,Senior Policy Advisor,1,Harry Burton,Senior Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
526128,2022-03-10,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
529750,2022-03-11,Harry Burton,Senior Policy Advisor,1,Harry Burton,Senior Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
530234,2022-03-15,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
528416,2022-03-24,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
528087,2022-03-24,Harry Burton,Senior Policy Advisor,1,Harry Burton,Senior Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
527066,2022-03-25,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
527792,2022-03-25,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
529653,2022-03-25,Harry Burton,Senior Policy Advisor,1,Harry Burton,Senior Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
530323,2022-04-28,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
530964,2022-04-29,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
531178,2022-05-05,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
530724,2022-05-06,Harry Burton,Senior Policy Advisor,1,Harry Burton,Senior Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
541899,2022-08-09,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
575083,2023-07-13,Harry Burton,Senior Policy Advisor,1,Harry Burton,Senior Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
577004,2023-09-14,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
578372,2023-09-14,Harry Burton,Policy Advisor,1,Harry Burton,Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
584052,2023-10-26,Harry Burton,Director,1,Harry Burton,Director,Harry Burton,Director of Operations,Harry Burton,Director of Operations
589062,2023-11-30,Harry Burton,Senior Policy Advisor,1,Harry Burton,Senior Policy Advisor,Harry Burton,Director of Operations,Harry Burton,Director of Operations
597225,2024-02-08,Harry Burton,Special Assistant,1,Harry Burton,Special Assistant,Harry Burton,Director of Operations,Harry Burton,Director of Operations
601140,2024-02-14,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
597229,2024-02-21,Harry Burton,Special Assistant,1,Harry Burton,Special Assistant,Harry Burton,Director of Operations,Harry Burton,Director of Operations
597239,2024-02-26,Harry Burton,Special Assistant,1,Harry Burton,Special Assistant,Harry Burton,Director of Operations,Harry Burton,Director of Operations
600289,2024-03-01,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
598862,2024-03-07,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
600391,2024-03-07,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
600784,2024-03-12,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
600294,2024-03-21,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
599541,2024-04-10,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
603522,2024-04-18,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
608162,2024-05-18,Harry Burton,Director of Policy,1,Harry Burton,Director of Policy,Harry Burton,Director of Operations,Harry Burton,Director of Operations
608167,2024-05-24,Harry Burton,Director of Policy,1,Harry Burton,Director of Policy,Harry Burton,Director of Operations,Harry Burton,Director of Operations
605816,2024-06-03,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
611084,2024-06-14,Harry Burton,Director of Policy,1,Harry Burton,Director of Policy,Harry Burton,Director of Operations,Harry Burton,Director of Operations
613022,2024-07-05,Harry Burton,Director of Policy,1,Harry Burton,Director of Policy,Harry Burton,Director of Operations,Harry Burton,Director of Operations
610125,2024-07-10,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
613028,2024-07-16,Harry Burton,Director of Policy,1,Harry Burton,Director of Policy,Harry Burton,Director of Operations,Harry Burton,Director of Operations
613031,2024-07-23,Harry Burton,Director of Policy,1,Harry Burton,Director of Policy,Harry Burton,Director of Operations,Harry Burton,Director of Operations
616945,2024-09-05,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
614273,2024-09-11,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
616979,2024-09-19,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
617202,2024-09-23,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
618102,2024-09-24,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
617013,2024-09-29,Harry Burton,Director of Policy,1,Harry Burton,Director of Policy,Harry Burton,Director of Operations,Harry Burton,Director of Operations
623979,2024-10-08,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
620469,2024-10-22,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
620851,2024-10-22,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
620862,2024-10-22,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
622951,2024-10-22,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
627696,2024-11-25,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
633591,2025-02-25,Harry Burton,Director of Operations,1,Harry Burton,Director of Operations,Harry Burton,Director of Operations,Harry Burton,Director of Operations
636441,2025-05-27,Harry Burton,"Assistant Director, Policy",1,Harry Burton,"Assistant Director, Policy",Harry Burton,Director of Operations,Harry Burton,Director of Operations
637147,2025-06-13,Harry Burton,Director of Policy,1,Harry Burton,Director of Policy,Harry Burton,Director of Operations,Harry Burton,Director of Operations
637165,2025-06-13,Harry Burton,Director of Policy,1,Harry Burton,Director of Policy,Harry Burton,Director of Operations,Harry Burton,Director of Operations
383677,2016-08-22,Harry Gill,Director,1,Harry Gill,Director,Harry Gill,Assistant Commissioner and Agency Security Officer,Harry Gill,Assistant Commissioner and Agency Security Officer
473659,2020-04-15,Harry Gill,Director General,1,Harry Gill,Director General,Harry Gill,Assistant Commissioner and Agency Security Officer,Harry Gill,Assistant Commissioner and Agency Security Officer
476808,2020-06-09,Harry Gill,"Director General, Small and Medium Business Audit Division",1,Harry Gill,"Director General, Small and Medium Business Audit Division",Harry Gill,Assistant Commissioner and Agency Security Officer,Harry Gill,Assistant Commissioner and Agency Security Officer
613327,2024-07-17,Harry Gill,Assistant Commissioner and Agency Security Officer,1,Harry Gill,Assistant Commissioner and Agency Security Officer,Harry Gill,Assistant Commissioner and Agency Security Officer,Harry Gill,Assistant Commissioner and Agency Security Officer
622701,2024-10-11,Harry Gill,Assistant Commissioner and Agency Security Officer,1,Harry Gill,Assistant Commissioner and Agency Security Officer,Harry Gill,Assistant Commissioner and Agency Security Officer,Harry Gill,Assistant Commissioner and Agency Security Officer
628417,2024-12-05,Harry McGuire,Legislative Assistant,1,Harry Mcguire,Legislative Assistant,Harry Mcguire,Legislative Assistant,Harry Mcguire,Legislative Assistant
634640,2025-03-19,Harry McGuire,Legislative Assistant,1,Harry Mcguire,Legislative Assistant,Harry Mcguire,Legislative Assistant,Harry Mcguire,Legislative Assistant
634646,2025-03-19,Harry McGuire,Legislative Assistant,1,Harry Mcguire,Legislative Assistant,Harry Mcguire,Legislative Assistant,Harry Mcguire,Legislative Assistant
516363,2021-11-08,Harry Olbach-Miller,Policy and Cabinet Affairs Advisor,1,Harry Olbach-miller,Policy and Cabinet Affairs Advisor,Harry Olbach-miller,Policy and Cabinet Affairs Advisor,Harry Olbach-miller,Policy and Cabinet Affairs Advisor
511188,2021-06-02,Harry Orbach-miller,Executive Assistant and Policy Team Coordinator,1,Harry Orbach-miller,Executive Assistant and Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
582444,2023-11-06,Harry  Orbach Miller,Senior Policy Advisor,1,Harry Orbach Miller,Senior Policy Advisor,Harry Orbach Miller,Policy Advisor,Harry Orbach Miller,Policy Advisor
554911,2023-01-23,Harry  Orbach-Miller,Policy Advisor,1,Harry Orbach-miller,Policy Advisor,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
560996,2023-03-07,Harry  Orbach-Miller,"Policy Advisor, Policy and Cabinet Affairs",1,Harry Orbach-miller,"Policy Advisor, Policy and Cabinet Affairs",Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
562831,2023-03-07,Harry  Orbach-Miller,"Policy Advisor, Policy and Cabinet Affairs",1,Harry Orbach-miller,"Policy Advisor, Policy and Cabinet Affairs",Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
609878,2024-06-26,Harry  Orbach-Miller,Policy Advisor,1,Harry Orbach-miller,Policy Advisor,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
546735,2022-10-20,Harry  Orbach-Miller ,Policy Advisor and Senior Coordinator,1,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
563422,2023-04-18,Harry  Orbach-Miller ,Policy Advisor,1,Harry Orbach-miller,Policy Advisor,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
595297,2024-02-28,Harry Orbach Miller,Policy Advisor,1,Harry Orbach Miller,Policy Advisor,Harry Orbach Miller,Policy Advisor,Harry Orbach Miller,Policy Advisor
475199,2020-05-11,Harry Orbach-Miller,Special Assistant,1,Harry Orbach-miller,Special Assistant,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
493199,2020-12-04,Harry Orbach-Miller,Executive Assistant and Policy Team Coordinator,1,Harry Orbach-miller,Executive Assistant and Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
494740,2021-01-26,Harry Orbach-Miller,Executive Assistant,1,Harry Orbach-miller,Executive Assistant,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
494702,2021-01-28,Harry Orbach-Miller,Executive Assistant,1,Harry Orbach-miller,Executive Assistant,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
499087,2021-02-03,Harry Orbach-Miller,Executive Assistant and Policy Team Coordinator,1,Harry Orbach-miller,Executive Assistant and Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
499987,2021-02-03,Harry Orbach-Miller,Executive Assistant and Policy Team Coordinator,1,Harry Orbach-miller,Executive Assistant and Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
499112,2021-02-10,Harry Orbach-Miller,Executive Assistant and Policy Team Coordinator,1,Harry Orbach-miller,Executive Assistant and Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
498871,2021-02-11,Harry Orbach-Miller,Executive Assistant and Policy Team Coordinator,1,Harry Orbach-miller,Executive Assistant and Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
498612,2021-02-12,Harry Orbach-Miller,"Executive Assistant and Policy Team Coordinator, Policy and Cabinet Affairs",1,Harry Orbach-miller,"Executive Assistant and Policy Team Coordinator, Policy and Cabinet Affairs",Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
499629,2021-02-18,Harry Orbach-Miller,"Coordinator, Policy and Cabinet Affairs | Executive Assistant to the Executive Director of Policy",1,Harry Orbach-miller,"Coordinator, Policy and Cabinet Affairs | Executive Assistant to the Executive Director of Policy",Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
502107,2021-03-18,Harry Orbach-Miller,Executive Assistant and Policy Team Coordinator,1,Harry Orbach-miller,Executive Assistant and Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
507509,2021-05-18,Harry Orbach-Miller,Executive Assistant and Policy Team Coordinator,1,Harry Orbach-miller,Executive Assistant and Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
508797,2021-05-26,Harry Orbach-Miller,Executive Assistant and Policy Team Coordinator,1,Harry Orbach-miller,Executive Assistant and Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
508004,2021-06-01,Harry Orbach-Miller,Executive Assistant and Policy Team Coordinator,1,Harry Orbach-miller,Executive Assistant and Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
510708,2021-06-01,Harry Orbach-Miller,Executive Assistant and Policy Team Coordinator,1,Harry Orbach-miller,Executive Assistant and Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
508900,2021-06-08,Harry Orbach-Miller,Executive Assistant and Policy Team Coordinator,1,Harry Orbach-miller,Executive Assistant and Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
516394,2021-11-10,Harry Orbach-Miller,Executive Assistant and Policy Team Coordinator,1,Harry Orbach-miller,Executive Assistant and Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
517165,2021-11-26,Harry Orbach-Miller,"Special Assistant, Administration and Special Projects",1,Harry Orbach-miller,"Special Assistant, Administration and Special Projects",Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
517530,2021-12-03,Harry Orbach-Miller,Policy Team Coordinator,1,Harry Orbach-miller,Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
520228,2021-12-17,Harry Orbach-Miller,"Coordinator, Policy and Cabinet Affairs | Executive Assistant to the Executive Director of Policy",1,Harry Orbach-miller,"Coordinator, Policy and Cabinet Affairs | Executive Assistant to the Executive Director of Policy",Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
519738,2021-12-17,Harry Orbach-Miller,Executive Assistant and Policy Team Coordinator,1,Harry Orbach-miller,Executive Assistant and Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
522497,2022-01-10,Harry Orbach-Miller,Policy Advisor,1,Harry Orbach-miller,Policy Advisor,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
520518,2022-01-20,Harry Orbach-Miller,Policy Advisor,1,Harry Orbach-miller,Policy Advisor,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
523148,2022-02-04,Harry Orbach-Miller,Policy Advisor,1,Harry Orbach-miller,Policy Advisor,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
522335,2022-02-11,Harry Orbach-Miller,Executive Assistant and Policy Team Coordinator,1,Harry Orbach-miller,Executive Assistant and Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
525328,2022-02-15,Harry Orbach-Miller,"Policy Advisor, Office of the Prime Minister",1,Harry Orbach-miller,"Policy Advisor, Office of the Prime Minister",Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
524450,2022-02-22,Harry Orbach-Miller,Executive Assistant and Policy Team Coordinator,1,Harry Orbach-miller,Executive Assistant and Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
526658,2022-02-22,Harry Orbach-Miller,Executive Assistant and Policy Team Coordinator,1,Harry Orbach-miller,Executive Assistant and Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
525557,2022-02-24,Harry Orbach-Miller,Policy Team Coordinator,1,Harry Orbach-miller,Policy Team Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
528737,2022-03-03,Harry Orbach-Miller,Senior Policy Advisor,1,Harry Orbach-miller,Senior Policy Advisor,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
529117,2022-03-10,Harry Orbach-Miller,"Policy Advisor and Senior Coordinator, Policy and Cabinet Affairs",1,Harry Orbach-miller,"Policy Advisor and Senior Coordinator, Policy and Cabinet Affairs",Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
528179,2022-03-17,Harry Orbach-Miller,Policy Advisor,1,Harry Orbach-miller,Policy Advisor,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
528183,2022-03-17,Harry Orbach-Miller,Policy Advisor,1,Harry Orbach-miller,Policy Advisor,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
528184,2022-03-17,Harry Orbach-Miller,Policy Advisor,1,Harry Orbach-miller,Policy Advisor,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
529482,2022-03-29,Harry Orbach-Miller,Policy Advisor and Senior Coordinator,1,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
531972,2022-04-14,Harry Orbach-Miller,Policy Advisor,1,Harry Orbach-miller,Policy Advisor,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
532291,2022-04-21,Harry Orbach-Miller,Policy Advisor,1,Harry Orbach-miller,Policy Advisor,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
530588,2022-04-27,Harry Orbach-Miller,Policy Advisor,1,Harry Orbach-miller,Policy Advisor,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
532148,2022-04-27,Harry Orbach-Miller,Policy Advisor,1,Harry Orbach-miller,Policy Advisor,Harry Orbach-miller,Policy Advisor and Senior Coordinator,Harry Orbach-miller,Policy Advisor and Senior Coordinator
