comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2
540511,2022-08-26,Olivier Cullen,"Acting Chief of Staff | Director, Operations and Outreach",1,Olivier Cullen,"Acting Chief of Staff | Director, Operations and Outreach",Olivier Cullen,Director of Operations
540679,2022-08-26,Olivier Cullen,"Acting Chief of Staff | Director, Operations and Outreach",1,Olivier Cullen,"Acting Chief of Staff | Director, Operations and Outreach",Olivier Cullen,Director of Operations
542337,2022-09-28,Olivier Cullen,"Director, Operations and Outreach",1,Olivier Cullen,"Director, Operations and Outreach",Olivier Cullen,Director of Operations
543771,2022-10-14,Olivier Cullen,"Director, Operations and Outreach",1,Olivier Cullen,"Director, Operations and Outreach",Olivier Cullen,Director of Operations
546678,2022-10-17,Olivier Cullen,Director of Operations,1,Olivier Cullen,Director of Operations,Olivier Cullen,Director of Operations
545612,2022-10-26,Olivier Cullen,"Acting Chief of Staff | Director, Operations and Outreach",1,Olivier Cullen,"Acting Chief of Staff | Director, Operations and Outreach",Olivier Cullen,Director of Operations
544774,2022-10-26,Olivier Cullen,"Director, Operations and Outreach",1,Olivier Cullen,"Director, Operations and Outreach",Olivier Cullen,Director of Operations
551889,2022-11-08,Olivier Cullen,"Acting Chief of Staff | Director, Operations and Outreach",1,Olivier Cullen,"Acting Chief of Staff | Director, Operations and Outreach",Olivier Cullen,Director of Operations
551919,2022-11-08,Olivier Cullen,"Acting Chief of Staff | Director, Operations and Outreach",1,Olivier Cullen,"Acting Chief of Staff | Director, Operations and Outreach",Olivier Cullen,Director of Operations
551921,2022-11-08,Olivier Cullen,"Acting Chief of Staff | Director, Operations and Outreach",1,Olivier Cullen,"Acting Chief of Staff | Director, Operations and Outreach",Olivier Cullen,Director of Operations
553910,2022-12-08,Olivier Cullen,Director of Operations,1,Olivier Cullen,Director of Operations,Olivier Cullen,Director of Operations
553759,2022-12-09,Olivier Cullen,Director of Operations,1,Olivier Cullen,Director of Operations,Olivier Cullen,Director of Operations
552563,2022-12-14,Olivier Cullen,Director of Operations,1,Olivier Cullen,Director of Operations,Olivier Cullen,Director of Operations
553746,2022-12-14,Olivier Cullen,Director of Operations,1,Olivier Cullen,Director of Operations,Olivier Cullen,Director of Operations
556691,2023-01-24,Olivier Cullen,Director of Operations,1,Olivier Cullen,Director of Operations,Olivier Cullen,Director of Operations
519723,2021-12-09,Olivier Cullen ,Chief of Staff,1,Olivier Cullen,Chief of Staff,Olivier Cullen,Director of Operations
461888,2019-12-11,Olivier Descheneau,Chief of Staff,1,Olivier Descheneau,Chief of Staff,Olivier Descheneau,Chief of Staff
486339,2020-03-20,Olivier Duchesmeau,Senior Advisor,1,Olivier Duchesmeau,Senior Advisor,Olivier Duchesneau,Senior Advisor
521456,2022-01-06,Olivier  Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
387217,2016-08-23,Olivier Duchesneau,"Deputy Director, Communication",1,Olivier Duchesneau,"Deputy Director, Communication",Olivier Duchesneau,Senior Advisor
404537,2017-06-21,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
405150,2017-06-22,Olivier Duchesneau,Acting Chief of Staff,1,Olivier Duchesneau,Acting Chief of Staff,Olivier Duchesneau,Senior Advisor
406008,2017-06-26,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
406787,2017-07-18,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
406267,2017-07-24,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
407235,2017-07-26,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
414199,2017-11-23,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
418173,2017-12-01,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
417579,2017-12-12,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
423355,2018-03-23,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
424860,2018-04-26,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
425100,2018-05-02,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
425489,2018-05-02,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
427170,2018-05-02,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
428964,2018-05-02,Olivier Duchesneau,Policy Advisor,1,Olivier Duchesneau,Policy Advisor,Olivier Duchesneau,Senior Advisor
428549,2018-05-24,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
432655,2018-06-12,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
431711,2018-07-30,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
433940,2018-08-20,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
434766,2018-09-10,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
434039,2018-09-14,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
436248,2018-10-15,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
438328,2018-10-18,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
438936,2018-10-18,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
440448,2018-11-06,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
443230,2018-12-10,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
443946,2018-12-17,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
443464,2018-12-20,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
443465,2019-01-11,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
445836,2019-01-11,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
445664,2019-02-13,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
445847,2019-02-13,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
445654,2019-02-15,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
447401,2019-02-15,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
447130,2019-02-21,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
447808,2019-02-21,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
446839,2019-03-07,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
449865,2019-03-07,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
449008,2019-03-28,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
449869,2019-03-28,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
449009,2019-04-05,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
449870,2019-04-05,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
451760,2019-04-30,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
454220,2019-05-23,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
455406,2019-05-23,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
458382,2019-07-29,Olivier Duchesneau,"Assistant Director, National Campaign",1,Olivier Duchesneau,"Assistant Director, National Campaign",Olivier Duchesneau,Senior Advisor
462420,2019-12-11,Olivier Duchesneau,Chief of Staff,1,Olivier Duchesneau,Chief of Staff,Olivier Duchesneau,Senior Advisor
464962,2020-01-14,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
463296,2020-01-20,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
464138,2020-01-23,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
463522,2020-01-29,Olivier Duchesneau,Policy Advisor,1,Olivier Duchesneau,Policy Advisor,Olivier Duchesneau,Senior Advisor
465251,2020-01-29,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
463214,2020-02-03,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
467930,2020-02-04,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
468351,2020-02-07,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
466076,2020-02-11,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
467424,2020-02-19,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
465637,2020-02-20,Olivier Duchesneau,Senior Advisor to the Prime Minister,1,Olivier Duchesneau,Senior Advisor to the Prime Minister,Olivier Duchesneau,Senior Advisor
465654,2020-02-24,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
465607,2020-02-27,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
466080,2020-02-28,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
468891,2020-03-04,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
486030,2020-03-16,Olivier Duchesneau,"Assistant Director, Communications",1,Olivier Duchesneau,"Assistant Director, Communications",Olivier Duchesneau,Senior Advisor
486029,2020-03-16,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
486031,2020-03-18,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
486032,2020-03-18,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
471002,2020-03-19,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
470415,2020-03-23,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
470421,2020-04-02,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
471053,2020-04-07,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
473619,2020-04-22,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
477910,2020-06-22,Olivier Duchesneau,Communications,1,Olivier Duchesneau,Communications,Olivier Duchesneau,Senior Advisor
476898,2020-06-23,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
477207,2020-06-30,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
479876,2020-07-02,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
479867,2020-07-03,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
479253,2020-07-28,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
481672,2020-08-18,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
482269,2020-08-28,Olivier Duchesneau,"Senior Advisor and Ministerial Liaison, Quebec",1,Olivier Duchesneau,"Senior Advisor and Ministerial Liaison, Quebec",Olivier Duchesneau,Senior Advisor
484254,2020-09-04,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
481196,2020-09-09,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
484688,2020-09-21,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
482997,2020-09-22,Olivier Duchesneau,Political Advisor and Communications Assistant,1,Olivier Duchesneau,Political Advisor and Communications Assistant,Olivier Duchesneau,Senior Advisor
484400,2020-09-25,Olivier Duchesneau,Policy Advisor,1,Olivier Duchesneau,Policy Advisor,Olivier Duchesneau,Senior Advisor
483303,2020-09-25,Olivier Duchesneau,Senior Advisor to the Prime Minister and Quebec Lead,1,Olivier Duchesneau,Senior Advisor to the Prime Minister and Quebec Lead,Olivier Duchesneau,Senior Advisor
492163,2020-10-01,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
488076,2020-10-09,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
485012,2020-10-09,Olivier Duchesneau,Senior Advisor to the Prime Minister and Quebec Lead,1,Olivier Duchesneau,Senior Advisor to the Prime Minister and Quebec Lead,Olivier Duchesneau,Senior Advisor
485015,2020-10-09,Olivier Duchesneau,Senior Advisor to the Prime Minister and Quebec Lead,1,Olivier Duchesneau,Senior Advisor to the Prime Minister and Quebec Lead,Olivier Duchesneau,Senior Advisor
488014,2020-10-16,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
485671,2020-10-22,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
491626,2020-11-04,Olivier Duchesneau,"Deputy Director, Communication",1,Olivier Duchesneau,"Deputy Director, Communication",Olivier Duchesneau,Senior Advisor
488784,2020-11-20,Olivier Duchesneau,Senior Advisor to the Prime Minister and Quebec Lead,1,Olivier Duchesneau,Senior Advisor to the Prime Minister and Quebec Lead,Olivier Duchesneau,Senior Advisor
492145,2020-12-18,Olivier Duchesneau,Senior Advisor to the Prime Minister and Quebec Lead,1,Olivier Duchesneau,Senior Advisor to the Prime Minister and Quebec Lead,Olivier Duchesneau,Senior Advisor
494170,2021-01-27,Olivier Duchesneau,Senior Advisor to the Prime Minister,1,Olivier Duchesneau,Senior Advisor to the Prime Minister,Olivier Duchesneau,Senior Advisor
500823,2021-03-12,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
507646,2021-05-07,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
507759,2021-05-18,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
508781,2021-05-25,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
508596,2021-05-27,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
510618,2021-06-22,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
512067,2021-07-29,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
517344,2021-11-18,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
516998,2021-11-25,Olivier Duchesneau,Senior Advisor to the Prime Minister,1,Olivier Duchesneau,Senior Advisor to the Prime Minister,Olivier Duchesneau,Senior Advisor
518785,2021-12-08,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
521459,2022-01-17,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
521462,2022-01-18,Olivier Duchesneau,Senior Advisor,1,Olivier Duchesneau,Senior Advisor,Olivier Duchesneau,Senior Advisor
373640,2016-03-30,Olivier Duhaime,Policy Advisor,1,Olivier Duhaime,Policy Advisor,Olivier Duhaime,Senior Special Assistant
382336,2016-07-14,Olivier Duhaime,Parliamentary Assistant,1,Olivier Duhaime,Parliamentary Assistant,Olivier Duhaime,Senior Special Assistant
385858,2016-09-26,Olivier Duhaime,Advisor to Member of Parliament,1,Olivier Duhaime,Advisor to Member of Parliament,Olivier Duhaime,Senior Special Assistant
388705,2016-10-18,Olivier Duhaime,Parliamentary Secretary,1,Olivier Duhaime,Parliamentary Secretary,Olivier Duhaime,Senior Special Assistant
425330,2017-10-19,Olivier Duhaime,Executive Assistant,1,Olivier Duhaime,Executive Assistant,Olivier Duhaime,Senior Special Assistant
424493,2017-10-19,Olivier Duhaime,Executive Assistant to Greg Fergus,1,Olivier Duhaime,Executive Assistant to Greg Fergus,Olivier Duhaime,Senior Special Assistant
434708,2018-10-05,Olivier Duhaime,Policy and Regional Advisor,1,Olivier Duhaime,Policy and Regional Advisor,Olivier Duhaime,Senior Special Assistant
439075,2018-10-17,Olivier Duhaime,Policy and Regional Advisor,1,Olivier Duhaime,Policy and Regional Advisor,Olivier Duhaime,Senior Special Assistant
441432,2018-12-03,Olivier Duhaime,Policy Advisor,1,Olivier Duhaime,Policy Advisor,Olivier Duhaime,Senior Special Assistant
440944,2018-12-06,Olivier Duhaime,Policy and Regional Advisor,1,Olivier Duhaime,Policy and Regional Advisor,Olivier Duhaime,Senior Special Assistant
443232,2018-12-19,Olivier Duhaime,Policy and Regional Advisor,1,Olivier Duhaime,Policy and Regional Advisor,Olivier Duhaime,Senior Special Assistant
445188,2019-01-18,Olivier Duhaime,Policy and Regional Advisor,1,Olivier Duhaime,Policy and Regional Advisor,Olivier Duhaime,Senior Special Assistant
444950,2019-02-05,Olivier Duhaime,Policy and Regional Advisor,1,Olivier Duhaime,Policy and Regional Advisor,Olivier Duhaime,Senior Special Assistant
446601,2019-02-26,Olivier Duhaime,"Policy and Regional Advisor for Quebec, Minister of Infrastructure and Communities",1,Olivier Duhaime,"Policy and Regional Advisor for Quebec, Minister of Infrastructure and Communities",Olivier Duhaime,Senior Special Assistant
446547,2019-02-28,Olivier Duhaime,"Policy and Regional Advisor, Quebec",1,Olivier Duhaime,"Policy and Regional Advisor, Quebec",Olivier Duhaime,Senior Special Assistant
447502,2019-02-28,Olivier Duhaime,Policy and Regional Affairs Advisor,1,Olivier Duhaime,Policy and Regional Affairs Advisor,Olivier Duhaime,Senior Special Assistant
449409,2019-03-13,Olivier Duhaime,Policy and Regional Advisor,1,Olivier Duhaime,Policy and Regional Advisor,Olivier Duhaime,Senior Special Assistant
452503,2019-04-02,Olivier Duhaime,"Policy and Regional Advisor, Quebec",1,Olivier Duhaime,"Policy and Regional Advisor, Quebec",Olivier Duhaime,Senior Special Assistant
449137,2019-04-09,Olivier Duhaime,Policy and Regional Advisor,1,Olivier Duhaime,Policy and Regional Advisor,Olivier Duhaime,Senior Special Assistant
451140,2019-04-09,Olivier Duhaime,Quebec Regional Advisor,1,Olivier Duhaime,Quebec Regional Advisor,Olivier Duhaime,Senior Special Assistant
452790,2019-04-11,Olivier Duhaime,Policy and Regional Advisor,1,Olivier Duhaime,Policy and Regional Advisor,Olivier Duhaime,Senior Special Assistant
452532,2019-04-15,Olivier Duhaime,"Policy and Regional Advisor, Quebec",1,Olivier Duhaime,"Policy and Regional Advisor, Quebec",Olivier Duhaime,Senior Special Assistant
450429,2019-04-16,Olivier Duhaime,Policy Advisor,1,Olivier Duhaime,Policy Advisor,Olivier Duhaime,Senior Special Assistant
450740,2019-04-18,Olivier Duhaime,Policy and Regional Advisor,1,Olivier Duhaime,Policy and Regional Advisor,Olivier Duhaime,Senior Special Assistant
455539,2019-05-13,Olivier Duhaime,Policy Advisor,1,Olivier Duhaime,Policy Advisor,Olivier Duhaime,Senior Special Assistant
454270,2019-05-22,Olivier Duhaime,Political and Regional Advisor for Quebec,1,Olivier Duhaime,Political and Regional Advisor for Quebec,Olivier Duhaime,Senior Special Assistant
455768,2019-05-23,Olivier Duhaime,"Policy and Regional Advisor, Quebec",1,Olivier Duhaime,"Policy and Regional Advisor, Quebec",Olivier Duhaime,Senior Special Assistant
455052,2019-05-27,Olivier Duhaime,Policy and Regional Advisor,1,Olivier Duhaime,Policy and Regional Advisor,Olivier Duhaime,Senior Special Assistant
459781,2019-08-08,Olivier Duhaime,Policy and Regional Advisor,1,Olivier Duhaime,Policy and Regional Advisor,Olivier Duhaime,Senior Special Assistant
458345,2019-08-08,Olivier Duhaime,"Policy and Regional Advisor, Quebec",1,Olivier Duhaime,"Policy and Regional Advisor, Quebec",Olivier Duhaime,Senior Special Assistant
464735,2020-01-27,Olivier Duhaime,Senior Operations Assistant,1,Olivier Duhaime,Senior Operations Assistant,Olivier Duhaime,Senior Special Assistant
464513,2020-01-27,Olivier Duhaime,"Senior Special Assistant, Operations",1,Olivier Duhaime,"Senior Special Assistant, Operations",Olivier Duhaime,Senior Special Assistant
464969,2020-01-28,Olivier Duhaime,Senior Special Assistant,1,Olivier Duhaime,Senior Special Assistant,Olivier Duhaime,Senior Special Assistant
465760,2020-02-12,Olivier Duhaime,Senior Special Assistant,1,Olivier Duhaime,Senior Special Assistant,Olivier Duhaime,Senior Special Assistant
467936,2020-02-18,Olivier Duhaime,Senior Special Assistant,1,Olivier Duhaime,Senior Special Assistant,Olivier Duhaime,Senior Special Assistant
466807,2020-02-19,Olivier Duhaime,Senior Special Assistant,1,Olivier Duhaime,Senior Special Assistant,Olivier Duhaime,Senior Special Assistant
468585,2020-02-20,Olivier Duhaime,Senior Special Assistant,1,Olivier Duhaime,Senior Special Assistant,Olivier Duhaime,Senior Special Assistant
467938,2020-02-21,Olivier Duhaime,Senior Special Assistant,1,Olivier Duhaime,Senior Special Assistant,Olivier Duhaime,Senior Special Assistant
488623,2020-03-03,Olivier Duhaime,Senior Special Assistant,1,Olivier Duhaime,Senior Special Assistant,Olivier Duhaime,Senior Special Assistant
466636,2020-03-10,Olivier Duhaime,Senior Policy Assistant,1,Olivier Duhaime,Senior Policy Assistant,Olivier Duhaime,Senior Special Assistant
482187,2020-03-10,Olivier Duhaime,Senior Special Assistant,1,Olivier Duhaime,Senior Special Assistant,Olivier Duhaime,Senior Special Assistant
469066,2020-03-27,Olivier Duhaime,"Senior Special Assistant, Operations",1,Olivier Duhaime,"Senior Special Assistant, Operations",Olivier Duhaime,Senior Special Assistant
488618,2020-04-17,Olivier Duhaime,Senior Special Assistant,1,Olivier Duhaime,Senior Special Assistant,Olivier Duhaime,Senior Special Assistant
473321,2020-04-28,Olivier Duhaime,"Senior Special Assistant, Operations",1,Olivier Duhaime,"Senior Special Assistant, Operations",Olivier Duhaime,Senior Special Assistant
473627,2020-04-30,Olivier Duhaime,Senior Special Assistant,1,Olivier Duhaime,Senior Special Assistant,Olivier Duhaime,Senior Special Assistant
478130,2020-06-15,Olivier Duhaime,"Senior Special Assistant, Operations",1,Olivier Duhaime,"Senior Special Assistant, Operations",Olivier Duhaime,Senior Special Assistant
478327,2020-06-23,Olivier Duhaime,Senior Special Assistant,1,Olivier Duhaime,Senior Special Assistant,Olivier Duhaime,Senior Special Assistant
476266,2020-06-23,Olivier Duhaime,"Senior Special Assistant, Operations",1,Olivier Duhaime,"Senior Special Assistant, Operations",Olivier Duhaime,Senior Special Assistant
476353,2020-06-25,Olivier Duhaime,Senior Policy Advisor,1,Olivier Duhaime,Senior Policy Advisor,Olivier Duhaime,Senior Special Assistant
478100,2020-06-25,Olivier Duhaime,"Senior Special Assistant, Operations",1,Olivier Duhaime,"Senior Special Assistant, Operations",Olivier Duhaime,Senior Special Assistant
476530,2020-06-26,Olivier Duhaime,"Senior Special Assistant, Operations",1,Olivier Duhaime,"Senior Special Assistant, Operations",Olivier Duhaime,Senior Special Assistant
477284,2020-06-30,Olivier Duhaime,"Senior Special Assistant, Operations",1,Olivier Duhaime,"Senior Special Assistant, Operations",Olivier Duhaime,Senior Special Assistant
479304,2020-07-28,Olivier Duhaime,"Senior Special Assistant, Operations",1,Olivier Duhaime,"Senior Special Assistant, Operations",Olivier Duhaime,Senior Special Assistant
481954,2020-08-12,Olivier Duhaime,Senior Special Assistant,1,Olivier Duhaime,Senior Special Assistant,Olivier Duhaime,Senior Special Assistant
480730,2020-08-26,Olivier Duhaime,"Senior Special Assistant, Operations",1,Olivier Duhaime,"Senior Special Assistant, Operations",Olivier Duhaime,Senior Special Assistant
480924,2020-09-01,Olivier Duhaime,Special Assistant,1,Olivier Duhaime,Special Assistant,Olivier Duhaime,Senior Special Assistant
487191,2020-10-02,Olivier Duhaime,Senior Advisor,1,Olivier Duhaime,Senior Advisor,Olivier Duhaime,Senior Special Assistant
488065,2020-10-05,Olivier Duhaime,Senior Advisor,1,Olivier Duhaime,Senior Advisor,Olivier Duhaime,Senior Special Assistant
488068,2020-10-07,Olivier Duhaime,Senior Advisor,1,Olivier Duhaime,Senior Advisor,Olivier Duhaime,Senior Special Assistant
488069,2020-10-21,Olivier Duhaime,Senior Advisor,1,Olivier Duhaime,Senior Advisor,Olivier Duhaime,Senior Special Assistant
488071,2020-10-22,Olivier Duhaime,Senior Advisor,1,Olivier Duhaime,Senior Advisor,Olivier Duhaime,Senior Special Assistant
488073,2020-10-27,Olivier Duhaime,Senior Advisor,1,Olivier Duhaime,Senior Advisor,Olivier Duhaime,Senior Special Assistant
