comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2
464046,2020-01-23,Parvinder Sachdeva,Policy Advisor,1,Parvinder Sachdeva,Policy Advisor,Parvinder Sachdeva,Policy Advisor
464345,2020-01-29,Parvinder Sachdeva,Deputy Director,1,Parvinder Sachdeva,Deputy Director,Parvinder Sachdeva,Policy Advisor
464921,2020-01-29,Parvinder Sachdeva,Deputy Director,1,Parvinder Sachdeva,Deputy Director,Parvinder Sachdeva,Policy Advisor
465013,2020-01-29,Parvinder Sachdeva,Deputy Director,1,Parvinder Sachdeva,Deputy Director,Parvinder Sachdeva,Policy Advisor
463475,2020-01-30,Parvinder Sachdeva,Deputy Director,1,Parvinder Sachdeva,Deputy Director,Parvinder Sachdeva,Policy Advisor
463481,2020-01-30,Parvinder Sachdeva,Deputy Director,1,Parvinder Sachdeva,Deputy Director,Parvinder Sachdeva,Policy Advisor
464188,2020-01-30,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
464575,2020-01-30,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
463225,2020-02-03,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
464152,2020-02-03,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
465677,2020-02-04,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
466770,2020-02-05,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
465135,2020-02-13,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
466901,2020-02-18,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
465823,2020-02-18,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
467811,2020-02-18,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
466065,2020-02-19,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
467818,2020-02-20,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
466781,2020-02-21,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
467808,2020-02-25,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
467817,2020-02-25,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
466240,2020-03-05,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
469961,2020-03-05,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
468279,2020-03-09,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
466670,2020-03-10,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
470067,2020-03-10,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
468820,2020-03-11,Parvinder Sachdeva,Assistant Director,1,Parvinder Sachdeva,Assistant Director,Parvinder Sachdeva,Policy Advisor
468821,2020-03-11,Parvinder Sachdeva,Assistant Director,1,Parvinder Sachdeva,Assistant Director,Parvinder Sachdeva,Policy Advisor
468828,2020-03-11,Parvinder Sachdeva,Assistant Director,1,Parvinder Sachdeva,Assistant Director,Parvinder Sachdeva,Policy Advisor
468829,2020-03-11,Parvinder Sachdeva,Assistant Director,1,Parvinder Sachdeva,Assistant Director,Parvinder Sachdeva,Policy Advisor
471261,2020-03-11,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
473375,2020-03-16,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
470808,2020-03-18,Parvinder Sachdeva,"Policy Advisor, Minister's Office",1,Parvinder Sachdeva,"Policy Advisor, Minister's Office",Parvinder Sachdeva,Policy Advisor
469733,2020-03-19,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
470533,2020-03-25,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
473389,2020-03-26,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
470485,2020-03-28,Parvinder Sachdeva,Policy Advisor,1,Parvinder Sachdeva,Policy Advisor,Parvinder Sachdeva,Policy Advisor
470612,2020-03-29,Parvinder Sachdeva,Policy Advisor,1,Parvinder Sachdeva,Policy Advisor,Parvinder Sachdeva,Policy Advisor
472809,2020-04-06,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
473503,2020-04-06,Parvinder Sachdeva,"Policy Advisor, Minister's Office",1,Parvinder Sachdeva,"Policy Advisor, Minister's Office",Parvinder Sachdeva,Policy Advisor
473501,2020-04-07,Parvinder Sachdeva,"Policy Advisor, Minister's Office",1,Parvinder Sachdeva,"Policy Advisor, Minister's Office",Parvinder Sachdeva,Policy Advisor
471443,2020-04-15,Parvinder Sachdeva,Deputy Director of Policy,1,Parvinder Sachdeva,Deputy Director of Policy,Parvinder Sachdeva,Policy Advisor
471408,2020-04-16,Parvinder Sachdeva,Policy Advisor,1,Parvinder Sachdeva,Policy Advisor,Parvinder Sachdeva,Policy Advisor
472482,2020-04-17,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
473765,2020-04-22,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
472679,2020-04-22,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
471768,2020-04-23,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
472392,2020-04-24,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
473333,2020-04-28,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
472813,2020-04-30,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
471775,2020-05-01,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
474904,2020-05-05,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
475081,2020-05-07,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
475192,2020-05-08,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
472347,2020-05-11,Parvinder Sachdeva,Policy Advisor,1,Parvinder Sachdeva,Policy Advisor,Parvinder Sachdeva,Policy Advisor
474852,2020-05-15,Parvinder Sachdeva,Policy Advisor,1,Parvinder Sachdeva,Policy Advisor,Parvinder Sachdeva,Policy Advisor
475084,2020-05-25,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
477362,2020-06-02,Parvinder Sachdeva,Deputy Director,1,Parvinder Sachdeva,Deputy Director,Parvinder Sachdeva,Policy Advisor
477403,2020-06-02,Parvinder Sachdeva,Policy Advisor,1,Parvinder Sachdeva,Policy Advisor,Parvinder Sachdeva,Policy Advisor
477277,2020-06-03,Parvinder Sachdeva,"Deputy Director, Policy to the Minister for Innovation, Science and Economic Development",1,Parvinder Sachdeva,"Deputy Director, Policy to the Minister for Innovation, Science and Economic Development",Parvinder Sachdeva,Policy Advisor
477507,2020-06-04,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
477646,2020-06-05,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
477645,2020-06-05,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
477886,2020-06-08,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
477285,2020-06-12,Parvinder Sachdeva,"Deputy Director, Policy to the Minister for Innovation, Science and Economic Development",1,Parvinder Sachdeva,"Deputy Director, Policy to the Minister for Innovation, Science and Economic Development",Parvinder Sachdeva,Policy Advisor
478102,2020-06-15,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
478268,2020-06-15,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
477700,2020-06-16,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
476219,2020-06-19,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
479538,2020-06-22,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
476348,2020-06-25,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
476351,2020-06-25,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
476350,2020-06-25,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
476356,2020-06-25,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
476565,2020-06-26,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
476650,2020-06-29,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
477633,2020-06-30,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
476645,2020-07-06,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
479932,2020-07-07,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
478362,2020-07-08,Parvinder Sachdeva,Deputy Director,1,Parvinder Sachdeva,Deputy Director,Parvinder Sachdeva,Policy Advisor
479044,2020-07-08,Parvinder Sachdeva,Deputy Director,1,Parvinder Sachdeva,Deputy Director,Parvinder Sachdeva,Policy Advisor
479322,2020-07-10,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
477892,2020-07-15,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
480183,2020-07-22,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
479403,2020-07-27,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
479909,2020-07-31,Parvinder Sachdeva,Deputy Director,1,Parvinder Sachdeva,Deputy Director,Parvinder Sachdeva,Policy Advisor
481659,2020-08-06,Parvinder Sachdeva,Deputy Director,1,Parvinder Sachdeva,Deputy Director,Parvinder Sachdeva,Policy Advisor
480174,2020-08-07,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
482265,2020-08-14,Parvinder Sachdeva,"Assistant Director, Policy",1,Parvinder Sachdeva,"Assistant Director, Policy",Parvinder Sachdeva,Policy Advisor
480928,2020-08-14,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
479825,2020-08-14,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
480434,2020-08-15,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
482143,2020-08-17,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
480463,2020-08-18,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
482433,2020-08-19,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
482383,2020-08-20,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
481812,2020-08-20,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
482133,2020-08-21,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
482300,2020-08-26,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
481663,2020-08-31,Parvinder Sachdeva,Deputy Director,1,Parvinder Sachdeva,Deputy Director,Parvinder Sachdeva,Policy Advisor
480878,2020-08-31,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
481739,2020-09-01,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
484691,2020-09-01,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
484934,2020-09-01,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
484234,2020-09-01,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
483277,2020-09-02,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
484958,2020-09-02,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
483995,2020-09-04,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
484352,2020-09-10,Parvinder Sachdeva,Deputy Director,1,Parvinder Sachdeva,Deputy Director,Parvinder Sachdeva,Policy Advisor
484780,2020-09-10,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
481372,2020-09-10,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
483534,2020-09-10,Parvinder Sachdeva,Senior Policy Advisor,1,Parvinder Sachdeva,Senior Policy Advisor,Parvinder Sachdeva,Policy Advisor
484289,2020-09-11,Parvinder Sachdeva,Policy Advisor,1,Parvinder Sachdeva,Policy Advisor,Parvinder Sachdeva,Policy Advisor
481887,2020-09-14,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
483811,2020-09-14,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
483909,2020-09-14,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
484390,2020-09-14,Parvinder Sachdeva,Policy Advisor,1,Parvinder Sachdeva,Policy Advisor,Parvinder Sachdeva,Policy Advisor
484723,2020-09-15,Parvinder Sachdeva,"Assistant Director, Policy",1,Parvinder Sachdeva,"Assistant Director, Policy",Parvinder Sachdeva,Policy Advisor
482226,2020-09-15,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
482602,2020-09-16,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
485147,2020-09-16,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
485122,2020-09-17,Parvinder Sachdeva,"Assistant Director, Policy",1,Parvinder Sachdeva,"Assistant Director, Policy",Parvinder Sachdeva,Policy Advisor
482774,2020-09-17,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
482661,2020-09-17,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
483204,2020-09-17,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
482682,2020-09-18,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
482971,2020-09-21,Parvinder Sachdeva,Deputy Director,1,Parvinder Sachdeva,Deputy Director,Parvinder Sachdeva,Policy Advisor
484962,2020-09-22,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
482874,2020-09-24,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
483051,2020-09-25,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
485215,2020-09-28,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
484377,2020-09-30,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
483859,2020-09-30,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
483118,2020-10-01,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
483215,2020-10-01,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
485792,2020-10-05,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
485302,2020-10-05,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
485494,2020-10-06,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
486692,2020-10-09,Parvinder Sachdeva,"Assistant Director, Policy",1,Parvinder Sachdeva,"Assistant Director, Policy",Parvinder Sachdeva,Policy Advisor
483910,2020-10-09,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
486932,2020-10-09,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
483781,2020-10-09,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
484181,2020-10-09,Parvinder Sachdeva,Policy Advisor,1,Parvinder Sachdeva,Policy Advisor,Parvinder Sachdeva,Policy Advisor
486493,2020-10-16,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
485528,2020-10-20,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
487500,2020-10-21,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
487273,2020-10-22,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
488132,2020-10-22,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
486426,2020-10-26,Parvinder Sachdeva,Deputy Director of Policy,1,Parvinder Sachdeva,Deputy Director of Policy,Parvinder Sachdeva,Policy Advisor
485800,2020-10-27,Parvinder Sachdeva,Deputy Director,1,Parvinder Sachdeva,Deputy Director,Parvinder Sachdeva,Policy Advisor
487432,2020-10-27,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
485673,2020-10-27,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
485684,2020-10-27,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
487102,2020-10-27,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
486394,2020-10-28,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
486396,2020-10-29,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
487528,2020-10-30,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
486902,2020-10-30,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
488004,2020-10-30,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
486641,2020-11-02,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
490329,2020-11-03,Parvinder Sachdeva,Director of Appointments,1,Parvinder Sachdeva,Director of Appointments,Parvinder Sachdeva,Policy Advisor
485961,2020-11-03,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
486222,2020-11-06,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
491134,2020-11-09,Parvinder Sachdeva,Director of Appointments,1,Parvinder Sachdeva,Director of Appointments,Parvinder Sachdeva,Policy Advisor
490526,2020-11-12,Parvinder Sachdeva,Director of Appointments,1,Parvinder Sachdeva,Director of Appointments,Parvinder Sachdeva,Policy Advisor
491216,2020-11-12,Parvinder Sachdeva,Director of Appointments,1,Parvinder Sachdeva,Director of Appointments,Parvinder Sachdeva,Policy Advisor
486820,2020-11-12,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
489707,2020-11-12,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
491316,2020-11-13,Parvinder Sachdeva,Director of Appointments,1,Parvinder Sachdeva,Director of Appointments,Parvinder Sachdeva,Policy Advisor
490512,2020-11-13,Parvinder Sachdeva,Senior Policy Advisor,1,Parvinder Sachdeva,Senior Policy Advisor,Parvinder Sachdeva,Policy Advisor
489222,2020-11-16,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
491701,2020-11-16,Parvinder Sachdeva,Policy Advisor,1,Parvinder Sachdeva,Policy Advisor,Parvinder Sachdeva,Policy Advisor
488407,2020-11-17,Parvinder Sachdeva,"Deputy Director, Policy",1,Parvinder Sachdeva,"Deputy Director, Policy",Parvinder Sachdeva,Policy Advisor
490465,2020-11-18,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
490888,2020-11-20,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
489775,2020-11-23,Parvinder Sachdeva,"Deputy Director, Office of the Minister of Innovation, Science and Economic Development Canada",1,Parvinder Sachdeva,"Deputy Director, Office of the Minister of Innovation, Science and Economic Development Canada",Parvinder Sachdeva,Policy Advisor
491270,2020-11-23,Parvinder Sachdeva,Director of Appointments,1,Parvinder Sachdeva,Director of Appointments,Parvinder Sachdeva,Policy Advisor
488611,2020-11-23,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
488615,2020-11-23,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
490475,2020-11-23,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
491559,2020-11-24,Parvinder Sachdeva,Director of Appointments,1,Parvinder Sachdeva,Director of Appointments,Parvinder Sachdeva,Policy Advisor
488647,2020-11-24,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
488692,2020-11-25,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
490562,2020-11-25,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
494104,2020-11-25,Parvinder Sachdeva,Director of Policy,1,Parvinder Sachdeva,Director of Policy,Parvinder Sachdeva,Policy Advisor
489172,2020-11-27,Parvinder Sachdeva,Director,1,Parvinder Sachdeva,Director,Parvinder Sachdeva,Policy Advisor
