comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2
581627,2023-10-17,Zachary Nixon,Director of Operations,1,Zachary Nixon,Director of Operations,Zachary Nixon,Senior Advisor
581549,2023-10-17,Zachary Nixon,Senior Advisor,1,Zachary Nixon,Senior Advisor,Zachary Nixon,Senior Advisor
583676,2023-10-17,Zachary Nixon,Senior Advisor,1,Zachary Nixon,Senior Advisor,Zachary Nixon,Senior Advisor
586974,2023-11-01,Zachary Nixon,Senior Advisor,1,Zachary Nixon,Senior Advisor,Zachary Nixon,Senior Advisor
586979,2023-11-20,Zachary Nixon,Senior Advisor,1,Zachary Nixon,Senior Advisor,Zachary Nixon,Senior Advisor
588958,2023-11-27,Zachary Nixon,Senior Advisor,1,Zachary Nixon,Senior Advisor,Zachary Nixon,Senior Advisor
592421,2024-01-15,Zachary Nixon,Senior Advisor,1,Zachary Nixon,Senior Advisor,Zachary Nixon,Senior Advisor
593513,2024-01-25,Zachary Nixon,Director of Operations,1,Zachary Nixon,Director of Operations,Zachary Nixon,Senior Advisor
597875,2024-02-23,Zachary Nixon,Director of Operations,1,Zachary Nixon,Director of Operations,Zachary Nixon,Senior Advisor
597876,2024-02-23,Zachary Nixon,Director of Operations,1,Zachary Nixon,Director of Operations,Zachary Nixon,Senior Advisor
597008,2024-02-26,Zachary Nixon,Policy Advisor,1,Zachary Nixon,Policy Advisor,Zachary Nixon,Senior Advisor
597805,2024-03-15,Zachary Nixon,Director of Operations,1,Zachary Nixon,Director of Operations,Zachary Nixon,Senior Advisor
601444,2024-04-12,Zachary Nixon,Director of Operations,1,Zachary Nixon,Director of Operations,Zachary Nixon,Senior Advisor
608633,2024-05-06,Zachary Nixon,Director of Operations,1,Zachary Nixon,Director of Operations,Zachary Nixon,Senior Advisor
611323,2024-06-04,Zachary Nixon,Director of Operations,1,Zachary Nixon,Director of Operations,Zachary Nixon,Senior Advisor
611537,2024-06-04,Zachary Nixon,"Director, Opera",1,Zachary Nixon,"Director, Opera",Zachary Nixon,Senior Advisor
612920,2024-07-29,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
614804,2024-08-19,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
614472,2024-08-28,Zachary Nixon,Special Advisor,1,Zachary Nixon,Special Advisor,Zachary Nixon,Senior Advisor
616243,2024-09-17,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
615285,2024-09-18,Zachary Nixon,"Regional Affairs Advisor, Ontario",1,Zachary Nixon,"Regional Affairs Advisor, Ontario",Zachary Nixon,Senior Advisor
616809,2024-09-19,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
615983,2024-09-23,Zachary Nixon,Regional Advisor,1,Zachary Nixon,Regional Advisor,Zachary Nixon,Senior Advisor
617392,2024-09-23,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
615516,2024-09-24,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
617219,2024-09-26,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
615698,2024-09-27,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
620593,2024-10-01,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
616034,2024-10-02,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
619483,2024-10-07,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
623099,2024-10-09,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
623481,2024-10-09,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
623741,2024-10-21,Zachary Nixon,Special Assistant,1,Zachary Nixon,Special Assistant,Zachary Nixon,Senior Advisor
619383,2024-10-28,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
620775,2024-10-29,Zachary Nixon,Regional Advisor,1,Zachary Nixon,Regional Advisor,Zachary Nixon,Senior Advisor
621893,2024-10-29,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
622688,2024-10-29,Zachary Nixon,Senior Advisor,1,Zachary Nixon,Senior Advisor,Zachary Nixon,Senior Advisor
619937,2024-10-31,Zachary Nixon,Regional Advisor,1,Zachary Nixon,Regional Advisor,Zachary Nixon,Senior Advisor
626146,2024-11-05,Zachary Nixon,Special Advisor,1,Zachary Nixon,Special Advisor,Zachary Nixon,Senior Advisor
625456,2024-11-18,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
623911,2024-11-19,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
625272,2024-12-04,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
630081,2025-01-24,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
635076,2025-03-17,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
636853,2025-05-21,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
636690,2025-05-22,Zachary Nixon,"Regional Advisor, Ontario",1,Zachary Nixon,"Regional Advisor, Ontario",Zachary Nixon,Senior Advisor
636150,2025-05-23,Zachary Nixon,Regional Ontario Desk,1,Zachary Nixon,Regional Ontario Desk,Zachary Nixon,Senior Advisor
550240,2022-12-09,Zachary  Pakkari,Legislative Assistant,1,Zachary Pakkari,Legislative Assistant,Zachary Pakkari,Legislative Assistant
593254,2024-01-31,Zachary Paquin-Dalaire,Policy Advisor,1,Zachary Paquin-dalaire,Policy Advisor,Zachary Paquin-dalaire,Policy Advisor
564479,2023-04-26,Zachary  Parkkari,Staffer,1,Zachary Parkkari,Staffer,Zachary Parkkari,Director of Policy
619397,2024-10-29,Zachary  Parkkari,Director of Policy,1,Zachary Parkkari,Director of Policy,Zachary Parkkari,Director of Policy
618653,2024-09-13,Zachary  Parkkari ,Director of Policy,1,Zachary Parkkari,Director of Policy,Zachary Parkkari,Director of Policy
525518,2022-02-09,Zachary Parkkari,Staffer to Member of Parliament,1,Zachary Parkkari,Staffer to Member of Parliament,Zachary Parkkari,Director of Policy
548480,2022-11-22,Zachary Parkkari,Director of Policy,1,Zachary Parkkari,Director of Policy,Zachary Parkkari,Director of Policy
556446,2023-01-25,Zachary Parkkari,Policy Advisor,1,Zachary Parkkari,Policy Advisor,Zachary Parkkari,Director of Policy
566535,2023-05-16,Zachary Parkkari,Executive Assistant,1,Zachary Parkkari,Executive Assistant,Zachary Parkkari,Director of Policy
566548,2023-05-16,Zachary Parkkari,Executive Assistant,1,Zachary Parkkari,Executive Assistant,Zachary Parkkari,Director of Policy
575234,2023-08-14,Zachary Parkkari,Director of Policy,1,Zachary Parkkari,Director of Policy,Zachary Parkkari,Director of Policy
590196,2023-12-14,Zachary Parkkari,Director of Policy,1,Zachary Parkkari,Director of Policy,Zachary Parkkari,Director of Policy
592290,2024-02-06,Zachary Parkkari,Advisor,1,Zachary Parkkari,Advisor,Zachary Parkkari,Director of Policy
595078,2024-02-26,Zachary Parkkari,Staffer,1,Zachary Parkkari,Staffer,Zachary Parkkari,Director of Policy
595880,2024-02-28,Zachary Parkkari,Assistant to Member of Parliament,1,Zachary Parkkari,Assistant to Member of Parliament,Zachary Parkkari,Director of Policy
603201,2024-04-10,Zachary Parkkari,Director of Policy,1,Zachary Parkkari,Director of Policy,Zachary Parkkari,Director of Policy
606947,2024-05-29,Zachary Parkkari,Staffer,1,Zachary Parkkari,Staffer,Zachary Parkkari,Director of Policy
616774,2024-09-11,Zachary Parkkari,Director of Parliamentary Affairs and Policy,1,Zachary Parkkari,Director of Parliamentary Affairs and Policy,Zachary Parkkari,Director of Policy
615443,2024-09-23,Zachary Parkkari,Director of Policy,1,Zachary Parkkari,Director of Policy,Zachary Parkkari,Director of Policy
616516,2024-09-24,Zachary Parkkari,Staffer,1,Zachary Parkkari,Staffer,Zachary Parkkari,Director of Policy
632771,2025-02-25,Zachary Parkkari,Director of Policy,1,Zachary Parkkari,Director of Policy,Zachary Parkkari,Director of Policy
636528,2025-05-15,Zachary Parkkari,"Director, Parliamentary Affairs",1,Zachary Parkkari,"Director, Parliamentary Affairs",Zachary Parkkari,Director of Policy
555731,2023-02-08,Zachary  Robichaud,Special Assistant,1,Zachary Robichaud,Special Assistant,Zachary Robichaud,Special Assistant
596704,2024-02-12,Zachary Rosentzveig,Senior Policy Officer,1,Zachary Rosentzveig,Senior Policy Officer,Zachary Rosentzveig,Senior Policy Advisor
601011,2024-04-10,Zachary Rosentzveig,Senior Policy Advisor,1,Zachary Rosentzveig,Senior Policy Advisor,Zachary Rosentzveig,Senior Policy Advisor
621846,2024-11-08,Zachary Rosentzveig,Senior Policy Advisor,1,Zachary Rosentzveig,Senior Policy Advisor,Zachary Rosentzveig,Senior Policy Advisor
636298,2025-05-14,Zachary Schantz,Economist,1,Zachary Schantz,Economist,Zachary Schantz,Economist
210247,2012-02-15,Zachary Segal,Parliamentary Intern,1,Zachary Segal,Parliamentary Intern,Zachary Segal,Parliamentary Intern
211561,2012-02-15,Zachary Segal,Parliamentary Intern,1,Zachary Segal,Parliamentary Intern,Zachary Segal,Parliamentary Intern
519261,2021-12-16,Zachary  Shantz,Analyst | Economist,1,Zachary Shantz,Analyst | Economist,Zachary Shantz,Analyst | Economist
564972,2023-05-11,Zachary Shantz,Analyst | Economist,1,Zachary Shantz,Analyst | Economist,Zachary Shantz,Analyst | Economist
565511,2023-05-11,Zachary Shantz,Analyst | Economist,1,Zachary Shantz,Analyst | Economist,Zachary Shantz,Analyst | Economist
591012,2023-11-14,Zachary  Skeith,"Senior Analyst, Cyber and International Cooperation",1,Zachary Skeith,"Senior Analyst, Cyber and International Cooperation",Zachary Skeith,"Senior Analyst, Cyber and International Cooperation"
568425,2023-05-29,Zachary Slawich,Legislative Assistant,1,Zachary Slawich,Legislative Assistant,Zachary Slawich,Legislative Assistant
440430,2018-11-27,Zachary Sykes,Legislative Assistant,1,Zachary Sykes,Legislative Assistant,Zachary Sykes,Legislative Assistant
533025,2022-05-09,Zachary Torok,"Regional Advisor, Ontario",1,Zachary Torok,"Regional Advisor, Ontario",Zachary Torok,"Regional Advisor, Ontario"
534430,2022-05-09,Zachary Torok,"Regional Advisor, Ontario",1,Zachary Torok,"Regional Advisor, Ontario",Zachary Torok,"Regional Advisor, Ontario"
539676,2022-07-11,Zachary Torok,"Advisor, Ontario Region",1,Zachary Torok,"Advisor, Ontario Region",Zachary Torok,"Regional Advisor, Ontario"
550041,2022-11-15,Zachary Torok,"Regional Advisor, Ontario",1,Zachary Torok,"Regional Advisor, Ontario",Zachary Torok,"Regional Advisor, Ontario"
560027,2023-03-09,Zachary Torok,Ontario Regional Advisor,1,Zachary Torok,Ontario Regional Advisor,Zachary Torok,"Regional Advisor, Ontario"
561415,2023-03-09,Zachary Torok,Policy Advisor,1,Zachary Torok,Policy Advisor,Zachary Torok,"Regional Advisor, Ontario"
561822,2023-03-09,Zachary Torok,Regional Advisor,1,Zachary Torok,Regional Advisor,Zachary Torok,"Regional Advisor, Ontario"
156930,2010-09-21,Zachary Vance,Assistant to Member of Parliament,1,Zachary Vance,Assistant to Member of Parliament,Zachary Vance,Assistant to Member of Parliament
453608,2019-05-14,Zach Dadson,Outreach and Community Relations,1,Zach Dadson,Outreach and Community Relations,Zach Dadson,Outreach and Community Relations
453609,2019-05-14,Zach Dadson,Outreach and Community Relations,1,Zach Dadson,Outreach and Community Relations,Zach Dadson,Outreach and Community Relations
456202,2019-06-05,Zach Dadson,Outreach and Community Relations,1,Zach Dadson,Outreach and Community Relations,Zach Dadson,Outreach and Community Relations
456817,2019-06-27,Zach Dadson,Outreach and Community Relations,1,Zach Dadson,Outreach and Community Relations,Zach Dadson,Outreach and Community Relations
521322,2022-01-12,Zach Dadson,"Manager, Community Outreach",1,Zach Dadson,"Manager, Community Outreach",Zach Dadson,Outreach and Community Relations
424132,2018-03-12,Zach Day,Military Assistant to the Minister of National Defence,1,Zach Day,Military Assistant to the Minister of National Defence,Zach Day,Military Assistant to the Minister of National Defence
636560,2025-05-15,Zach Downey,"Director, Parliamentary Affairs",1,Zach Downey,"Director, Parliamentary Affairs",Zach Downey,"Director, Parliamentary Affairs"
225287,2012-05-08,Zachery Nichols,Assistant to the Parliamentary Secretary,1,Zachery Nichols,Assistant to the Parliamentary Secretary,Zachery Nichols,Assistant to the Parliamentary Secretary
445390,2019-01-22,Zach Hayes,"Policy Analyst, Science Programs and Partnerships",1,Zach Hayes,"Policy Analyst, Science Programs and Partnerships",Zach Hayes,Policy Advisor
454692,2019-05-07,Zach Hayes,Policy Analyst,1,Zach Hayes,Policy Analyst,Zach Hayes,Policy Advisor
457311,2019-06-06,Zach Hayes,Policy Advisor,1,Zach Hayes,Policy Advisor,Zach Hayes,Policy Advisor
185467,2011-08-15,Zach Healey,"Director, Parliamentary Affairs",1,Zach Healey,"Director, Parliamentary Affairs",Zach Healey,"Director, Parliamentary Affairs"
519084,2021-11-29, Zach  Nixon,"Senior Special Assistant, Stakeholder Relations and Regional Affairs",1,Zach Nixon,"Senior Special Assistant, Stakeholder Relations and Regional Affairs",Zach Nixon,"Special Assistant, Regional Affairs"
491614,2020-11-10,Zach Nixon,"Special Assistant, Regional Affairs",1,Zach Nixon,"Special Assistant, Regional Affairs",Zach Nixon,"Special Assistant, Regional Affairs"
491670,2020-11-20,Zach Nixon,"Special Assistant, Regional Affairs",1,Zach Nixon,"Special Assistant, Regional Affairs",Zach Nixon,"Special Assistant, Regional Affairs"
495568,2021-01-21,Zach Nixon,"Special Assistant, Regional Affairs",1,Zach Nixon,"Special Assistant, Regional Affairs",Zach Nixon,"Special Assistant, Regional Affairs"
530582,2022-05-02,Zach Nixon,"Special Assistant, Regional Affairs",1,Zach Nixon,"Special Assistant, Regional Affairs",Zach Nixon,"Special Assistant, Regional Affairs"
582145,2023-10-03,Zach Parkkai,Director of Parliamentary Affairs and Policy,1,Zach Parkkai,Director of Parliamentary Affairs and Policy,Zach Parkkai,Director of Parliamentary Affairs and Policy
583272,2023-10-04,Zach Parkkari,"Director, Parliamentary Affairs",1,Zach Parkkari,"Director, Parliamentary Affairs",Zach Parkkari,"Director, Parliamentary Affairs"
615076,2024-09-10,Zach Parkkari,"Director, Parliamentary Affairs",1,Zach Parkkari,"Director, Parliamentary Affairs",Zach Parkkari,"Director, Parliamentary Affairs"
205687,2012-01-31,Zach Segal,Parliamentary Intern,1,Zach Segal,Parliamentary Intern,Zach Segal,Parliamentary Intern
205707,2012-01-31,Zach Segal,Parliamentary Intern,1,Zach Segal,Parliamentary Intern,Zach Segal,Parliamentary Intern
205809,2012-01-31,Zach Segal,Parliamentary Intern,1,Zach Segal,Parliamentary Intern,Zach Segal,Parliamentary Intern
340890,2014-12-10,Zach Segal,Special Assistant to the Parliamentary Secretary,1,Zach Segal,Special Assistant to the Parliamentary Secretary,Zach Segal,Parliamentary Intern
619464,2024-10-28,Zach Slawich,Executive Assistant,1,Zach Slawich,Executive Assistant,Zach Slawich,Executive Assistant
590254,2023-12-04,Zackary Slawich,Legislative Assistant,1,Zackary Slawich,Legislative Assistant,Zackary Slawich,Legislative Assistant
590277,2023-12-04,Zackary Slawich,Legislative Assistant,1,Zackary Slawich,Legislative Assistant,Zackary Slawich,Legislative Assistant
595381,2024-02-07,Zackary Slawich,Parliamentary Secretary,1,Zackary Slawich,Parliamentary Secretary,Zackary Slawich,Legislative Assistant
548698,2022-11-21,Zackery Nixon ,Senior Policy Advisor,1,Zackery Nixon,Senior Policy Advisor,Zackery Nixon,Senior Policy Advisor
573964,2023-07-11,Zackery Slawich,Legislative Assistant,1,Zackery Slawich,Legislative Assistant,Zachary Slawich,Legislative Assistant
583802,2023-10-18,Zack Slawich,Legislative Assistant,1,Zack Slawich,Legislative Assistant,Zack Slawich,"Assistant to the Parliamentary Secretary, Canadian Heritage"
596225,2024-02-28,Zack Slawich,Assistant,1,Zack Slawich,Assistant,Zack Slawich,"Assistant to the Parliamentary Secretary, Canadian Heritage"
596146,2024-02-28,Zack Slawich,"Assistant to the Parliamentary Secretary, Canadian Heritage",1,Zack Slawich,"Assistant to the Parliamentary Secretary, Canadian Heritage",Zack Slawich,"Assistant to the Parliamentary Secretary, Canadian Heritage"
502884,2021-03-03,Zad Aboultaif,Member of Parliament,1,Zad Aboultaif,Member of Parliament,Ziad Aboultaif,Member of Parliament
379763,2016-05-04,Zahir Antia,Senior Representative,1,Zahir Antia,Senior Representative,Zahir Antia,Principal Analyst
385238,2016-09-14,Zahir Antia,Principal Analyst,1,Zahir Antia,Principal Analyst,Zahir Antia,Principal Analyst
390112,2016-11-02,Zahir Antia,Principal Analyst,1,Zahir Antia,Principal Analyst,Zahir Antia,Principal Analyst
569255,2023-05-25,Zahira Sookhdeo,Director General,1,Zahira Sookhdeo,Director General,Zahira Sookhdeo,Executive Director and General Counsel
569031,2023-05-25,Zahira Sookhdeo,Executive Director,1,Zahira Sookhdeo,Executive Director,Zahira Sookhdeo,Executive Director and General Counsel
576601,2023-08-17,Zahira Sookhdeo,Executive Director,1,Zahira Sookhdeo,Executive Director,Zahira Sookhdeo,Executive Director and General Counsel
576691,2023-08-17,Zahira Sookhdeo,Executive Director and General Counsel,1,Zahira Sookhdeo,Executive Director and General Counsel,Zahira Sookhdeo,Executive Director and General Counsel
578878,2023-09-14,Zahira Sookhdeo,Executive Director and General Counsel,1,Zahira Sookhdeo,Executive Director and General Counsel,Zahira Sookhdeo,Executive Director and General Counsel
610215,2024-06-18,Zahra Boodhawani,Deputy Director,1,Zahra Boodhawani,Deputy Director,Zahra Boodhawani,Deputy Director
610217,2024-06-18,Zahra Boodhawani,Deputy Director,1,Zahra Boodhawani,Deputy Director,Zahra Boodhawani,Deputy Director
485824,2020-08-20,Zahra Haji,Analyst,1,Zahra Haji,Analyst,Zahra Haji,Analyst
400721,2017-04-27,Zahra Popatia,"Consultant, Nutrition Strategy",1,Zahra Popatia,"Consultant, Nutrition Strategy",Zahra Popatia,"Consultant, Nutrition Strategy"
450224,2019-03-14,Zaib Shaikh,"Consul General, Canada in Los Angeles",1,Zaib Shaikh,"Consul General, Canada in Los Angeles",Zaib Shaikh,Consul General
474472,2020-05-20,Zaib Shaikh,"Consul General, Canada in Los Angeles",1,Zaib Shaikh,"Consul General, Canada in Los Angeles",Zaib Shaikh,Consul General
510540,2021-06-14,Zaib Shaikh,Consul General,1,Zaib Shaikh,Consul General,Zaib Shaikh,Consul General
634863,2025-03-21,Zaib Shaikh,Consul General,1,Zaib Shaikh,Consul General,Zaib Shaikh,Consul General
635112,2025-03-21,Zaib Shaikh,"Consul General, Los Angeles",1,Zaib Shaikh,"Consul General, Los Angeles",Zaib Shaikh,Consul General
395533,2017-02-06,Zaid Aboultaif,Member of Parliament,1,Zaid Aboultaif,Member of Parliament,Ziad Aboultaif,Member of Parliament
448296,2019-03-04,Zaid Aboultaif,Member of Parliament,1,Zaid Aboultaif,Member of Parliament,Ziad Aboultaif,Member of Parliament
481250,2020-09-03,Zaid Aboultaif,Member of Parliament,1,Zaid Aboultaif,Member of Parliament,Ziad Aboultaif,Member of Parliament
482075,2020-09-03,Zaid Aboultaif,Member of Parliament,1,Zaid Aboultaif,Member of Parliament,Ziad Aboultaif,Member of Parliament
484796,2020-09-03,Zaid Aboultaif,Member of Parliament,1,Zaid Aboultaif,Member of Parliament,Ziad Aboultaif,Member of Parliament
496431,2021-02-09,Zaid Aboultaif,Member of Parliament,1,Zaid Aboultaif,Member of Parliament,Ziad Aboultaif,Member of Parliament
496440,2021-02-09,Zaid Aboultaif,Member of Parliament,1,Zaid Aboultaif,Member of Parliament,Ziad Aboultaif,Member of Parliament
558649,2023-02-07,Zaid Aboultailf ,Member of Parliament,1,Zaid Aboultailf,Member of Parliament,Ziad Aboultaif,Member of Parliament
523483,2022-02-01,Zaid Aboutaid,Member of Parliament,1,Zaid Aboutaid,Member of Parliament,Ziad Aboultaif,Member of Parliament
523459,2022-02-01,Zaid Aboutaif,Member of Parliament,1,Zaid Aboutaif,Member of Parliament,Ziad Aboultaif,Member of Parliament
401462,2017-05-11,Zaid Alboultaif,Member of Parliament,1,Zaid Alboultaif,Member of Parliament,Ziad Aboultaif,Member of Parliament
444749,2019-01-25,Zaid Alboutaif,Member of Parliament,1,Zaid Alboutaif,Member of Parliament,Ziad Aboultaif,Member of Parliament
428576,2018-05-15,Zaina Sovani,Assistant Deputy Minister,1,Zaina Sovani,Assistant Deputy Minister,Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer"
445352,2019-01-29,Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer",1,Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer",Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer"
457637,2019-06-25,Zaina Sovani,Chief Information Officer,1,Zaina Sovani,Chief Information Officer,Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer"
473762,2020-04-07,Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer",1,Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer",Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer"
473763,2020-04-14,Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer",1,Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer",Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer"
477672,2020-06-23,Zaina Sovani,Assistant Deputy Minister,1,Zaina Sovani,Assistant Deputy Minister,Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer"
478093,2020-06-23,Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer",1,Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer",Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer"
493684,2020-12-08,Zaina Sovani,Assistant Deputy Minister | Chief Information Officer,1,Zaina Sovani,Assistant Deputy Minister | Chief Information Officer,Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer"
502328,2021-03-04,Zaina Sovani,Assistant Deputy Minister and Chief Information Officer,1,Zaina Sovani,Assistant Deputy Minister and Chief Information Officer,Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer"
508085,2021-05-12,Zaina Sovani,Assistant Deputy Minister and Chief Information Officer,1,Zaina Sovani,Assistant Deputy Minister and Chief Information Officer,Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer"
508457,2021-05-12,Zaina Sovani,Assistant Deputy Minister and Chief Information Officer,1,Zaina Sovani,Assistant Deputy Minister and Chief Information Officer,Zaina Sovani,"Assistant Deputy Minister, Chief Information Officer"
594097,2024-01-11,Zak Rosentzveig,Senior Policy Officer,1,Zak Rosentzveig,Senior Policy Officer,Zak Rosentzveig,Senior Policy Officer
513998,2021-08-30,Zaldy Patron,Consul General,1,Zaldy Patron,Consul General,Zaldy Patron,Consul General
427598,2018-05-01,Zara Rabinovic,Senior Policy Advisor to the Minister of Natural Resources,1,Zara Rabinovic,Senior Policy Advisor to the Minister of Natural Resources,Zara Rabinovic,Senior Policy Advisor to the Minister of Natural Resources
381786,2016-07-18,Zara rabinovich,Senior Policy Advisor,1,Zara Rabinovich,Senior Policy Advisor,Zara Rabinovitch,Policy Advisor
377957,2016-05-19,Zara Rabinovich,Policy Advisor,1,Zara Rabinovich,Policy Advisor,Zara Rabinovitch,Policy Advisor
381784,2016-07-18,Zara Rabinovich,Senior Policy Advisor,1,Zara Rabinovich,Senior Policy Advisor,Zara Rabinovitch,Policy Advisor
383160,2016-08-03,Zara Rabinovich,Policy Advisor,1,Zara Rabinovich,Policy Advisor,Zara Rabinovitch,Policy Advisor
385608,2016-09-13,Zara Rabinovich,Policy Advisor,1,Zara Rabinovich,Policy Advisor,Zara Rabinovitch,Policy Advisor
445277,2019-01-27,Zara Rabinovich,Senior Policy Advisor,1,Zara Rabinovich,Senior Policy Advisor,Zara Rabinovitch,Policy Advisor
445282,2019-01-30,Zara Rabinovich,Senior Policy Advisor,1,Zara Rabinovich,Senior Policy Advisor,Zara Rabinovitch,Policy Advisor
393040,2017-01-25,zara Rabinovitch,Policy Advisor,1,Zara Rabinovitch,Policy Advisor,Zara Rabinovitch,Policy Advisor
377546,2016-05-18,Zara Rabinovitch,Policy Advisor,1,Zara Rabinovitch,Policy Advisor,Zara Rabinovitch,Policy Advisor
378407,2016-05-30,Zara Rabinovitch,Policy Advisor,1,Zara Rabinovitch,Policy Advisor,Zara Rabinovitch,Policy Advisor
378784,2016-06-08,Zara Rabinovitch,Policy Advisor,1,Zara Rabinovitch,Policy Advisor,Zara Rabinovitch,Policy Advisor
379089,2016-06-08,Zara Rabinovitch,Policy Advisor,1,Zara Rabinovitch,Policy Advisor,Zara Rabinovitch,Policy Advisor
382633,2016-07-08,Zara Rabinovitch,Policy Advisor,1,Zara Rabinovitch,Policy Advisor,Zara Rabinovitch,Policy Advisor
381851,2016-07-11,Zara Rabinovitch,Policy Advisor,1,Zara Rabinovitch,Policy Advisor,Zara Rabinovitch,Policy Advisor
381853,2016-07-11,Zara Rabinovitch,Policy Advisor,1,Zara Rabinovitch,Policy Advisor,Zara Rabinovitch,Policy Advisor
382075,2016-07-18,Zara Rabinovitch,Policy Advisor,1,Zara Rabinovitch,Policy Advisor,Zara Rabinovitch,Policy Advisor
381864,2016-07-25,Zara Rabinovitch,Policy Advisor,1,Zara Rabinovitch,Policy Advisor,Zara Rabinovitch,Policy Advisor
381852,2016-07-26,Zara Rabinovitch,Policy Advisor,1,Zara Rabinovitch,Policy Advisor,Zara Rabinovitch,Policy Advisor
382331,2016-07-28,Zara Rabinovitch,Policy Advisor,1,Zara Rabinovitch,Policy Advisor,Zara Rabinovitch,Policy Advisor
382351,2016-07-28,Zara Rabinovitch,Policy Advisor,1,Zara Rabinovitch,Policy Advisor,Zara Rabinovitch,Policy Advisor
382418,2016-07-28,Zara Rabinovitch,Policy Advisor,1,Zara Rabinovitch,Policy Advisor,Zara Rabinovitch,Policy Advisor
382313,2016-08-10,Zara Rabinovitch,Policy Advisor,1,Zara Rabinovitch,Policy Advisor,Zara Rabinovitch,Policy Advisor
382745,2016-08-10,Zara Rabinovitch,Policy Advisor,1,Zara Rabinovitch,Policy Advisor,Zara Rabinovitch,Policy Advisor
382746,2016-08-10,Zara Rabinovitch,Policy Advisor,1,Zara Rabinovitch,Policy Advisor,Zara Rabinovitch,Policy Advisor
382842,2016-08-24,Zara Rabinovitch,Policy Advisor,1,Zara Rabinovitch,Policy Advisor,Zara Rabinovitch,Policy Advisor
