comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2
252251,2012-11-20,Ursula Menke,Commissioner,1,Ursula Menke,Commissioner,Ursula Menke,Commissioner
252250,2012-12-17,Ursula Menke,Commissioner,1,Ursula Menke,Commissioner,Ursula Menke,Commissioner
263230,2013-02-12,Ursula Menke,Commissioner,1,Ursula Menke,Commissioner,Ursula Menke,Commissioner
263455,2013-02-28,Ursula Menke,Commissioner,1,Ursula Menke,Commissioner,Ursula Menke,Commissioner
278789,2013-05-14,Ursula Menke,Commissioner,1,Ursula Menke,Commissioner,Ursula Menke,Commissioner
211275,2012-02-09,URSULA MENKE,Commissioner,1,Ursula Menke,Commissioner,Ursula Menke,Commissioner
167676,2011-02-15,Ursula Menkes,Commissioner,1,Ursula Menkes,Commissioner,Ursula Menke,Commissioner
173086,2011-05-17,Ursula Menkes,Commissioner,1,Ursula Menkes,Commissioner,Ursula Menke,Commissioner
173188,2011-05-17,Ursula Menkes,Commissioner,1,Ursula Menkes,Commissioner,Ursula Menke,Commissioner
636881,2025-05-28,Ursula Polack,Senior Advisor,1,Ursula Polack,Senior Advisor,Ursula Polack,Senior Advisor
162027,2010-11-04,Ursule Menke,Commissioner,1,Ursule Menke,Commissioner,Ursula Menke,Commissioner
132290,2009-11-17,Urusla Menke,Commissioner,1,Urusla Menke,Commissioner,Ursula Menke,Commissioner
132293,2009-11-18,Urusla Menke,Commissioner,1,Urusla Menke,Commissioner,Ursula Menke,Commissioner
278021,2013-06-06,Urvashi Dhawan-Biswal,Director,1,Urvashi Dhawan-biswal,Director,Urvashi Dhawan-biswal,Executive Director
543642,2022-09-01,Urvashi Dhawan-Biswal,Executive Director,1,Urvashi Dhawan-biswal,Executive Director,Urvashi Dhawan-biswal,Executive Director
579565,2023-09-14,Urvashi Dhawan-Biswal,Executive Director,1,Urvashi Dhawan-biswal,Executive Director,Urvashi Dhawan-biswal,Executive Director
482391,2020-08-31,Usha Mulukutla,Environment Technical Specialist,1,Usha Mulukutla,Environment Technical Specialist,Usha Mulukutla,Environment Technical Specialist
572104,2023-06-06,Ute Holweger,"Senior Advisor, Water Strategies",1,Ute Holweger,"Senior Advisor, Water Strategies",Ute Holweger,"Senior Advisor, Water Strategies"
600997,2024-03-14,Ute Holweger,Acting Executive Director,1,Ute Holweger,Acting Executive Director,Ute Holweger,"Senior Advisor, Water Strategies"
606760,2024-06-04,Ute Holweger,"Senior Advisor, Water Strategies",1,Ute Holweger,"Senior Advisor, Water Strategies",Ute Holweger,"Senior Advisor, Water Strategies"
621407,2024-10-01,Ute Holweger,"Senior Advisor, Water Strategies",1,Ute Holweger,"Senior Advisor, Water Strategies",Ute Holweger,"Senior Advisor, Water Strategies"
617742,2024-10-07,Ute Holweger,"Senior Advisor, Water Strategies",1,Ute Holweger,"Senior Advisor, Water Strategies",Ute Holweger,"Senior Advisor, Water Strategies"
621420,2024-10-23,Ute Holweger,"Senior Advisor, Water Strategies",1,Ute Holweger,"Senior Advisor, Water Strategies",Ute Holweger,"Senior Advisor, Water Strategies"
631044,2025-01-09,Ute Holweger,Acting Assistant Deputy Minister,1,Ute Holweger,Acting Assistant Deputy Minister,Ute Holweger,"Senior Advisor, Water Strategies"
636827,2025-06-10,Ute Holweger,"Manager, Water Strategies",1,Ute Holweger,"Manager, Water Strategies",Ute Holweger,"Senior Advisor, Water Strategies"
625905,2024-11-05,Uthman Lebbe Mohammed Jauhar,"High Commissioner, Democratic Socialist Republic of Sri Lanka",1,Uthman Lebbe Mohammed Jauhar,"High Commissioner, Democratic Socialist Republic of Sri Lanka",Uthman Lebbe Mohammed Jauhar,"High Commissioner, Democratic Socialist Republic of Sri Lanka"
612155,2023-09-28,Uttara Chauhan,Director General,1,Uttara Chauhan,Director General,Uttara Chauhan,Director General
577596,2023-10-03,Uttara Chauhan,Director General,1,Uttara Chauhan,Director General,Uttara Chauhan,Director General
472946,2020-04-07,Uyen Hoang,Chief of Staff,1,Uyen Hoang,Chief of Staff,Uyen Hoang,Chief of Staff
581364,2023-11-02,Uzair Muhammad,Policy Advisor,1,Uzair Muhammad,Policy Advisor,Uzair Muhammad,Policy Advisor
