dpoh_id,comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
b4da8c28b9b64677,431246,2018-06-18,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,429677,2018-06-19,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,431344,2018-06-19,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,431326,2018-06-20,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,431803,2018-07-11,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,431806,2018-07-13,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,432486,2018-07-26,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,432154,2018-08-07,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,432772,2018-08-14,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,433075,2018-08-28,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,434271,2018-09-25,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,435750,2018-09-25,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,435929,2018-09-26,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,435773,2018-09-27,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,434212,2018-09-28,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,435428,2018-09-30,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,438332,2018-10-16,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,436823,2018-10-22,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,439091,2018-10-22,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,439301,2018-10-23,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,439405,2018-10-23,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,439597,2018-10-23,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,438499,2018-10-24,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,440031,2018-10-24,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,440655,2018-10-24,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,438791,2018-10-25,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,436744,2018-10-29,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,436990,2018-10-29,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,438021,2018-10-29,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,438786,2018-10-29,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,439421,2018-10-29,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,437158,2018-10-30,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,437577,2018-10-30,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,438234,2018-10-30,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,439267,2018-10-30,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,439718,2018-10-30,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,439750,2018-10-30,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,438938,2018-11-01,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,439774,2018-11-01,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,440928,2018-11-01,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,441322,2018-11-05,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,441518,2018-11-05,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,437347,2018-11-06,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,437505,2018-11-06,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,438017,2018-11-06,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,438338,2018-11-06,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,441242,2018-11-06,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,442133,2018-11-06,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,442265,2018-11-06,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,460970,2018-11-06,Wayne Easter,"Member of Parliament | Chair, Standing Committee on Finance",1,Wayne Easter,"Member of Parliament | Chair, Standing Committee on Finance",Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,438619,2018-11-08,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,438692,2018-11-08,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,439763,2018-11-08,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,440169,2018-11-19,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,440643,2018-11-19,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,441889,2018-11-22,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,453485,2018-11-22,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,441513,2018-11-26,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,441584,2018-11-26,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,441887,2018-11-26,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,441931,2018-11-26,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,440606,2018-11-27,Wayne Easter,"Chair, House of Commons Standing Committee on Finance",1,Wayne Easter,"Chair, House of Commons Standing Committee on Finance",Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,440316,2018-11-27,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,440410,2018-11-27,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,440555,2018-11-27,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,440603,2018-11-27,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,440440,2018-11-28,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,441371,2018-11-28,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,441987,2018-11-28,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,440433,2018-11-29,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,442202,2018-11-29,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,442846,2018-11-29,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,443858,2018-11-29,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,441434,2018-12-03,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,441982,2018-12-03,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,443567,2018-12-03,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,443777,2018-12-03,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,443960,2018-12-03,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,442902,2018-12-04,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,443524,2018-12-04,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,440930,2018-12-06,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,443382,2018-12-11,Wayne Easter,"Chair, House of Commons Finance Committee",1,Wayne Easter,"Chair, House of Commons Finance Committee",Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,443490,2018-12-11,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,443613,2018-12-11,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,444821,2019-01-29,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,446426,2019-01-29,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,445774,2019-01-31,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,444792,2019-02-05,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,448679,2019-02-05,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,448991,2019-02-05,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,445522,2019-02-06,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,448239,2019-02-06,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,448243,2019-02-06,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,448247,2019-02-06,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,444725,2019-02-07,Wayne Easter,Chair,1,Wayne Easter,Chair,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,448136,2019-02-08,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,445890,2019-02-19,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,445999,2019-02-20,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,448102,2019-02-20,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,446854,2019-02-21,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,448395,2019-02-21,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,448143,2019-02-26,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,446604,2019-02-28,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,446926,2019-02-28,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,448176,2019-02-28,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,448353,2019-03-18,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,448568,2019-03-18,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,448429,2019-03-19,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,449241,2019-04-02,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,450764,2019-04-02,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,448858,2019-04-03,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,449023,2019-04-03,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,452068,2019-04-03,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,449423,2019-04-04,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,450037,2019-04-04,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,452012,2019-04-04,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,450693,2019-04-08,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,449115,2019-04-09,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,451114,2019-04-09,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,452617,2019-04-15,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,452372,2019-04-29,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,451608,2019-04-30,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,451717,2019-04-30,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,451785,2019-04-30,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,452971,2019-05-02,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,455237,2019-05-02,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,454192,2019-05-07,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,454597,2019-05-07,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,454869,2019-05-07,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,456005,2019-05-07,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,453100,2019-05-08,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,455011,2019-05-08,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,455117,2019-05-08,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,453957,2019-05-09,Wayne Easter,"Chair, House of Commons Standing Committee on Finance",1,Wayne Easter,"Chair, House of Commons Standing Committee on Finance",Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,452278,2019-05-09,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,454123,2019-05-09,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,455139,2019-05-09,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,451899,2019-05-13,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,453003,2019-05-14,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,453157,2019-05-14,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,453168,2019-05-14,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,453210,2019-05-14,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,453378,2019-05-14,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,453615,2019-05-14,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,454574,2019-05-14,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,455300,2019-05-14,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,454428,2019-05-23,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,456340,2019-05-29,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,453939,2019-05-30,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,455122,2019-05-30,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,455127,2019-05-30,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,455464,2019-05-30,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,456197,2019-05-30,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,454469,2019-06-03,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,454179,2019-06-04,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
b4da8c28b9b64677,457644,2019-06-04,Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
