dpoh_id,comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
e8c220992779478d,607085,2024-05-15,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,609412,2024-06-26,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,609712,2024-06-26,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,610146,2024-06-26,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,613134,2024-07-12,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,614889,2024-09-05,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,618437,2024-09-05,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,614238,2024-09-06,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,616337,2024-09-06,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,616599,2024-09-16,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,618807,2024-10-08,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,621810,2024-10-08,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,622142,2024-10-08,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,622769,2024-10-08,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,622813,2024-10-08,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,620784,2024-10-17,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,621039,2024-10-17,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,620798,2024-10-24,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,621054,2024-10-24,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,619146,2024-10-25,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,620788,2024-11-11,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,625532,2024-11-19,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,625621,2024-11-19,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,626314,2024-11-19,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,626328,2024-11-19,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,626460,2024-11-19,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,628685,2024-12-03,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,632086,2025-02-04,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,631819,2025-02-21,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,634680,2025-03-11,Tara Shannon,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
e8c220992779478d,516543,2021-12-03,Tara  ShannoN,Assistant Deputy Minister,1,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister,Tara Shannon,Assistant Deputy Minister
b4a95004132542f2,484494,2020-10-09,Tara Sheppard,Constituency Assistant,1,Tara Sheppard,Constituency Assistant,Tara Sheppard,Constituency Assistant,Tara Sheppard,Constituency Assistant
b4a95004132542f2,508824,2021-05-17,Tara Sheppard,Constituency Assistant,1,Tara Sheppard,Constituency Assistant,Tara Sheppard,Constituency Assistant,Tara Sheppard,Constituency Assistant
7f7c58749aad4202,160122,2010-10-08,Taras Hollyer,Director,1,Taras Hollyer,Director,Taras Hollyer,"Director, Program Policy and Innovation",Taras Hollyer,"Director, Program Policy and Innovation"
7f7c58749aad4202,296970,2013-09-06,Taras Hollyer,"Director, Program Policy and Innovation",1,Taras Hollyer,"Director, Program Policy and Innovation",Taras Hollyer,"Director, Program Policy and Innovation",Taras Hollyer,"Director, Program Policy and Innovation"
7f7c58749aad4202,315989,2014-01-28,Taras Hollyer,"Director, Program Policy and Innovation",1,Taras Hollyer,"Director, Program Policy and Innovation",Taras Hollyer,"Director, Program Policy and Innovation",Taras Hollyer,"Director, Program Policy and Innovation"
7f7c58749aad4202,327925,2014-05-26,Taras Hollyer,"Director, Program Policy and Innovation",1,Taras Hollyer,"Director, Program Policy and Innovation",Taras Hollyer,"Director, Program Policy and Innovation",Taras Hollyer,"Director, Program Policy and Innovation"
e8c220992779478d,531455,2022-04-29,Taras Shannon,"Assistant Deputy Minister, Canadian Wildlife Service",1,Taras Shannon,"Assistant Deputy Minister, Canadian Wildlife Service",Taras Shannon,"Assistant Deputy Minister, Canadian Wildlife Service",Tara Shannon,Assistant Deputy Minister
8ad726aa336e4df3,517937,2021-12-02,Tara Story,Policy Analyst,1,Tara Story,Policy Analyst,Tara Story,Senior Policy Analyst,Tara Story,Senior Policy Analyst
8ad726aa336e4df3,519654,2021-12-02,Tara Story,Policy Analyst,1,Tara Story,Policy Analyst,Tara Story,Senior Policy Analyst,Tara Story,Senior Policy Analyst
8ad726aa336e4df3,572165,2023-06-28,Tara Story,Senior Policy Analyst,1,Tara Story,Senior Policy Analyst,Tara Story,Senior Policy Analyst,Tara Story,Senior Policy Analyst
8ad726aa336e4df3,578117,2023-08-15,Tara Story,Senior Policy Analyst,1,Tara Story,Senior Policy Analyst,Tara Story,Senior Policy Analyst,Tara Story,Senior Policy Analyst
78c13d4698154536,389041,2016-11-23,Taras Zaluksy,"Director of Policy, Procurement and Parliamentary Affairs",1,Taras Zaluksy,"Director of Policy, Procurement and Parliamentary Affairs",Taras Zaluksy,"Director, Policy, Procurement and Parliamentary Affairs",Taras Zaluksy,"Director, Policy, Procurement and Parliamentary Affairs"
78c13d4698154536,408468,2017-09-26,Taras Zaluksy,"Director, Policy, Procurement and Parliamentary Affairs",1,Taras Zaluksy,"Director, Policy, Procurement and Parliamentary Affairs",Taras Zaluksy,"Director, Policy, Procurement and Parliamentary Affairs",Taras Zaluksy,"Director, Policy, Procurement and Parliamentary Affairs"
97f8a45fea144e6c,426859,2018-04-11,Taras Zalusk,Director of Policy,1,Taras Zalusk,Director of Policy,Taras Zalusk,Director of Policy,Taras Zulusky,Director of Policy
9fb188d0ddb04307,429151,2018-06-08,Taras Zaluski,"Director, Policy, Procurement and Parliamentary Affairs",1,Taras Zaluski,"Director, Policy, Procurement and Parliamentary Affairs",Taras Zaluski,"Director, Policy, Procurement and Parliamentary Affairs",Taras Zaluski,"Director, Policy, Procurement and Parliamentary Affairs"
4e61731b676448d8,375753,2016-04-21,Taras Zaluskky,Policy Advisor,1,Taras Zaluskky,Policy Advisor,Taras Zaluskky,Policy Advisor,Taras Zaluskky,Policy Advisor
4494f4a270364ef0,371610,2016-02-11,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,371647,2016-02-17,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,372664,2016-02-18,Taras Zalusky,Advisor,1,Taras Zalusky,Advisor,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,372711,2016-02-19,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,374157,2016-03-08,Taras Zalusky,Senior Policy Advisor,1,Taras Zalusky,Senior Policy Advisor,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,372962,2016-03-14,Taras Zalusky,Director of Policy and Parliamentary Affairs,1,Taras Zalusky,Director of Policy and Parliamentary Affairs,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,375092,2016-03-14,Taras Zalusky,Director of Policy and Parliamentary Affairs,1,Taras Zalusky,Director of Policy and Parliamentary Affairs,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,374150,2016-03-15,Taras Zalusky,Senior Policy Advisor,1,Taras Zalusky,Senior Policy Advisor,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,374367,2016-03-30,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,376537,2016-04-06,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,377375,2016-04-06,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,373736,2016-04-07,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,377216,2016-04-12,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,375229,2016-04-21,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,375929,2016-04-25,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",1,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,375643,2016-04-26,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,376519,2016-04-26,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,375938,2016-04-27,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",1,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,377215,2016-05-04,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,379100,2016-05-05,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,379995,2016-05-10,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,378417,2016-05-13,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,377302,2016-05-13,Taras Zalusky,Minister,1,Taras Zalusky,Minister,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,379068,2016-05-18,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,379114,2016-05-18,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,377786,2016-05-18,Taras Zalusky,Procurement Advisor,1,Taras Zalusky,Procurement Advisor,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,378077,2016-05-24,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,378055,2016-05-25,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,379127,2016-05-25,Taras Zalusky,Policy Advisor,1,Taras Zalusky,Policy Advisor,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,378076,2016-05-26,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,378651,2016-06-01,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,381285,2016-06-01,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,380292,2016-06-08,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,381016,2016-06-13,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",1,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,380943,2016-06-22,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,380627,2016-06-28,Taras Zalusky,"Special Assistant, Minister's Office",1,Taras Zalusky,"Special Assistant, Minister's Office",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,381311,2016-06-30,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,382647,2016-07-10,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,382452,2016-07-12,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,382457,2016-07-12,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,382462,2016-07-19,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,382120,2016-07-21,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,382210,2016-07-21,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,383858,2016-08-22,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,385636,2016-09-06,Taras Zalusky,Policy Advisor,1,Taras Zalusky,Policy Advisor,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,383066,2016-09-07,Taras Zalusky,Director of Policy and Procurement,1,Taras Zalusky,Director of Policy and Procurement,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,385382,2016-09-09,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",1,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,384468,2016-09-21,Taras Zalusky,Director of Parliamentary Affairs and Policy,1,Taras Zalusky,Director of Parliamentary Affairs and Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,385895,2016-09-21,Taras Zalusky,Director of Parliamentary Affairs and Policy,1,Taras Zalusky,Director of Parliamentary Affairs and Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,384480,2016-09-21,Taras Zalusky,"Director, Parliamentary Affairs",1,Taras Zalusky,"Director, Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,384365,2016-09-22,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,385230,2016-09-22,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",1,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,384843,2016-10-01,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,388443,2016-10-20,Taras Zalusky,Senior Policy Advisor,1,Taras Zalusky,Senior Policy Advisor,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,391200,2016-11-10,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",1,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,388742,2016-11-14,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,388829,2016-11-15,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,388962,2016-11-15,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,389426,2016-11-16,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",1,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,391726,2016-11-23,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,389567,2016-11-23,Taras Zalusky,"Director, Parliamentary Affairs",1,Taras Zalusky,"Director, Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,389323,2016-11-23,Taras Zalusky,"Director, Policy",1,Taras Zalusky,"Director, Policy",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,391176,2016-11-24,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,391454,2016-11-24,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",1,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,389556,2016-11-25,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,392499,2016-12-16,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,392007,2016-12-16,Taras Zalusky,"Director, Policy, Procurement and Parliamentary Affairs",1,Taras Zalusky,"Director, Policy, Procurement and Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,394382,2017-01-07,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,393460,2017-01-17,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,394393,2017-01-17,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,393461,2017-01-18,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,393462,2017-01-18,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,394386,2017-01-31,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,393377,2017-02-03,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,395549,2017-02-15,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,395356,2017-02-15,Taras Zalusky,"Director, Policy, Procurement and Parliamentary Affairs",1,Taras Zalusky,"Director, Policy, Procurement and Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,396483,2017-02-15,Taras Zalusky,"Policy Advisor, Procurement",1,Taras Zalusky,"Policy Advisor, Procurement",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,394899,2017-02-16,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,398186,2017-03-03,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",1,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,398484,2017-03-07,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",1,Taras Zalusky,"Director of Policy, Procurement and Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,397969,2017-03-14,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,397603,2017-03-21,Taras Zalusky,"Director, Policy, Procurement and Parliamentary Affairs",1,Taras Zalusky,"Director, Policy, Procurement and Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,398271,2017-03-28,Taras Zalusky,Procurement and Parliament Affairs Advisor,1,Taras Zalusky,Procurement and Parliament Affairs Advisor,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,398483,2017-03-30,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,398453,2017-04-06,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,399373,2017-04-06,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,399613,2017-04-20,Taras Zalusky,Director of Policy,1,Taras Zalusky,Director of Policy,Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,399822,2017-04-25,Taras Zalusky,"Director, Policy, Procurement and Parliamentary Affairs",1,Taras Zalusky,"Director, Policy, Procurement and Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,399823,2017-04-25,Taras Zalusky,"Director, Policy, Procurement and Parliamentary Affairs",1,Taras Zalusky,"Director, Policy, Procurement and Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,400270,2017-04-25,Taras Zalusky,"Director, Policy, Procurement and Parliamentary Affairs",1,Taras Zalusky,"Director, Policy, Procurement and Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
4494f4a270364ef0,403237,2017-05-17,Taras Zalusky,"Director, Policy, Procurement and Parliamentary Affairs",1,Taras Zalusky,"Director, Policy, Procurement and Parliamentary Affairs",Taras Zalusky,Chief of Staff,Taras Zalusky,Chief of Staff
